sentence id,sentence,PLL score,nr. of tokens
tensor(459),The negotiator was saved by the captive.,-34.178282737731934,12
tensor(460),The detective found the assailant.,-25.544983386993408,10
tensor(461),The assailant found the detective.,-34.91326332092285,10
tensor(462),The assailant was found by the detective.,-27.95546054840088,12
tensor(463),The detective was found by the assailant.,-33.019615173339844,12
tensor(464),The sleuth located the attacker.,-34.04828882217407,10
tensor(465),The attacker located the sleuth.,-27.767571926116943,10
tensor(466),The attacker was located by the sleuth.,-37.04620409011841,12
tensor(467),The sleuth was located by the attacker.,-35.48186111450195,12
tensor(468),The artisan trained the apprentice.,-24.55531406402588,9
tensor(469),The apprentice trained the artisan.,-22.677286624908447,9
tensor(470),The apprentice was trained by the artisan.,-22.298933506011963,11
tensor(471),The artisan was trained by the apprentice.,-22.866353034973145,11
tensor(472),The craftsman taught the trainee.,-28.036987781524658,10
tensor(473),The trainee taught the craftsman.,-27.914098739624023,10
tensor(474),The trainee was taught by the craftsman.,-26.646737098693848,12
tensor(475),The craftsman was taught by the trainee.,-27.110342979431152,12
tensor(476),The biker defied the trainer.,-34.725215911865234,10
tensor(477),The trainer defied the biker.,-31.581926345825195,10
tensor(478),The trainer was defied by the biker.,-39.98550510406494,12
tensor(479),The biker was defied by the trainer.,-37.303879261016846,12
tensor(480),The cyclist disobeyed the coach.,-32.11794424057007,11
tensor(481),The coach disobeyed the cyclist.,-36.773377418518066,11
tensor(482),The coach was disobeyed by the cyclist.,-31.752936363220215,13
tensor(483),The cyclist was disobeyed by the coach.,-32.28360843658447,13
tensor(484),The speaker engrossed the audience.,-31.356123447418213,10
tensor(485),The audience engrossed the speaker.,-33.787485122680664,10
tensor(486),The audience was engrossed by the speaker.,-33.511115074157715,12
tensor(487),The speaker was engrossed by the audience.,-34.434043884277344,12
tensor(488),The genius shocked the cousin.,-36.91478633880615,8
tensor(489),The cousin shocked the genius.,-39.309319496154785,8
tensor(490),The cousin was shocked by the genius.,-29.91885280609131,10
tensor(491),The genius was shocked by the cousin.,-36.52201557159424,10
tensor(492),The prodigy surprised the relative.,-44.82967472076416,10
tensor(493),The relative surprised the prodigy.,-42.71649646759033,10
tensor(494),The relative was surprised by the prodigy.,-38.76121282577515,12
tensor(495),The prodigy was surprised by the relative.,-39.786354064941406,12
tensor(496),The smuggler bribed the bureaucrat.,-38.560150146484375,12
tensor(497),The bureaucrat bribed the smuggler.,-35.394972801208496,12
tensor(498),The bureaucrat was bribed by the smuggler.,-33.333343505859375,14
tensor(499),The smuggler was bribed by the bureaucrat.,-36.44993305206299,14
tensor(500),The amateur irked the maestro.,-48.30211353302002,11
tensor(501),The maestro irked the amateur.,-45.07631015777588,11
tensor(502),The maestro was irked by the amateur.,-41.99252700805664,13
tensor(503),The amateur was irked by the maestro.,-40.40176963806152,13
tensor(504),The novice irritated the virtuoso.,-46.251769065856934,12
tensor(505),The virtuoso irritated the novice.,-42.30278301239014,12
tensor(506),The virtuoso was irritated by the novice.,-40.79663133621216,14
tensor(507),The novice was irritated by the virtuoso.,-41.16245937347412,14
tensor(508),The lawyer questioned the witness.,-13.930146217346191,8
tensor(509),The witness questioned the lawyer.,-21.22746515274048,8
tensor(510),The witness was questioned by the lawyer.,-18.42522621154785,10
tensor(511),The lawyer was questioned by the witness.,-18.659852027893066,10
tensor(512),The attorney interrogated the bystander.,-42.722229957580566,12
tensor(513),The bystander interrogated the attorney.,-47.39731025695801,12
tensor(514),The bystander was interrogated by the attorney.,-43.430914878845215,14
tensor(515),The attorney was interrogated by the bystander.,-45.40209913253784,14
tensor(516),The singer disappointed the enthusiast.,-40.81691789627075,11
tensor(517),The enthusiast disappointed the singer.,-34.119433879852295,11
tensor(518),The enthusiast was disappointed by the singer.,-37.066781520843506,13
tensor(519),The singer was disappointed by the enthusiast.,-34.73889446258545,13
tensor(520),The vocalist disillusioned the connoisseur.,-54.16956186294556,14
tensor(521),The connoisseur disillusioned the vocalist.,-52.58178949356079,14
tensor(522),The connoisseur was disillusioned by the vocalist.,-53.98606014251709,16
tensor(523),The vocalist was disillusioned by the connoisseur.,-53.96523189544678,16
tensor(524),The chauffeur drove the diplomat.,-42.96796751022339,11
tensor(525),The diplomat drove the chauffeur.,-39.049561500549316,11
tensor(526),The diplomat was driven by the chauffeur.,-41.24761962890625,13
tensor(527),The chauffeur was driven by the diplomat.,-38.212294578552246,13
tensor(528),The driver transported the ambassador.,-24.483808994293213,8
tensor(529),The ambassador transported the driver.,-28.73912525177002,8
tensor(530),The ambassador was transported by the driver.,-29.44118070602417,10
tensor(531),The driver was transported by the ambassador.,-27.717466354370117,10
tensor(532),The guard apprehended the prisoner.,-23.06497812271118,11
tensor(533),The prisoner apprehended the guard.,-28.297316074371338,11
tensor(534),The prisoner was apprehended by the guard.,-23.988191604614258,13
tensor(535),The guard was apprehended by the prisoner.,-26.526851654052734,13
tensor(536),The warden caught the inmate.,-32.35956954956055,10
tensor(537),The inmate caught the warden.,-34.856056213378906,10
tensor(538),The inmate was caught by the warden.,-30.479427337646484,12
tensor(539),The warden was caught by the inmate.,-35.45877742767334,12
tensor(540),The tailor costumed the dancer.,-35.13855743408203,10
tensor(541),The dancer costumed the tailor.,-32.633599281311035,10
tensor(542),The dancer was costumed by the tailor.,-30.262307167053223,12
tensor(543),The tailor was costumed by the dancer.,-36.62548303604126,12
tensor(544),The dressmaker attired the ballerina.,-29.34634256362915,11
tensor(545),The ballerina attired the dressmaker.,-31.63414716720581,11
tensor(546),The ballerina was attired by the dressmaker.,-32.377665996551514,13
tensor(547),The dressmaker was attired by the ballerina.,-39.19019556045532,13
tensor(548),The principal scolded the child.,-29.199206352233887,10
tensor(549),The child scolded the principal.,-30.41663932800293,10
tensor(550),The child was scolded by the principal.,-30.83531141281128,12
tensor(551),The principal was scolded by the child.,-36.180904388427734,12
tensor(552),The headmaster reprimanded the kid.,-34.450748920440674,11
tensor(553),The kid reprimanded the headmaster.,-41.123374462127686,11
tensor(554),The kid was reprimanded by the headmaster.,-28.888479232788086,13
tensor(555),The headmaster was reprimanded by the kid.,-36.71251201629639,13
tensor(556),The lord named the heir.,-23.619232654571533,8
tensor(557),The heir named the lord.,-26.830543518066406,8
tensor(558),The heir was named by the lord.,-22.86788320541382,10
tensor(559),The lord was named by the heir.,-27.513117790222168,10
tensor(560),The baron chose the successor.,-26.394814491271973,8
tensor(561),The successor chose the baron.,-33.42932319641113,8
tensor(562),The successor was chosen by the baron.,-18.327942848205566,10
tensor(563),The baron was chosen by the successor.,-32.853952407836914,10
tensor(564),The cop restrained the rioter.,-21.632494926452637,9
tensor(565),The rioter restrained the cop.,-26.082451820373535,9
tensor(566),The rioter was restrained by the cop.,-23.68729829788208,11
tensor(567),The cop was restrained by the rioter.,-23.300230026245117,11
tensor(568),The policeman subdued the rabble-rouser.,-47.005990982055664,14
tensor(569),The rabble-rouser subdued the policeman.,-48.07181930541992,14
tensor(570),The rabble-rouser was subdued by the policeman.,-44.37350559234619,16
tensor(571),The policeman was subdued by the rabble-rouser.,-45.19631290435791,16
tensor(572),The dad coddled the baby.,-28.25880527496338,9
tensor(573),The baby coddled the dad.,-31.449382781982422,9
tensor(574),The baby was coddled by the dad.,-27.55595874786377,11
tensor(575),The dad was coddled by the baby.,-29.360949516296387,11
tensor(576),The father pampered the infant.,-32.787771701812744,10
tensor(577),The infant pampered the father.,-39.41402769088745,10
tensor(578),The infant was pampered by the father.,-31.400888442993164,12
tensor(579),The father was pampered by the infant.,-35.16463661193848,12
tensor(580),The king exiled the rebel.,-17.5203800201416,8
tensor(581),The rebel exiled the king.,-18.680142879486084,8
tensor(582),The rebel was exiled by the king.,-14.75784683227539,10
tensor(583),The king was exiled by the rebel.,-19.82151222229004,10
tensor(584),The monarch banished the insurgent.,-31.851123332977295,10
tensor(585),The insurgent banished the monarch.,-35.6099328994751,10
tensor(586),The insurgent was banished by the monarch.,-31.739182472229004,12
tensor(587),The monarch was banished by the insurgent.,-32.11518669128418,12
tensor(588),The thief robbed the manufacturer.,-20.543227195739746,8
tensor(589),The manufacturer robbed the thief.,-24.82394552230835,8
tensor(590),The manufacturer was robbed by the thief.,-22.070743560791016,10
tensor(591),The thief was robbed by the manufacturer.,-24.99599552154541,10
tensor(592),The robber burgled the industrialist.,-48.78667640686035,12
tensor(593),The industrialist burgled the robber.,-49.50678253173828,12
tensor(594),The industrialist was burgled by the robber.,-47.60336780548096,14
tensor(595),The robber was burgled by the industrialist.,-44.190619468688965,14
tensor(596),The pessimist discouraged the contestant.,-41.384159088134766,11
tensor(597),The contestant discouraged the pessimist.,-49.8463077545166,11
tensor(598),The contestant was discouraged by the pessimist.,-40.75427484512329,13
tensor(599),The pessimist was discouraged by the contestant.,-45.640390396118164,13
tensor(600),The cynic dissuaded the participant.,-46.199371337890625,13
tensor(601),The participant dissuaded the cynic.,-49.458091259002686,13
tensor(602),The participant was dissuaded by the cynic.,-45.64310836791992,15
tensor(603),The cynic was dissuaded by the participant.,-45.765000343322754,15
tensor(604),The loudmouth tormented the loner.,-42.37315654754639,11
tensor(605),The loner tormented the loudmouth.,-43.21403408050537,11
tensor(606),The loner was tormented by the loudmouth.,-41.5859899520874,13
tensor(607),The loudmouth was tormented by the loner.,-40.602065563201904,13
tensor(608),The windbag taunted the recluse.,-47.72547245025635,13
tensor(609),The recluse taunted the windbag.,-44.039188385009766,13
tensor(610),The recluse was taunted by the windbag.,-47.30951976776123,15
tensor(611),The windbag was taunted by the recluse.,-47.34240531921387,15
tensor(612),The imitator fooled the investigator.,-35.89000654220581,11
tensor(613),The investigator fooled the imitator.,-38.57019233703613,11
tensor(614),The investigator was fooled by the imitator.,-36.961673736572266,13
tensor(615),The imitator was fooled by the investigator.,-42.02560567855835,13
tensor(616),The impersonator conned the inspector.,-37.540106773376465,11
tensor(617),The inspector conned the impersonator.,-36.67666006088257,11
tensor(618),The inspector was conned by the impersonator.,-42.09792947769165,13
tensor(619),The impersonator was conned by the inspector.,-38.96246385574341,13
tensor(620),The boss fired the worker.,-27.06702995300293,8
tensor(621),The worker fired the boss.,-24.430470943450928,8
tensor(622),The worker was fired by the boss.,-19.438058853149414,10
tensor(623),The boss was fired by the worker.,-21.300631999969482,10
tensor(624),The pyromaniac unnerved the shopkeeper.,-52.250317096710205,14
tensor(625),The shopkeeper unnerved the pyromaniac.,-53.27330541610718,14
tensor(626),The shopkeeper was unnerved by the pyromaniac.,-44.99030542373657,16
tensor(627),The pyromaniac was unnerved by the shopkeeper.,-46.90736103057861,16
tensor(628),The arsonist alarmed the vendor.,-33.38035726547241,10
tensor(629),The vendor alarmed the arsonist.,-34.039429664611816,10
tensor(630),The vendor was alarmed by the arsonist.,-30.639007091522217,12
tensor(631),The arsonist was alarmed by the vendor.,-33.50186061859131,12
tensor(632),The professional supported the beginner.,-31.656736373901367,9
tensor(633),The beginner supported the professional.,-30.039488792419434,9
tensor(634),The beginner was supported by the professional.,-30.2478609085083,11
tensor(635),The professional was supported by the beginner.,-31.46917152404785,11
tensor(636),The master encouraged the rookie.,-27.17363739013672,8
tensor(637),The rookie encouraged the master.,-29.541098594665527,8
tensor(638),The rookie was encouraged by the master.,-29.168781280517578,10
tensor(639),The master was encouraged by the rookie.,-29.983433723449707,10
tensor(640),The magician hypnotized the crowd.,-35.07085943222046,12
tensor(641),The crowd hypnotized the magician.,-39.74989128112793,12
tensor(642),The crowd was hypnotized by the magician.,-32.71804237365723,14
tensor(643),The magician was hypnotized by the crowd.,-29.445645332336426,14
tensor(644),The businessman employed the expert.,-30.170424938201904,8
tensor(645),The expert employed the businessman.,-34.541263580322266,8
tensor(646),The expert was employed by the businessman.,-27.29713726043701,10
tensor(647),The businessman was employed by the expert.,-31.656691074371338,10
tensor(648),The entrepreneur hired the specialist.,-29.634032249450684,8
tensor(649),The specialist hired the entrepreneur.,-32.915162086486816,8
tensor(650),The specialist was hired by the entrepreneur.,-24.046369552612305,10
tensor(651),The entrepreneur was hired by the specialist.,-26.994467735290527,10
tensor(652),The terrorist petrified the first lady.,-46.39468574523926,10
tensor(653),The first lady petrified the terrorist.,-41.25592517852783,10
tensor(654),The first lady was petrified by the terrorist.,-39.576964378356934,12
tensor(655),The terrorist was petrified by the first lady.,-37.36725378036499,12
tensor(656),The hijacker terrified the president's wife.,-32.01492881774902,13
tensor(657),The president's wife terrified the hijacker.,-37.126959800720215,13
tensor(658),The president's wife was terrified by the hijacker.,-35.31784534454346,15
tensor(659),The hijacker was terrified by the president's wife.,-40.41337013244629,15
tensor(660),The judge praised the gold medalist.,-20.478671073913574,9
tensor(661),The gold medalist praised the judge.,-24.068096160888672,9
tensor(662),The gold medalist was praised by the judge.,-23.72585391998291,11
tensor(663),The judge was praised by the gold medalist.,-24.252477645874023,11
tensor(664),The panelist congratulated the winner.,-46.613030433654785,12
tensor(665),The winner congratulated the panelist.,-51.657461643218994,12
tensor(666),The winner was congratulated by the panelist.,-36.782050132751465,14
tensor(667),The panelist was congratulated by the winner.,-39.50717258453369,14
tensor(668),The liar emulated the victor.,-46.883087158203125,11
tensor(669),The victor emulated the liar.,-48.3323335647583,11
tensor(670),The victor was emulated by the liar.,-49.99178409576416,13
tensor(671),The liar was emulated by the victor.,-51.99553298950195,13
tensor(672),The deceiver imitated the conqueror.,-43.20035934448242,12
tensor(673),The conqueror imitated the deceiver.,-42.18570899963379,12
tensor(674),The conqueror was imitated by the deceiver.,-45.042263984680176,14
tensor(675),The deceiver was imitated by the conqueror.,-41.300227642059326,14
tensor(676),The environmentalist cautioned the tobacconist.,-41.07663917541504,11
tensor(677),The tobacconist cautioned the environmentalist.,-38.04576396942139,11
tensor(678),The tobacconist was cautioned by the environmentalist.,-37.41899824142456,13
tensor(679),The environmentalist was cautioned by the tobacconist.,-36.010682106018066,13
tensor(680),The alcoholic hassled the guest.,-32.730384349823,10
tensor(681),The guest hassled the alcoholic.,-34.85758924484253,10
tensor(682),The guest was hassled by the alcoholic.,-31.730055809020996,12
tensor(683),The alcoholic was hassled by the guest.,-32.278438091278076,12
tensor(684),The drunk bothered the visitor.,-28.277585983276367,8
tensor(685),The visitor bothered the drunk.,-30.700654983520508,8
tensor(686),The visitor was bothered by the drunk.,-25.41181182861328,10
tensor(687),The drunk was bothered by the visitor.,-27.322919845581055,10
tensor(688),The commentator vexed the athlete.,-36.19380807876587,9
tensor(689),The athlete vexed the commentator.,-38.766764640808105,9
tensor(690),The athlete was vexed by the commentator.,-40.81137657165527,11
tensor(691),The commentator was vexed by the athlete.,-45.997830390930176,11
tensor(692),The sportscaster peeved the jock.,-41.2649450302124,12
tensor(693),The jock peeved the sportscaster.,-40.05225086212158,12
tensor(694),The jock was peeved by the sportscaster.,-43.37347221374512,14
tensor(695),The sportscaster was peeved by the jock.,-43.305001735687256,14
tensor(696),The preacher hugged the churchgoer.,-32.50331497192383,10
tensor(697),The churchgoer hugged the preacher.,-32.2774715423584,10
tensor(698),The churchgoer was hugged by the preacher.,-32.68481254577637,12
tensor(699),The preacher was hugged by the churchgoer.,-33.67561721801758,12
tensor(700),The pastor embraced the parishioner.,-37.64712619781494,10
tensor(701),The parishioner embraced the pastor.,-38.718149185180664,10
tensor(702),The parishioner was embraced by the pastor.,-30.0247163772583,12
tensor(703),The pastor was embraced by the parishioner.,-39.27120876312256,12
tensor(704),The maniac mocked the clown.,-28.646401405334473,9
tensor(705),The clown mocked the maniac.,-28.47244167327881,9
tensor(706),The clown was mocked by the maniac.,-26.764670848846436,11
tensor(707),The maniac was mocked by the clown.,-25.53858709335327,11
tensor(708),The lunatic ridiculed the jester.,-44.86318397521973,14
tensor(709),The jester ridiculed the lunatic.,-45.985737800598145,14
tensor(710),The jester was ridiculed by the lunatic.,-45.06739330291748,16
tensor(711),The lunatic was ridiculed by the jester.,-46.313720703125,16
tensor(712),The archivist contacted the inventor.,-26.545047760009766,9
tensor(713),The inventor contacted the archivist.,-27.40963315963745,9
tensor(714),The inventor was contacted by the archivist.,-23.741223335266113,11
tensor(715),The archivist was contacted by the inventor.,-24.498290538787842,11
tensor(716),The historian approached the innovator.,-35.44892978668213,10
tensor(717),The innovator approached the historian.,-44.495269775390625,10
tensor(718),The innovator was approached by the historian.,-39.672311782836914,12
tensor(719),The historian was approached by the innovator.,-36.54096221923828,12
tensor(720),The janitor called the landscaper.,-36.82154560089111,11
tensor(721),The landscaper called the janitor.,-40.040273666381836,11
tensor(722),The landscaper was called by the janitor.,-38.72998046875,13
tensor(723),The janitor was called by the landscaper.,-38.202613830566406,13
tensor(724),The custodian phoned the gardener.,-35.37525749206543,12
tensor(725),The gardener phoned the custodian.,-35.289350509643555,12
tensor(726),The gardener was phoned by the custodian.,-40.8322868347168,14
tensor(727),The custodian was phoned by the gardener.,-40.43779945373535,14
tensor(728),The drummer annoyed the weatherman.,-33.909605979919434,9
tensor(729),The weatherman annoyed the drummer.,-33.621724128723145,9
tensor(730),The weatherman was annoyed by the drummer.,-32.195557594299316,11
tensor(731),The drummer was annoyed by the weatherman.,-33.820008754730225,11
tensor(732),The percussionist displeased the meteorologist.,-49.10668754577637,14
tensor(733),The meteorologist displeased the percussionist.,-52.3661470413208,14
tensor(734),The meteorologist was displeased by the percussionist.,-51.78194618225098,16
tensor(735),The percussionist was displeased by the meteorologist.,-51.00037097930908,16
tensor(736),The go-between belittled the defendant.,-29.956697463989258,12
tensor(737),The defendant belittled the go-between.,-28.73806667327881,12
tensor(738),The defendant was belittled by the go-between.,-31.135028839111328,14
tensor(739),The go-between was belittled by the defendant.,-27.645371437072754,14
tensor(740),The intermediary deprecated the felon.,-58.068317890167236,15
tensor(741),The felon deprecated the intermediary.,-55.58077955245972,15
tensor(742),The felon was deprecated by the intermediary.,-60.76298713684082,17
tensor(743),The intermediary was deprecated by the felon.,-55.353715896606445,17
tensor(744),The valet entertained the envoy.,-34.32218265533447,10
tensor(745),The envoy entertained the valet.,-37.58303260803223,10
tensor(746),The envoy was entertained by the valet.,-37.15232849121094,12
tensor(747),The valet was entertained by the envoy.,-33.449013233184814,12
tensor(748),The manservant amused the emissary.,-48.44293403625488,12
tensor(749),The emissary amused the manservant.,-49.53806829452515,12
tensor(750),The emissary was amused by the manservant.,-47.11289024353027,14
tensor(751),The manservant was amused by the emissary.,-48.95939302444458,14
tensor(752),The acrobat pushed the stranger.,-29.542537689208984,11
tensor(753),The stranger pushed the acrobat.,-29.422502040863037,11
tensor(754),The stranger was pushed by the acrobat.,-30.47329807281494,13
tensor(755),The acrobat was pushed by the stranger.,-27.68983268737793,13
tensor(756),The gymnast shoved the outsider.,-33.98678112030029,9
tensor(757),The outsider shoved the gymnast.,-44.96091938018799,9
tensor(758),The outsider was shoved by the gymnast.,-39.59043598175049,11
tensor(759),The gymnast was shoved by the outsider.,-36.52372646331787,11
tensor(760),The benefactor calmed the architect.,-42.52846145629883,10
tensor(761),The architect calmed the benefactor.,-44.12570858001709,10
tensor(762),The architect was calmed by the benefactor.,-41.05254077911377,12
tensor(763),The benefactor was calmed by the architect.,-36.16194725036621,12
tensor(764),The patron soothed the draftsman.,-39.561100482940674,11
tensor(765),The draftsman soothed the patron.,-38.629854679107666,11
tensor(766),The draftsman was soothed by the patron.,-39.81536102294922,13
tensor(767),The patron was soothed by the draftsman.,-36.667813301086426,13
tensor(768),The therapist lauded the hairdresser.,-38.68279838562012,11
tensor(769),The hairdresser lauded the therapist.,-43.360817432403564,11
tensor(770),The hairdresser was lauded by the therapist.,-43.224281311035156,13
tensor(771),The therapist was lauded by the hairdresser.,-46.015952587127686,13
tensor(772),The psychologist extolled the hairstylist.,-51.80400085449219,12
tensor(773),The hairstylist extolled the psychologist.,-55.483784675598145,12
tensor(774),The hairstylist was extolled by the psychologist.,-49.84834861755371,14
tensor(775),The psychologist was extolled by the hairstylist.,-52.448328495025635,14
tensor(776),The nobleman married the baroness.,-20.996982097625732,9
tensor(777),The baroness married the nobleman.,-25.416251182556152,9
tensor(778),The baroness was married by the nobleman.,-31.81118869781494,11
tensor(779),The nobleman was married by the baroness.,-27.202993869781494,11
tensor(780),The aristocrat wed the countess.,-27.77099847793579,11
tensor(781),The countess wed the aristocrat.,-28.688353061676025,11
tensor(782),The countess was wed by the aristocrat.,-34.724703311920166,13
tensor(783),The aristocrat was wed by the countess.,-29.65834379196167,13
tensor(784),The actuary assuaged the creditor.,-54.89951801300049,12
tensor(785),The creditor assuaged the actuary.,-53.513718128204346,12
tensor(786),The creditor was assuaged by the actuary.,-49.16513633728027,14
tensor(787),The actuary was assuaged by the creditor.,-50.77998399734497,14
tensor(788),The analyst relieved the investor.,-33.35740089416504,8
tensor(789),The investor relieved the analyst.,-30.695228576660156,8
tensor(790),The investor was relieved by the analyst.,-33.3327693939209,10
tensor(791),The analyst was relieved by the investor.,-33.232544898986816,10
tensor(792),The sailor frightened the psychic.,-38.19044303894043,8
tensor(793),The psychic frightened the sailor.,-27.93753671646118,8
tensor(794),The psychic was frightened by the sailor.,-34.94346237182617,10
tensor(795),The sailor was frightened by the psychic.,-28.198423385620117,10
tensor(796),The mariner scared the fortune-teller.,-32.19718885421753,12
tensor(797),The fortune-teller scared the mariner.,-28.880491256713867,12
tensor(798),The fortune-teller was scared by the mariner.,-35.5611572265625,14
tensor(799),The mariner was scared by the fortune-teller.,-31.29257869720459,14
tensor(800),The assistant flattered the auditor.,-36.74938488006592,10
tensor(801),The auditor flattered the assistant.,-35.81067419052124,10
tensor(802),The auditor was flattered by the assistant.,-38.025851249694824,12
tensor(803),The assistant was flattered by the auditor.,-36.145835876464844,12
tensor(804),The helper complimented the appraiser.,-36.97522735595703,11
tensor(805),The appraiser complimented the helper.,-33.5382776260376,11
tensor(806),The appraiser was complimented by the helper.,-37.09534549713135,13
tensor(807),The helper was complimented by the appraiser.,-35.09181022644043,13
tensor(808),The immigrant believed the trooper.,-36.83062553405762,9
tensor(809),The trooper believed the immigrant.,-35.240623474121094,9
tensor(810),The trooper was believed by the immigrant.,-38.06327819824219,11
tensor(811),The immigrant was believed by the trooper.,-38.703688621520996,11
tensor(812),The foreigner trusted the patrolman.,-27.083006858825684,10
tensor(813),The patrolman trusted the foreigner.,-25.620803356170654,10
tensor(814),The patrolman was trusted by the foreigner.,-26.28130531311035,12
tensor(815),The foreigner was trusted by the patrolman.,-27.808228969573975,12
tensor(816),The mapmaker affronted the farmer.,-46.61123704910278,12
tensor(817),The farmer affronted the mapmaker.,-45.165902614593506,12
tensor(818),The farmer was affronted by the mapmaker.,-44.27764558792114,14
tensor(819),The mapmaker was affronted by the farmer.,-47.59007740020752,14
tensor(820),The cartographer insulted the rancher.,-30.571090698242188,10
tensor(821),The rancher insulted the cartographer.,-33.273959159851074,10
tensor(822),The rancher was insulted by the cartographer.,-33.42709541320801,12
tensor(823),The cartographer was insulted by the rancher.,-34.167344093322754,12
tensor(824),The poet awed the entertainer.,-36.20801639556885,10
tensor(825),The entertainer awed the poet.,-36.13971138000488,10
tensor(826),The entertainer was awed by the poet.,-36.25914001464844,12
tensor(827),The poet was awed by the entertainer.,-33.9354190826416,12
tensor(828),The lyricist dazzled the performer.,-34.04109811782837,10
tensor(829),The performer dazzled the lyricist.,-36.87184286117554,10
tensor(830),The performer was dazzled by the lyricist.,-32.95661449432373,12
tensor(831),The lyricist was dazzled by the performer.,-34.39401817321777,12
tensor(832),The peddler tested the manager.,-40.43387794494629,10
tensor(833),The manager tested the peddler.,-34.793447971343994,10
tensor(834),The manager was tested by the peddler.,-40.459089279174805,12
tensor(835),The peddler was tested by the manager.,-35.35564613342285,12
tensor(836),The traveling salesman challenged the executive.,-20.476399898529053,9
tensor(837),The executive challenged the traveling salesman.,-23.70195198059082,9
tensor(838),The executive was challenged by the traveling salesman.,-26.96492624282837,11
tensor(839),The traveling salesman was challenged by the executive.,-26.548848628997803,11
tensor(840),The musician admired the diva.,-28.98569917678833,9
tensor(841),The diva admired the musician.,-26.742427825927734,9
tensor(842),The diva was admired by the musician.,-29.791676998138428,11
tensor(843),The musician was admired by the diva.,-26.456344604492188,11
tensor(844),The instrumentalist adored the prima donna.,-49.231709480285645,13
tensor(845),The prima donna adored the instrumentalist.,-51.21135330200195,13
tensor(846),The prima donna was adored by the instrumentalist.,-49.52552080154419,15
tensor(847),The instrumentalist was adored by the prima donna.,-49.334842681884766,15
tensor(848),The general welcomed the hero.,-21.558268070220947,8
tensor(849),The hero welcomed the general.,-25.80323362350464,8
tensor(850),The hero was welcomed by the general.,-21.401906967163086,10
tensor(851),The general was welcomed by the hero.,-25.525678634643555,10
tensor(852),The commander greeted the champion.,-26.359456062316895,8
tensor(853),The champion greeted the commander.,-28.128053665161133,8
tensor(854),The champion was greeted by the commander.,-26.984261512756348,10
tensor(855),The commander was greeted by the champion.,-25.342772006988525,10
tensor(856),The cobbler disdained the stonecutter.,-47.74129629135132,15
tensor(857),The stonecutter disdained the cobbler.,-46.976263999938965,15
tensor(858),The stonecutter was disdained by the cobbler.,-44.42743444442749,17
tensor(859),The cobbler was disdained by the stonecutter.,-44.596014976501465,17
tensor(860),The shoemaker scorned the mason.,-31.857713222503662,12
tensor(861),The mason scorned the shoemaker.,-32.63822031021118,12
tensor(862),The mason was scorned by the shoemaker.,-39.63291835784912,14
tensor(863),The shoemaker was scorned by the mason.,-37.35446643829346,14
tensor(864),The postman noticed the chaplain.,-32.47086048126221,9
tensor(865),The chaplain noticed the postman.,-33.66305351257324,9
tensor(866),The chaplain was noticed by the postman.,-31.247238159179688,11
tensor(867),The postman was noticed by the chaplain.,-30.153345108032227,11
tensor(868),The mailman saw the minister.,-28.51627779006958,9
tensor(869),The minister saw the mailman.,-28.851109504699707,9
tensor(870),The minister was seen by the mailman.,-30.543450355529785,11
tensor(871),The mailman was seen by the minister.,-29.100772857666016,11
tensor(872),The composer begrudged the playwright.,-34.52103900909424,10
tensor(873),The playwright begrudged the composer.,-34.7573938369751,10
tensor(874),The playwright was begrudged by the composer.,-30.740028381347656,12
tensor(875),The composer was begrudged by the playwright.,-29.887481689453125,12
tensor(876),The songwriter envied the dramatist.,-37.16431522369385,10
tensor(877),The dramatist envied the songwriter.,-38.436272621154785,10
tensor(878),The dramatist was envied by the songwriter.,-34.61422252655029,12
tensor(879),The songwriter was envied by the dramatist.,-33.929452896118164,12
tensor(880),The missionary baffled the oracle.,-43.49717617034912,11
tensor(881),The oracle baffled the missionary.,-38.56079578399658,11
tensor(882),The oracle was baffled by the missionary.,-43.33658838272095,13
tensor(883),The missionary was baffled by the oracle.,-39.636383056640625,13
tensor(884),The evangelist mystified the soothsayer.,-57.89210605621338,15
tensor(885),The soothsayer mystified the evangelist.,-50.90480613708496,15
tensor(886),The soothsayer was mystified by the evangelist.,-62.519460678100586,17
tensor(887),The evangelist was mystified by the soothsayer.,-60.180907249450684,17
tensor(888),The trespasser choked the fighter.,-35.89311599731445,11
tensor(889),The fighter choked the trespasser.,-39.04895305633545,11
tensor(890),The fighter was choked by the trespasser.,-38.60740327835083,13
tensor(891),The trespasser was choked by the fighter.,-36.307905197143555,13
tensor(892),The broker introduced the donor.,-30.83329963684082,8
tensor(893),The donor introduced the broker.,-33.44973182678223,8
tensor(894),The donor was introduced by the broker.,-31.376261711120605,10
tensor(895),The broker was introduced by the donor.,-31.290676593780518,10
tensor(896),The dealer presented the sponsor.,-28.13217544555664,8
tensor(897),The sponsor presented the dealer.,-31.10984230041504,8
tensor(898),The sponsor was presented by the dealer.,-27.2375807762146,10
tensor(899),The dealer was presented by the sponsor.,-31.179680824279785,10
tensor(900),The shrink commended the dean.,-29.713401794433594,8
tensor(901),The dean commended the shrink.,-28.43127727508545,8
tensor(902),The dean was commended by the shrink.,-31.300099849700928,10
tensor(903),The shrink was commended by the dean.,-26.75041961669922,10
tensor(904),The psychiatrist applauded the provost.,-50.72545528411865,12
