sentence id,sentence,PLL score,nr. of tokens
brown.001782,"When they were ready to leave, Benson and Ramey walked back around the rear of the trailer.",-72.60330200195312,21
brown.001783,She wore shorts and a loose terry-cloth shirt.,-41.448978424072266,12
brown.001784,"Slender and tanned, her dark brown hair was drawn straight back, simply.",-71.47882843017578,17
brown.001785,"Seeing her caused a lurch in Ramey, a recognition.",-76.3484878540039,14
brown.001786,She might have been someone he had once loved.,-38.06420135498047,10
brown.001787,How would you ever see her again??,-39.01374053955078,8
brown.001788,"The feeling subsided, it was only a small yearning.",-51.684226989746094,13
brown.001789,"Benson said, and Ramey wondered how close their thoughts might have been.",-76.13679504394531,17
brown.001790,The girl looked around at the countryside.,-33.550994873046875,8
brown.001791,Her glance swung past the trailer where the two drivers were standing.,-63.71630859375,13
brown.001792,The girl stopped but did not turn her head or acknowledge that someone had spoken to her.,-54.72014617919922,18
brown.001793,The man stood near the bent levi-clad body of the Indian who lay face down almost under the car.,-108.20934295654297,23
brown.001794,The two drivers moved closer.,-31.484262466430664,6
brown.001795,With Ramey it was a dusty work shoe that was half-off the Indian's foot that he would always remember.,-127.86918640136719,25
brown.001796,The laces were broken at the bottom of the eyelets but there was still a bow knot at the top.,-73.32090759277344,23
brown.001797,"The slightest twitch would have parted the shoe entirely from the foot, yet the toes were still inside.",-90.99129486083984,20
brown.001798,The two men in overalls stood just behind the blonde-headed man.,-59.16511917114258,15
brown.001799,"He turned and looked at them with clear blue eyes, immaculate eyes.",-57.39380645751953,16
brown.001800,He was very tanned -- big hands might have torn him from a Coca-Cola poster.,-92.79490661621094,19
brown.001801,He turned and bent over the body of the Indian.,-43.17425537109375,11
brown.001802,There was nothing in particular on the man's face.,-33.078697204589844,11
brown.001803,"It was simply a matter of curiosity, a natural right to examine.",-55.402687072753906,14
brown.001804,"The man said, backing up a step, still looking down.",-62.41630935668945,13
brown.001805,His words were mostly to himself.,-32.77733612060547,7
brown.001806,There was a gentle concern in Benson's voice.,-41.507408142089844,10
brown.001807,The man said with a tone of impatience.,-38.20275115966797,10
brown.001808,The man had spoken only once.,-32.50385665893555,7
brown.001809,Ramey saw sunlight touch the curly blonde hairs on the brown skin.,-79.83341979980469,15
brown.001810,Ramey swung and caught the man just to the left of his mouth.,-63.061302185058594,16
brown.001811,"It was a straight, solid, once-in-a-lifetime shot.",-41.06763458251953,17
brown.001812,He laid all four knuckles in between the man's cheekbone and his chin.,-71.11768341064453,17
brown.001813,The man took two short steps backward then sat down heavily on the pavement.,-55.11603927612305,15
brown.001814,Ramey heard a cry from the girl and felt a slight pain somewhere in his hand.,-70.10653686523438,19
brown.001815,He hadn't done it this time and he would never again hit anyone so hard.,-63.407859802246094,17
brown.001816,"With a thoughtful look, the man sat on the pavement, legs straight out in front of him.",-63.050025939941406,20
brown.001817,"His arms hung like empty shirt sleeves, and his mouth was slightly open.",-55.79784393310547,15
brown.001818,"After what seemed several seconds, the open mouth grew dark inside then blood began to ooze from it.",-94.26516723632812,22
brown.001819,The man brought one hand up slowly and the fingers fumbled across his face until he touched his mouth.,-77.85736846923828,21
brown.001820,He moaned and pulled the hand away.,-35.02873229980469,9
brown.001821,Even yet there was no realization in his eyes.,-44.46452331542969,10
brown.001822,He did not look around.,-25.440195083618164,6
brown.001823,"A woman's voice said, and then he heard a sort of wail from the man's wife.",-68.85307312011719,21
brown.001824,The man on the ground began to move.,-29.960987091064453,9
brown.001825,One of his hands flattened out on the pavement and supported him.,-59.052978515625,13
brown.001826,The girl kneeled by her husband with one arm at his back.,-55.69081115722656,14
brown.001827,"An incoherent, puzzled sound came from the red mouth.",-53.388946533203125,12
brown.001828,The girl looked around quickly at several of the people.,-46.55461883544922,11
brown.001829,None of the crowd had stepped forward to help.,-40.5489616394043,10
brown.001830,Then she saw Ramey and her face was misshapen with bewilderment.,-68.34330749511719,18
brown.001831,"She said, her voice rising.",-27.175764083862305,7
brown.001832,A shine in her eyes suddenly became tears and she turned back to her husband again.,-71.57194519042969,17
brown.001833,Behind Ramey feet scraped beneath sharp questioning whispers.,-100.64984893798828,12
brown.001834,"Benson moved his arms, gesturing with an unfamiliar vigor and talking rapidly.",-75.79431915283203,17
brown.001835,Ramey caught a glimpse of the insurance man.,-47.58599090576172,11
brown.001836,Some of the ruddiness was gone from his face and he stared at Ramey.,-77.97404479980469,19
brown.001837,Ramey watched him coming with a vision as clean as the glare on the metal sides of the trailer.,-99.54713439941406,22
brown.001838,He walked straight up to the man sitting on the ground and bent over to look at him.,-54.27371597290039,19
brown.001839,"He slammed the door and listened as his servants ran up, alarmed at the sound of the shots.",-76.29540252685547,20
brown.001840,It was only then that he turned to look at Penny.,-38.398677825927734,12
brown.001841,"But her hands were calm, now.",-38.41353988647461,8
brown.001842,"She's got guts, thought Keith.",-42.79540252685547,8
brown.001843,She's got more guts than any other woman in the world.,-34.0018424987793,13
brown.001844,"I don't suppose a wife should be grateful to her husband for saving her life, but I am.",-56.72257614135742,21
brown.001845,He smiled at her sincerity.,-31.484416961669922,6
brown.001846,"And for the hundredth time that week, he was startled at her beauty.",-58.23723220825195,16
brown.001847,Seven years they'd been married.,-29.933074951171875,7
brown.001848,But her beauty always surprised him anew.,-48.7998046875,8
brown.001849,"Asked Keith, his voice getting harsher in spite of himself, as he struggled to control his growing anger.",-84.10587310791016,21
brown.001850,"Now, she just sat there looking at him, without an expression except concern for him.",-67.9108657836914,18
brown.001851,"You love this village and these stinking brown people because they're God's creatures, too.",-88.78703308105469,19
brown.001852,"And you love Ahmiri, that black bastard of a servant even a little more, because he's a beautiful man.",-125.78547668457031,25
brown.001853,And he loves you because you're a beautiful woman.,-36.929588317871094,11
brown.001854,"We're all God's creatures, aren't we, Penny??",-52.344539642333984,13
brown.001855,"All of us, that is, except me.",-27.284908294677734,10
brown.001856,"You hate me, you hate my guts, because I like to hunt.",-50.60338592529297,15
brown.001857,You actually hate me -- and we both know it -- because I killed that filthy snake.,-76.48992156982422,18
brown.001858,Penny would not rise to his mood.,-46.34528350830078,9
brown.001859,"He knew she was not sulking, not even angry at him.",-54.88287353515625,14
brown.001860,Just as he knew that she had stopped loving him.,-48.110111236572266,11
brown.001861,But Keith looked down more than up.,-46.7318115234375,8
brown.001862,"But"" after the war"" was a luxury of a phrase he did not permit himself.",-82.09130096435547,18
brown.001863,"And Keith's record of kills made him a man to listen to -- a man paradoxically, who might even survive.",-116.64664459228516,24
brown.001864,He became a fighter pilot after the stint over the Hump in the big crates.,-84.23702239990234,17
brown.001865,He knew how to shoot down Nazis.,-38.095054626464844,8
brown.001866,"That was true, but only half the truth.",-32.29517364501953,10
brown.001867,"The other half he didn't like to recognize, even to himself.",-52.30940246582031,14
brown.001868,"Not defending England, or being an ace, or fighting for humanity.",-67.85545349121094,14
brown.001869,And he would have enjoyed it just as much if he had been a Nazi.,-45.212646484375,16
brown.001870,"Nowadays, we talk as though the blitz were just a short skirmish.",-67.11946868896484,16
brown.001871,"The Nazis bombed Britain, so the RAF retaliated and shot them all down.",-61.120635986328125,16
brown.001872,It took a long time before the British tipped the balance.,-43.26931381225586,12
brown.001873,"Keith learned too much about air combat, and air killing, to be risked.",-85.9605712890625,16
brown.001874,That was where he met Penny.,-33.666690826416016,7
brown.001875,"Penny knew him better, on her part.",-52.35921859741211,10
brown.001876,"He had a war reputation, but this was the kind of man women like even without medals.",-82.34330749511719,19
brown.001877,"They don't go for bull-like muscle, as a rule.",-57.39860534667969,14
brown.001878,"He had strength in his six-foot frame, but it was like the tensile steel in a rapier.",-81.00025939941406,23
brown.001879,"His hair was black, already greying at the temples in the classic beauty-idiom, the only one permitted to a man.",-113.16326904296875,27
brown.001880,Penny and Keith had no romance.,-42.714630126953125,8
brown.001881,But they met in one searing moment that gave them to one another instantly.,-75.73957824707031,16
brown.001882,"This time, they had been lucky.",-31.550132751464844,8
brown.001883,"The Command post was underground, and well camouflaged.",-52.50089645385742,11
brown.001884,But there hadn't been enough time to build it for keeps.,-52.14801788330078,13
brown.001885,"This one was actually more of a"" near miss"".",-48.54784393310547,11
brown.001886,"The bomb plunged into the ground near the Post, but not precisely into the Command room itself.",-90.94778442382812,19
brown.001887,"That is, everyone but Keith and Penny.",-43.66557693481445,9
brown.001888,"They stood there, just the two of them, in the rocking, shattering blast.",-66.44766998291016,17
brown.001889,The bomb was a solitary one.,-34.267120361328125,7
brown.001890,"The blast damaged, but did not destroy the room.",-39.69011688232422,11
brown.001891,Keith's eyes met Penny's as they stood there in this strange marriage of destruction.,-78.11637878417969,17
brown.001892,"The chaplain married them, on the next day.",-51.929962158203125,11
brown.001893,"After the war, Penny had wanted Keith at least to visit her home with her.",-77.22161865234375,17
brown.001894,"But to Keith's London-bred mind, such acreage sounded rather invincible.",-91.78306579589844,16
brown.001895,"It wasn't that, however, which decided them not to go to America.",-60.186466217041016,16
brown.001896,Keith told Penny about his dream to return to India and Burma.,-69.73053741455078,13
brown.001897,"He stressed the wild beauty of the mountains, and the jungles.",-58.25658416748047,14
brown.001898,He didn't tell her the truth he now freely admitted to himself.,-57.29884338378906,14
brown.001899,"That was his true love, not Penny.",-43.52390670776367,9
brown.001900,"And in the hunting land, this hunger was considered to be a noble thing.",-71.92744445800781,16
brown.001901,"When they got to Shillong, in Assam, he was happy.",-53.6922607421875,16
brown.001902,This is a paradise for hunters.,-28.160114288330078,7
brown.001903,"This was the land of the sladang, the great water buffalo with horns forty inches across the spread.",-106.39917755126953,22
brown.001904,"The sambur buck, the jungle stag that is even more noble than the Scottish elk.",-92.4130859375,20
brown.001905,"He even hunted elephant, although the Asian elephant is not quite as ferocious as his African cousin.",-77.86967468261719,19
brown.001906,But there are big rogues in both countries.,-45.19617462158203,10
brown.001907,"These were the ones Keith sought out -- the loners, the ones who killed for the joy of it, like himself.",-96.09171295166016,26
brown.001908,"He and Penny would go out on tame elephants, raised from babyhood in the keddah.",-109.08395385742188,20
brown.001909,They came upon cheetal deer at woodland pools.,-65.85770416259766,11
brown.001910,"Peacocks strutted across their path, preening.",-51.203556060791016,12
brown.001911,"There were fantastic flowers without perfume, and gaudy birds without song.",-66.63070678710938,15
brown.001912,"Mouse deer played around the feet of the elephants, or fled when the mighty legs thrashed too close.",-110.467041015625,21
brown.001913,"He and his safety man, Herr Schaffner, swam up to the boarding ladder together.",-86.43563842773438,21
brown.001914,The German courteously indicated that Robinson should mount first.,-70.35649871826172,12
brown.001915,"Robinson clambered heavily into the boat, sat down, and stripped off his triple-tank assembly.",-98.85564422607422,22
brown.001916,"He took his mask from his forehead and threw it, unexpectedly, across the deck.",-64.06712341308594,17
brown.001917,He stared stonily at the floor.,-30.148616790771484,9
brown.001918,I've been that far half a dozen times.,-40.14057159423828,10
brown.001919,And you also got this little spark in your bird-brain that tells you to turn around before you drown yourself.,-94.80561065673828,23
brown.001920,A note of awe came into his voice.,-33.830169677734375,9
brown.001921,You don't head back down again.,-37.35263442993164,8
brown.001922,Now he was going to show how much he knew.,-35.92504119873047,11
brown.001923,He ran into the rapture of the depths.,-43.936553955078125,10
brown.001924,"He stood there, towering over them all: gentle, mighty, determined, the moving force in the group.",-87.24102020263672,22
brown.001925,And yet like a child among adults.,-40.966407775878906,8
brown.001926,I've helped him along ever since he was a youngster hanging around his brother's tackle shop.,-76.08805084228516,19
brown.001927,He went down the steps to the galley and sleeping quarters.,-55.118919372558594,13
brown.001928,Went into the forward stateroom and locked the door behind him.,-54.04159927368164,15
brown.001929,Waddell muttered something about taking a look around and climbed up to the flying bridge.,-74.67118835449219,18
brown.001930,"Waddell had looked the man over, trying to size him up.",-58.67200469970703,15
brown.001931,"Aloud he had said, making conversation:",-55.2208137512207,9
brown.001932,Waddell turned to face him.,-38.37934875488281,8
brown.001933,"Shaffner looked at him, altogether without guile, and shrugged his shoulders, making a little spreading gesture with his two hands.",-106.51594543457031,27
brown.001934,"Now I wish to enter the American market, where the competition is very strong.",-54.386871337890625,16
brown.001935,"Waddell was not an eminently moral person, but he did not like what he had just heard.",-77.23079681396484,22
brown.001936,"Never, never did I offer him the exclusive rights.",-56.49277877807617,11
brown.001937,"We spoke of the need for advertising, and I agreed that the deep dive would be most useful for publicity.",-90.56266021728516,22
brown.001938,He was most eager to make the dive.,-41.70337677001953,9
brown.001939,"Of course, I was willing.",-26.348270416259766,7
brown.001940,"There was the end of his front-page feature story, with byline.",-67.59249114990234,16
brown.001941,He started out the door.,-29.58817481994629,6
brown.001942,Mr. Roy is determined to make this dive.,-44.754085540771484,10
brown.001943,Whatever you tell him he will dive.,-40.581581115722656,8
brown.001944,There was no doubt that Herr Schaffner meant every word of what he said.,-59.490386962890625,18
brown.001945,Waddell came back from the door and sat on a bunk.,-57.86754608154297,14
brown.001946,I will make him distributor for all of Florida -- a big market.,-78.62508392333984,14
brown.001947,All tourists come to Florida.,-32.58949279785156,6
brown.001948,This will help him to get out of his little tackle shop.,-57.60881042480469,13
brown.001949,The German's words worked on the newspaperman like a reprieve from an odious duty.,-89.68934631347656,19
brown.001950,He took a big swig of his drink.,-28.896892547607422,10
brown.001951,It would be a colossal shame to throw away a story like this.,-45.929931640625,14
brown.001952,He sloshed his drink around and drained it in a few large gulps.,-51.112754821777344,17
brown.001953,"The story was shaping up nicely in his mind: the young pioneer, as of old, altruistically braving the unknown.",-105.23129272460938,25
brown.001954,The rewards prompt and juicy in modern big-business America.,-76.27581787109375,12
brown.001955,"Now, in that same cabin, Robinson fell to his knees beside a bunk.",-68.68344116210938,16
brown.001956,Fear and relief mingled in his churning emotions.,-49.996726989746094,11
brown.001957,He pressed his palms together and addressed himself to the patron saint of divers in a hurried and anxious whisper.,-89.5000228881836,21
brown.001958,"Said a Hail Mary, slowly and with understanding.",-51.34514617919922,10
brown.001959,"Folding between his hands the cross that hung from his neck, he took his appeal direct to Headquarters.",-96.11544036865234,21
brown.001960,Make it come off all right.,-35.74041748046875,7
brown.001961,And make my life different and better from this time on.,-53.23276901245117,12
brown.001962,He crossed himself again and rose.,-38.803009033203125,7
brown.001963,He felt a good deal less shaky.,-41.0567512512207,8
brown.001964,Artie had picked up a snorkle and was twirling it on his forefinger.,-71.04518127441406,19
brown.001965,"He waited awhile before he said,"" Roy, you know your decompression table, don't you""??",-100.75525665283203,21
brown.001966,"Anyway, I wasn't down long enough to matter.",-45.52014923095703,11
brown.001967,Early that day Matsuo saw a marine.,-57.206417083740234,10
brown.001968,"As his feet slowed, he felt ashamed of the panic and resolved to make a stand.",-77.29177856445312,18
brown.001969,He crossed the next meadow and climbed a tree where the jungle trail resumed.,-76.84766387939453,16
brown.001970,"In the leafiest part of the tree, straddling a broad horizontal limb, he could see over the meadow.",-90.549560546875,25
brown.001971,For a while he was content to let events develop in their good time.,-57.79380416870117,15
brown.001972,His superiors had emphasized that marines tortured others for the sheer pleasure.,-80.89678192138672,13
brown.001973,His remembering the self-dictate brought no peace -- only a faint chill of doubt.,-101.23319244384766,18
brown.001974,"He murmured to himself, with firmness:"" No surrender"".",-75.5826416015625,13
brown.001975,It was best to die fighting the marines.,-47.748138427734375,9
brown.001976,"His superiors had also preached this, saying it was the way for eternal honor.",-83.9759292602539,16
brown.001977,What if the marines never came??,-39.02289962768555,7
brown.001978,His comrades were all dead.,-25.591350555419922,6
brown.001979,Then it would be a choice between starvation and suicide.,-40.683631896972656,11
brown.001980,He sighed and leaned for a moment against the trunk.,-38.880035400390625,11
brown.001981,His fingers touched the bone handle of a knife.,-43.99123764038086,10
brown.001982,"The knife, an ammunition pouch, and a half-filled bottle of purified water hung on his belt.",-73.81100463867188,21
brown.001983,Besides the belt he wore a loin cloth.,-45.558685302734375,10
brown.001984,"As he looked up from picking at a leg ulcer, he saw a marine in the jungle across the clearing.",-81.91065979003906,23
brown.001985,His fatigues made a streak of almost phosphorescent green in the mist.,-71.05211639404297,15
brown.001986,The man leaned against a tree and wiped a sleeve across his face.,-42.92973327636719,14
brown.001987,"Matsuo lifted his rifle, easing the sling under his left upper arm for steadiness.",-91.9286117553711,19
brown.001988,Fresh on his mind were events of the past day when his whole regiment was destroyed in the hills.,-84.80555725097656,20
brown.001989,"They had fought from caves, and the marines resorted to burning them out.",-71.32899475097656,15
brown.001990,"Even now, like a ringing in his ears, he heard the wooooosh of flame-throwers squirting great orange billows.",-119.52680969238281,28
brown.001991,The marines let him advance.,-38.577980041503906,6
brown.001992,"When he sank on his knees, they had allowed him to char without administering the stroke of mercy.",-98.94977569580078,20
brown.001993,"The callous marines had laughed at each other's retching, while stacking bodies.",-88.04576873779297,17
brown.001994,Matsuo repeatedly choked down his own nausea.,-60.02767562866211,10
brown.001995,"At nightfall he had been able to sneak down a hillside and into the jungle, reeking of death.",-85.53788757324219,23
brown.001996,"Apprehensively he peered to the left, to the right into the leafy, vine-crisscrossed maze.",-101.11521911621094,26
brown.001997,"He decided that the marines must be deploying around the meadow, with the one left to distract him.",-102.43621826171875,21
brown.001998,Cautious feet stepping on leafmold.,-57.87992477416992,10
brown.001999,Faint creaking of belts and slings.,-54.787841796875,10
brown.002000,Whispers: he heard none of these.,-46.96849822998047,9
brown.002001,Only the hum of insects and the distant fluttering call of a bird.,-58.42352294921875,15
brown.002002,"Because he couldn't hear them, he was more convinced they were there.",-52.50600051879883,15
brown.002003,A spectacle occurred across the meadow: the lone marine took a seat on the ground.,-89.38886260986328,18
brown.002004,"Leaning sidewise on a tree trunk, he embraced it.",-55.8853874206543,13
brown.002005,"While his comrades cocked the trap, that one behaved as if it was some dull maneuver.",-98.33824157714844,19
brown.002006,"He wanted the arrogant marine to know fear, and so he aimed above the head.",-79.77949523925781,17
brown.002007,The shot reverberated in diminishing whiplashes of sound.,-66.55045318603516,12
brown.002008,"Like a mischievous boy expecting punishment, Matsuo awaited reaction from the jungle.",-93.35916900634766,18
brown.002009,How stupid to give his position away.,-42.997982025146484,8
brown.002010,The jungle did not retort.,-36.2884521484375,7
brown.002011,The sitter remained seated hugging the tree.,-51.857852935791016,9
brown.002012,"Before long the atmosphere reverted to its old normalcy, and insects hummed and birds occasionally called.",-101.67565155029297,20
brown.002013,"Matsuo puzzled and grew anxious over the complete passiveness, concluding that he was the butt of a devilish joke.",-113.9125747680664,25
brown.002014,"He went into a whirling dance, a sort of blind chasing of the tail.",-71.272705078125,17
brown.002015,It ended when he tumbled.,-32.99222183227539,7
brown.002016,"But jumping right up, he staggered in no particular direction.",-66.66588592529297,12
brown.002017,"He wore no head cover of any kind and, more odd, had no visible weapon.",-66.06768035888672,18
brown.002018,"With a sudden decisiveness he lurched in Matsuo's direction, crossing the meadow in a zigzagging gallop.",-103.27388763427734,29
brown.002019,"When he got closer to the tree, Matsuo noted the wild look on his face.",-69.58966827392578,19
brown.002020,The pockets of his jacket bulged.,-33.782859802246094,8
brown.002021,"The bobbing head was a poor target, so Matsuo shot him in the upper trunk.",-90.24411010742188,20
brown.002022,"The marine spun, clapping a hand high on his chest, and dived forward.",-83.58908081054688,18
brown.002023,"In the hush that followed the echoes, Matsuo was tense.",-67.86627197265625,15
brown.002024,They could come on him now without difficulty.,-49.939945220947266,9
brown.002025,Gradually he reached a conclusion.,-30.587766647338867,7
brown.002026,Down the tree he scrambled and knelt at the edge of foliage.,-67.76554870605469,14
brown.002027,"The marine was sprawled some thirty yards away, one arm extended.",-64.31376647949219,14
brown.002028,Matsuo jumped when the hidden arm flopped out.,-65.71505737304688,12
brown.002029,"Rifle leveled on the man, he made a rush.",-59.68011474609375,12
brown.002030,"Heat, in the sunlight, pressed in like an invisible crowd.",-68.74588012695312,13
brown.002031,"He squatted by the head, gently placing the rifle on the ground.",-55.50539779663086,15
brown.002032,"With a snakestrike motion he grasped the hair, and, twisting, pulled the marine over on his back.",-106.7762222290039,24
brown.002033,The bullet had penetrated in the area of the right collarbone.,-47.03282165527344,13
brown.002034,"Around the hole, blood glistened in a little patch.",-60.23316192626953,13
brown.002035,"Maintaining his clutch on the hair, Matsuo watched the closed eyes while rummaging in the jacket pockets.",-112.10661315917969,25
brown.002036,"In one: a package of cigarettes and a tinplated lighter, both sticky from the man's bleeding.",-105.36370086669922,22
brown.002037,In the other: a wristwatch with broken crystal wrapped in a dirty handkerchief.,-73.30809783935547,18
brown.002038,One by one he tossed the objects aside.,-36.985477447509766,9
brown.002039,He didn't smoke and could not light fires with a flintless lighter.,-69.68093872070312,16
brown.002040,"He had no use any longer for exact time, even had the watch been running.",-85.647705078125,17
brown.002041,Then there was no saying how many times the marine had blown his nose on the handkerchief.,-76.6393814086914,20
brown.002042,Too bad the marine had no water.,-44.13615417480469,8
brown.002043,From its holder he took his own canteen.,-56.96277618408203,10
brown.002044,The cap was stuck and made a thin rusty squeaking as he applied pressure.,-82.35370635986328,16
brown.002045,"The marine's eyes opened, squeezed shut, then opened squinted in the glare.",-71.51920318603516,18
brown.002046,Matsuo put the bottle to his own lips.,-47.948875427246094,11
brown.002047,The marine reached up a hand.,-40.92686080932617,7
brown.002048,"The marine blinked, soon dropping his hand.",-55.39500427246094,9
brown.002049,"Not only had he no canteen, but he lacked even the belt to hang one on.",-72.62760925292969,19
brown.002050,Some odor made him lean over the man.,-55.598304748535156,9
brown.002051,He sniffed and recognized it.,-33.24943161010742,7
brown.002052,So that had been his difficulty.,-36.71681213378906,7
brown.002053,"Drunk on sake, he must have wandered off from his bivouac.",-64.84004974365234,17
brown.002054,"The marine tried to roll on his right side, and moaned.",-61.06840133666992,14
brown.002055,Awkwardly with one hand Matsuo got the cap back on the water bottle.,-78.97411346435547,18
brown.002056,The smell of sake had freshened yesterday's events in his thoughts.,-75.1986083984375,15
brown.002057,"In the caves, with other supplies, they had kept cases of sake.",-76.30500793457031,15
brown.002058,The marine shut his eyes.,-38.45701599121094,6
brown.002059,"He waited in his squat, gripping the hair.",-56.399085998535156,10
brown.002060,Every so often he turned the knife.,-37.4317512512207,8
brown.002061,Its blade was dazzling in the intense sunlight.,-40.75438690185547,9
brown.002062,The sun was noon high and Matsuo perspired until his body was dripping.,-79.30598449707031,17
brown.002063,Wet also were the marine's fatigues and the face had an oily film.,-95.91483306884766,17
brown.002064,The man had thrown the left hand over his eyes.,-43.557674407958984,11
brown.002065,Now and again he murmured something that ended in a giggle.,-51.28647232055664,14
brown.002066,"He must have saturated himself in the drink, for the bullet not to shock him out of his drunken haze.",-96.0182876586914,22
brown.002067,At last he reached for the knife.,-33.072486877441406,8
brown.002068,"Even the bone handle scorched, and he retrieved the marine's handkerchief to wrap it.",-100.89417266845703,20
brown.002069,First he barely touched the blade on the hand which shaded the eyes.,-69.99488830566406,15
brown.002070,The marine yelled and flung the hand away.,-51.66796875,9
brown.002071,With a firm grip on the man's hair Matsuo applied the blade flat on a cheek.,-91.59904479980469,20
brown.002072,"A shrill yelp, kicked legs, and groping hands that circled Matsuo's wrist.",-102.12957763671875,22
brown.002073,Matsuo wrenched free and burned the hands into retreat.,-78.39067077636719,13
brown.002074,Burned each hand when they came groping again.,-67.56373596191406,11
brown.002075,The marine commenced to weep and it blighted the sense of enjoyment.,-76.88911437988281,14
brown.002076,"He dropped the knife in its scabbard, hung the rifle behind a shoulder.",-69.40381622314453,17
brown.002077,"The marine, hands on cheeks, rolled by his unwounded side onto his stomach.",-100.51472473144531,17
brown.002078,"Matsuo walked toward his tree, once glancing back.",-70.86933135986328,13
brown.002079,"In the jungle, birds were mute, while insects preserved only the monotony of living.",-79.62355041503906,19
brown.002080,"It was the marine: head lifted, he strained and called.",-77.43923950195312,13
brown.002081,Then he astonished Matsuo by pushing and dragging himself until he sat.,-81.70973205566406,15
brown.002082,He cupped his mouth and yelled.,-34.463871002197266,8
brown.002083,Matsuo hustled the rifle off his shoulder.,-52.8034782409668,11
brown.002084,Once and for all he'd finish this marine who would not die.,-68.2698974609375,14
brown.002085,"It sounded as if the man were calling him:"" Hey, Japanese hey there, Japanese"".",-97.97489929199219,18
brown.002086,The man tilted back his head and went through the pantomime of drinking from a container.,-68.15132904052734,19
brown.002087,"He performed the act twice more, and the begging in his tone grew more distinct.",-71.3253402709961,17
brown.002088,"Matsuo laughed, slung the rifle.",-54.84185791015625,10
brown.002089,The marine was a winehead.,-47.62599563598633,7
brown.002090,His superiors had said that all marines were depraved.,-60.47743225097656,11
brown.002091,The marine slumped forward into a bow like a priest before an idol.,-74.110107421875,14
brown.002092,"Remembering his own thirst, Matsuo took out his water bottle.",-63.339569091796875,15
brown.002093,One swallow was all he would have.,-36.04417419433594,8
brown.002094,"He was very thirsty, but he must observe water discipline.",-59.06798553466797,12
brown.002095,His years of campaigning had taught him the value of water discipline.,-55.22593688964844,13
brown.002096,"He began to uncap the bottle, the rusty cap squealing on its threads.",-73.28077697753906,17
brown.002097,"Popping upright, the marine waved both hands and shouted.",-68.485595703125,12
brown.002098,Of course it was water he really craved.,-43.379859924316406,10
brown.002099,Down in the broil of the sun he was becoming dried out.,-70.24165344238281,14
brown.002100,The marine shouted for it until it seemed that his voice had to crack.,-77.80558776855469,15
brown.002101,He had no water for an enemy.,-40.774356842041016,8
brown.002102,He capped the bottle and replaced it.,-45.86982727050781,8
brown.002103,"After all, he had less reason to desire it than the marine.",-58.20469284057617,14
brown.002104,Before much longer the marine quieted down.,-53.408111572265625,9
brown.002105,The upper part of his packet had stained dark.,-55.629398345947266,10
brown.002106,From the convulsive quivers of the man's shoulders it was plain he had resumed the weeping.,-92.71644592285156,20
brown.002107,He reminded Matsuo of a similar thing he had witnessed in China.,-61.076480865478516,15
brown.002108,Only Blue Throat and his gang stayed where they were.,-59.29328918457031,12
brown.002109,"Blue Throat was slumped with his back against the bar, elbows supporting his massive frame.",-76.99820709228516,18
brown.002110,He leered at the stranger as the distance between them closed.,-47.925540924072266,13
brown.002111,"He straightened up, alert now as the buffalo hunter came closer.",-62.53848648071289,14
brown.002112,Blue Throat winked at his six cronies.,-59.426513671875,11
brown.002113,"His gun was half drawn when he asked the question, but the weapon never left its holster.",-69.43040466308594,19
brown.002114,"His head snapped round and he reeled back, crashing into the table where his buddies were sprawling.",-76.91384887695312,20
brown.002115,"Tilghman leapt on to him, dragged him upright and hit him again, this time sending him careening against the bar.",-96.91529846191406,27
brown.002116,A bullet gouged into the bar top an inch from Tilghman's stomach as Blue Throat's henchmen started shooting.,-129.71844482421875,27
brown.002117,"Tilghman flung himself aside, dropped on one knee and pulled his own gun.",-75.06024932861328,18
brown.002118,"The Colt roared twice and two men dropped, writhing.",-65.48628997802734,12
brown.002119,A third shot doused the light.,-41.39521026611328,8
brown.002120,"Somewhere at the far end of the room a voice yelled,"" You all right, Billy""??",-87.08464050292969,21
brown.002121,"He fired again, and somewhere in the gloom a man screamed.",-52.567848205566406,13
brown.002122,Another took off his gun belt and flung his weapons to the floor.,-53.88343048095703,14
brown.002123,"Tilghman and his partner, George Rust, herded the men into a corner.",-75.19789123535156,19
brown.002124,Blue Throat won't stand for this.,-38.47576904296875,9
brown.002125,Billy Tilghman and his comrades rode off to the battle.,-57.052589416503906,13
brown.002126,The entire length of the street could be raked with rifle fire from this barn.,-77.3355484008789,17
brown.002127,"The law-abiding citizens of Petrie had gathered inside Kaster's Store, halfway down the street.",-97.12921142578125,21
brown.002128,Several were firing into the barn when Billy Tilghman arrived.,-70.43944549560547,13
brown.002129,He sized up the situation and shook his head.,-29.757442474365234,10
brown.002130,He called the store owner and together they went into the stockroom.,-48.74687194824219,14
brown.002131,Billy returned with six sticks of dynamite.,-43.267364501953125,9
brown.002132,"He slipped outside, hugging the walls of buildings and dodging into doorways.",-65.0698471069336,15
brown.002133,Blue Throat's men spotted him and a hail of bullets splintered the store fronts and board walk as he passed.,-123.3349609375,25
brown.002134,Fifty yards away from the barn he dodged inside a barber's shop and came out at the back.,-87.06027221679688,22
brown.002135,Here he couldn't be seen by Blue Throat and his gang.,-68.44438934326172,14
brown.002136,Billy Tilghman did just that.,-35.45272445678711,8
