sentence id,sentence,PLL score,nr. of tokens
brown.008800,"Her lips, moist and parted, spoke his name.",-86.52922916412354,13
brown.008801,His hand went to her shoulder and pushed aside the knotted scarf that surmounted the striped poplin gown.,-217.7328863143921,25
brown.008802,"Then, to better purpose, he took hold of the knot and with dextrous fingers, untied it.",-180.12151861190796,27
brown.008803,"But, kindled by his kiss, his caressing hand, her desire was aflame.",-143.12026262283325,23
brown.008804,She sprang up and went swiftly to the bedroom.,-83.11870527267456,12
brown.008805,Lord Byron poured himself another glass of wine and held it up to the candle flame admiring the rich color.,-224.2387342453003,24
brown.008806,He drank slowly with due appreciation.,-95.67347145080566,9
brown.008807,It was an excellent vintage.,-86.5351972579956,8
brown.008808,He rose and went to the bedroom.,-69.52463912963867,10
brown.008809,When Claire returned to Bishopsgate she longed to tell them she had become Byron's mistress.,-198.85011672973633,21
brown.008810,"Winter came, and with it Mary's baby -- a boy as she had wished.",-124.35201025009155,21
brown.008811,"William, he was called, in honor of the man who was at once Shelley's pensioner and his most bitter detractor.",-179.10359621047974,30
brown.008812,With a pardonable irony Shelley wrote to the father who had publicly disowned his daughter:,-224.7774109840393,21
brown.008813,"Alastor was published only to be savagely attacked, contemptuously ignored.",-166.53090524673462,19
brown.008814,"Shelley sent a copy to Southey, a former friend, and another to Godwin.",-166.59740209579468,20
brown.008815,Only Mary's praise sustained him in his disappointment.,-92.89791059494019,13
brown.008816,Not a thought nor a cadence was missed in her summary of appreciation.,-145.64667749404907,17
brown.008817,There will be thousands who will thrill to the loveliness of Alastor.,-138.92422342300415,18
brown.008818,There are some even now.,-97.860107421875,8
brown.008819,"What about that dear, clever Mr. Thynne??",-95.32572841644287,15
brown.008820,Mary's supercritical attitude toward Byron had nothing to do with his moral disrepute.,-173.86314249038696,24
brown.008821,She was resentful of his easy success as compared with Shelley's failure.,-140.04699230194092,19
brown.008822,The lordly poet was at low-water mark.,-108.76014184951782,13
brown.008823,The careless writing was in keeping with his mood of savage discontent.,-124.92787218093872,18
brown.008824,On all sides doors were being slammed in his face.,-122.27222919464111,13
brown.008825,"The previous scandals, gaily diverting as they were, had only served to increase his popularity.",-159.83282613754272,24
brown.008826,But the liaison successfully started in the last days of autumn was now languishing.,-151.64602994918823,20
brown.008827,"Byron, since the separation from his wife had been living in a smallish house in Piccadilly Terrace.",-171.3131422996521,25
brown.008828,Beckworth handed the pass to the colonel.,-91.48983526229858,11
brown.008829,"Despite his yearning, the colonel would not go down to see the men come through the lines.",-151.5816774368286,22
brown.008830,"He would remain in the tent, waiting impatiently, occupied by some trivial task.",-147.8849287033081,18
brown.008831,There's a lot of waste going on here.,-79.65725231170654,13
brown.008832,I want to take a look.,-70.59623289108276,9
brown.008833,"This is no damned holiday, Beckworth.",-94.11960172653198,11
brown.008834,Below he could see the bright torches lighting the riverbank.,-123.00166893005371,15
brown.008835,"The colonel crouched tensely on one of the folding chairs, methodically tearing at his thumbnail.",-177.80206632614136,22
brown.008836,The bombproof was a low-ceilinged structure of heavy timbers covered with earth.,-131.3066053390503,20
brown.008837,It stood some fifty paces from the edge of the bank.,-112.61396980285645,15
brown.008838,"From the outside, it seemed no more than a low drumlin, a lump on the dark earth.",-176.5695300102234,23
brown.008839,A crude ladder ran down to a wooden floor.,-96.08097219467163,12
brown.008840,Two slits enabled observers to watch across the river.,-116.82810163497925,13
brown.008841,"The place smelled strongly of rank, fertile earth, rotting wood and urine.",-142.69851541519165,17
brown.008842,The plank floor was slimed beneath Watson's boots.,-105.55369710922241,15
brown.008843,At least the Union officer had been decent enough to provide a candle.,-147.23797845840454,16
brown.008844,In the corner was the soldier with the white flag.,-95.40757417678833,13
brown.008845,"He stood stiffly erect, clutching the staff, his body half hidden by the limp cloth.",-165.96055507659912,21
brown.008846,Watson hardly looked at him.,-95.07878684997559,8
brown.008847,"The man had come floundering aboard the flat-bottomed barge at the last instant, brandishing the flag of truce.",-205.4205560684204,29
brown.008848,"Someone had hauled him over the side, and he had remained silent while they crossed.",-150.1461591720581,19
brown.008849,An officer with a squad of men had been waiting on the bank.,-112.33607244491577,16
brown.008850,Watson had presented his pouch and been led to the bombproof.,-130.18013095855713,15
brown.008851,The officer had told him that both lists must be checked.,-91.24863767623901,14
brown.008852,Watson had given his name and asked for a safe-conduct pass.,-127.64555597305298,16
brown.008853,"The officer, surprised, said he would have to see.",-74.65358352661133,14
brown.008854,Watson had nodded absently and muttered that he would check the lists himself later.,-138.62964391708374,17
brown.008855,He had peered through the darkness at the rampart.,-92.76224756240845,13
brown.008856,"The men he would take back across the river stood there, but he turned away from them.",-144.46001958847046,21
brown.008857,"He had hoped to be alone in the bombproof, but the soldier had followed him.",-131.47678089141846,20
brown.008858,"Though Watson carefully ignored the man, he could not deny his presence.",-145.97917556762695,16
brown.008859,"Perhaps it would be better to speak to him, since silence could not exorcise his form.",-187.7499794960022,22
brown.008860,"Watson glanced briefly at him, seeing only a body rigidly erect behind the languid banner.",-208.22355127334595,22
brown.008861,"If my pass is approved, I may be a half hour.",-112.40057277679443,15
brown.008862,"The soldier answered in a curious, muffled voice, his lips barely moving.",-135.1751585006714,17
brown.008863,Watson turned away and did not see the man's knees buckle and his body sag.,-195.35260152816772,22
brown.008864,He had acknowledged the man.,-85.36760330200195,8
brown.008865,"It was easier to think now, Watson decided.",-105.49153232574463,12
brown.008866,The stiff figure in the corner no longer blocked his thoughts.,-120.78599500656128,14
brown.008867,"He paced slowly, stooping, staring at the damp, slippery floor.",-130.81827354431152,18
brown.008868,His lack of success steadily eroded his interest.,-86.75661325454712,11
brown.008869,"He stopped pacing, leaned against the dank, timbered wall and let his mind drift.",-139.3141050338745,21
brown.008870,"A feeling of futility, an enervation of mind greater than any fatigue he had ever known, seeped through him.",-195.08075284957886,29
brown.008871,He grew annoyed and at the same time surprised at that emotion.,-106.39269876480103,15
brown.008872,He was conscious of a growing sense of absurdity.,-93.9412112236023,13
brown.008873,"Hillman had written it all out, hadn't he??",-116.74690389633179,16
brown.008874,Wasn't the report official enough??,-72.4113540649414,11
brown.008875,What did he hope to accomplish here??,-67.03812313079834,11
brown.008876,Hillman had ordered him not to leave the far bank.,-114.21524715423584,14
brown.008877,"Prompted by a guilty urge, he had disobeyed the order of a man he respected.",-163.6556258201599,24
brown.008878,To tell John something he would find out for himself.,-97.5225100517273,13
brown.008879,"The figure in the corner belched loudly, a deep, liquid eruption.",-130.01738595962524,18
brown.008880,Watson snorted and then laughed aloud.,-91.86378479003906,9
brown.008881,"The soldier's voice was muffled again, stricken with chagrin.",-117.33473777770996,17
brown.008882,"He clutched the staff, and his dark eyes blinked apologetically.",-128.44790649414062,18
brown.008883,"To his left, the two skiffs dented their sharp bows into the soft bank.",-140.28943347930908,20
brown.008884,The flat-bottomed boat swung slowly to the pull of the current.,-109.54207944869995,17
brown.008885,A soldier held the end of a frayed rope.,-104.02773904800415,14
brown.008886,"Three Union guards appeared, carrying their rifles at ready.",-84.89687824249268,13
brown.008887,Watson stared at them curiously.,-102.84112644195557,8
brown.008888,"They were stocky men, well fed and clean-shaven, with neat uniforms and sturdy boots.",-166.5223126411438,23
brown.008889,"Behind them shambled a long column of weak, tattered men.",-126.53961181640625,17
brown.008890,"The thin gray figures raised a hoarse, cawing cry like the call of a bird flock.",-196.24891138076782,21
brown.008891,"They moved toward the skiffs with shocking eagerness, elbowing and shoving.",-135.3567600250244,18
brown.008892,"Four men were knocked down, but did not attempt to rise.",-109.38072204589844,15
brown.008893,They crept down the muddy slope toward the waiting boats.,-111.75026845932007,13
brown.008894,"The Union soldiers grounded arms and settled into healthy, indifferent postures to watch the feeble boarding of the skiffs.",-199.94993829727173,27
brown.008895,The crawling men tried to rise and fell again.,-91.8256607055664,12
brown.008896,No one moved to them.,-75.86313199996948,8
brown.008897,Watson watched two of them flounder into the shallow water and listened to their voices beg shrilly.,-211.0097508430481,24
brown.008898,The third crawling man forced himself erect.,-92.5201768875122,10
brown.008899,"He swayed like a drunkard, his arms milling in slow circles.",-141.16812467575073,16
brown.008900,"He paced forward unsteadily, leaning too far back, his head tilted oddly.",-169.54809188842773,19
brown.008901,"His steps were short and stiff, and, with his head thrown back, his progress was a supercilious strut.",-189.9803557395935,29
brown.008902,Watson looked for the fourth man.,-107.16368007659912,9
brown.008903,He had reached the three passive guards.,-87.15384912490845,10
brown.008904,"He crept in an incertain manner, patting the ground before him.",-128.16403436660767,18
brown.008905,The guards did not look at him.,-84.08398389816284,10
brown.008906,"The figure on the earth halted, seemingly bewildered.",-107.2379822731018,13
brown.008907,He sank back on his thin haunches like a weary hound.,-133.11400604248047,17
brown.008908,Then he began to crawl again.,-83.96635103225708,9
brown.008909,Watson watched the creeping figure.,-120.83904075622559,8
brown.008910,He felt a spectator interest.,-90.75370407104492,9
brown.008911,Would the man make it or not??,-83.70122861862183,11
brown.008912,If only there was a clock for him to crawl against.,-108.52023792266846,14
brown.008913,Say three minutes to make it sporting.,-97.12990283966064,10
brown.008914,"Still the guards did not move, but stood inert, aloof from the slow-scrambling man.",-189.7856011390686,26
brown.008915,"The figure halted, and Watson gasped.",-101.08917903900146,10
brown.008916,"The man began to creep in the wrong direction, deceived by a slight rise in the ground!!",-170.42986583709717,23
brown.008917,He turned slowly and began to crawl back up the bank toward the rampart.,-131.42575120925903,18
brown.008918,"Watson raced for him, his boots slamming the soft earth.",-117.15761804580688,14
brown.008919,The guards came to life with astonishing menace.,-98.02421188354492,14
brown.008920,They spun and flung their rifles up.,-82.06149959564209,10
brown.008921,One man dropped to his knee for better aim.,-93.52886295318604,12
brown.008922,"The guards lowered their rifles and their rifles and peered at Watson with sullen, puzzled faces.",-180.8306827545166,21
brown.008923,"Watson pounded to the crawling man and stopped, panting heavily.",-123.00693655014038,14
brown.008924,He reached down and closed his fingers on the man's upper arm.,-103.42484426498413,17
brown.008925,"Beneath his clutch, a flat strip of muscle surged on the bone.",-123.48904323577881,16
brown.008926,Watson bent awkwardly and lifted the man to his feet.,-109.24490261077881,13
brown.008927,Watson stared into a cadaverous face.,-118.55869150161743,12
brown.008928,Two clotted balls the color of mucus rolled between fiery lids.,-158.53859853744507,19
brown.008929,"Light sticks of fingers, the tips gummy with dark earth, patted at Watson's throat.",-173.3209924697876,22
brown.008930,"The man's voice was a sweet, patient whisper.",-74.93028497695923,14
brown.008931,"How far could it be, Watson thought bleakly, how far can a blind man crawl??",-180.5769281387329,22
brown.008932,Another body length or all the rest of his nighted life??,-117.57559251785278,16
brown.008933,"It raises the voice, bein in camp.",-98.8496642112732,12
brown.008934,I can walk real good.,-83.26174783706665,8
brown.008935,Watson stumbled down the bank.,-86.24623394012451,8
brown.008936,The man leaned his frail body against Watson's shoulder.,-105.33394145965576,15
brown.008937,He was no heavier than a child.,-82.87148427963257,10
brown.008938,"The man wheezed weakly, his fetid breath beating softly against Watson's neck.",-160.57620859146118,22
brown.008939,His sweet whisper came after great effort.,-95.68157529830933,10
brown.008940,I wish you was Henry.,-85.16964721679688,8
brown.008941,He promised to take me.,-83.13826942443848,8
brown.008942,"The man swayed on a thwart, turning his ruined eyes from side to side.",-155.30100536346436,19
brown.008943,"Watson turned away, sickened for the first time in many months.",-137.02823734283447,16
brown.008944,He heard the patient voice calling.,-93.85792112350464,9
brown.008945,Watson snatched a deep breath.,-96.63131427764893,8
brown.008946,He had not meant to shout.,-66.08522701263428,9
brown.008947,He stood with his back to the skiff.,-90.49055099487305,12
brown.008948,"The men mewed and scratched, begging to be taken away.",-108.05298566818237,15
brown.008949,Watson spoke bewilderedly to the dark night flecked with pine-knot torches.,-217.64412546157837,21
brown.008950,What do you do to them??,-62.324992656707764,10
brown.008951,Intelligence jabbed at him accusingly.,-83.7241039276123,11
brown.008952,He had not felt that during the afternoon.,-80.29855871200562,11
brown.008953,"All his emotions had been inward, self-conscious.",-98.09381246566772,13
brown.008954,He was sure of it.,-68.48248291015625,8
brown.008955,John's type of man allowed this sort of thing to happen.,-91.29122304916382,16
brown.008956,What a fool he had been to think of his brother!!,-84.13713455200195,15
brown.008957,His name had been crossed off a list.,-96.0273494720459,11
brown.008958,Already his cool body lay in the ground.,-102.24309396743774,11
brown.008959,What words had any meaning??,-78.18437433242798,9
brown.008960,"What had he thought of, to go to John, grovel and beg understanding??",-112.50813102722168,20
brown.008961,"Men were slaughtered every day, tumbled into eternity like so many torn parcels flung down a portable chute.",-201.41145992279053,24
brown.008962,What made him think John had a right to witness his brother's humiliation??,-148.62312364578247,19
brown.008963,What right had John to any special consideration??,-82.31009197235107,12
brown.008964,"Was John better, more deserving??",-92.1577935218811,12
brown.008965,He believed that brave boys didn't cry.,-106.10883665084839,12
brown.008966,Watson spat on the ground.,-97.72513198852539,8
brown.008967,He had stupidly thought himself compelled to ease his brother's pain.,-127.25447082519531,17
brown.008968,Now he knew perfectly that he had but longed to increase his own suffering.,-135.24809217453003,17
brown.008969,I can see it from this window where I write.,-99.30947494506836,13
brown.008970,"It was built by the Pasterns, and stands on the acre of ground that adjoins our property.",-148.1886396408081,25
brown.008971,It would have been like her.,-80.91897821426392,9
brown.008972,She was a pale woman.,-68.6136155128479,8
brown.008973,"Sitting on her terrace, sitting in her parlor, sitting anywhere, she ground an axe of self-esteem.",-207.64384269714355,24
brown.008974,The clear and searching sweep of sun on the lawns was like a climax of the year's lights.,-160.84191465377808,24
brown.008975,"Leaves were burning somewhere and the smoke smelled, for all its ammoniac acidity, of beginnings.",-193.28578805923462,23
brown.008976,The boundless blue air was stretched over the zenith like the skin of a drum.,-156.02050113677979,21
brown.008977,"Leaving her house one late afternoon, Mrs. Pastern stopped to admire the October light.",-152.20095682144165,20
brown.008978,It was the day to canvass for infectious hepatitis.,-110.45008659362793,15
brown.008979,"Mrs. Pastern had been given sixteen names, a bundle of literature, and a printed book of receipts.",-192.22260284423828,26
brown.008980,It was her work to go among her neighbors and collect their checks.,-112.26053142547607,16
brown.008981,"Charity as she knew it was complex and reciprocal, and almost every roof she saw signified charity.",-184.77440071105957,26
brown.008982,Mrs. Balcolm worked for the brain.,-82.37499618530273,13
brown.008983,Mrs. Ten Eyke did mental health.,-83.18310070037842,11
brown.008984,Mrs. Trenchard worked for the blind.,-79.49816370010376,12
brown.008985,Mrs. Horowitz was in charge of diseases of the nose and throat.,-111.63866472244263,18
brown.008986,"Mrs. Pastern had telephoned most of her neighbors in advance, and most of them were ready for her.",-163.14652061462402,25
brown.008987,She experienced none of the suspense of some poor stranger selling encyclopedias.,-163.9404935836792,21
brown.008988,Here and there she stayed to visit and drink a glass of sherry.,-92.4370002746582,17
brown.008989,"She stopped at the Surcliffes' after dusk, and had a Scotch-and-soda.",-140.98922681808472,22
brown.008990,But the Blevins were away.,-82.55614471435547,10
brown.008991,Their maid gave him an envelope with a check in it and shut the door.,-158.90770864486694,18
brown.008992,"Turning in at the Flannagans' driveway, he tried to remember if he had ever met them.",-158.99633312225342,25
brown.008993,"The name encouraged him, because he always felt that he could handle the Irish.",-130.92415046691895,18
brown.008994,The girlish voice was nearly a whisper.,-79.18827819824219,11
brown.008995,"She was not a girl, he could see.",-78.55578470230103,12
brown.008996,"Where was Mr. Flannagan, he wondered.",-99.6020998954773,14
brown.008997,Travelling home on a late train??,-102.94170379638672,11
brown.008998,"All in all, they had six drinks.",-87.41418838500977,11
brown.008999,She described herself and her circumstances unhesitatingly.,-105.66852235794067,13
brown.009000,Mr. Flannagan manufactured plastic tongue depressors.,-111.49220752716064,15
brown.009001,He travelled all over the world.,-94.16698741912842,9
brown.009002,She didn't like to travel.,-56.172385692596436,10
brown.009003,She would rather live in danger than die of loneliness and boredom.,-132.01588106155396,16
brown.009004,She had made no friends.,-63.95447254180908,8
brown.009005,"Sheer plumpness, he knew, is not a vital part of the body and has no procreative functions.",-134.28776693344116,27
brown.009006,It serves merely as an excess cushion for the rest of the carcass.,-145.91222190856934,18
brown.009007,"Her voice shook with feeling, and he thought it lovely.",-110.71186685562134,14
brown.009008,"He didn't doubt her truthfulness, although he had heard the words a hundred times.",-112.14098310470581,21
brown.009009,"Mrs. Pastern asked sadly, when he came in.",-107.10562801361084,14
brown.009010,Charlie ate some supper in the kitchen and went into the TV room to hear the news.,-168.0117588043213,20
brown.009011,But in bed he had trouble sleeping.,-77.59096240997314,10
brown.009012,"He thought first of his son and daughter, away at college.",-107.79959011077881,15
brown.009013,It was the only meaning of the word that he had ever known.,-99.64272832870483,16
brown.009014,"His worries harried him up out of bed, and he lighted a cigarette and went to the window.",-174.83280563354492,24
brown.009015,In the starlight he could see the trees stripped of their leaves.,-110.44822406768799,16
brown.009016,Children walking home from school would scuff through what seemed to be his foliage.,-148.3910369873047,19
brown.009017,Her thoughts were not discrete.,-102.72394132614136,8
brown.009018,But there was a look about her mouth as though she were tasting lemons.,-136.70414924621582,18
brown.009019,"She grasped the chair arms and brought her thin body upright, like a bird alert for flight.",-170.15767621994019,21
brown.009020,"There she extracted two limp vellum sheets and wrote off the letters, one to Abel, one to Mark.",-164.23102140426636,24
brown.009021,I should be obliged if you could make other arrangements for your daughters.,-147.43017673492432,16
brown.009022,"To Mark:"" Please give my regards to Myra"".",-96.57567977905273,14
brown.009023,"She signed the letters quickly, stamped them, and placed them on the hall table for Raphael to mail in town.",-203.67539978027344,25
brown.009024,Then she went back to the wicker chair and resolutely adjusted her eyes to the glare on the water.,-189.6380696296692,26
brown.009025,She looked at the girl speculatively from eyes which had paled with the years.,-142.69117164611816,20
brown.009026,Angelina placed the tray on the table and with a flick of dark wrist drew off the cloth.,-150.51584243774414,21
brown.009027,"She smiled, and the teeth gleamed in her beautifully modeled olive face.",-108.29101991653442,18
brown.009028,"Angelina stepped back, her eyes roaming the tray for omissions.",-127.35503578186035,17
brown.009029,"Then she looked at the old woman again, her eyes calm.",-114.57772588729858,15
brown.009030,"I used to play with the older one sometimes, when he'd let me.",-146.23062944412231,19
brown.009031,The name fell with lazy affectionate remembrance from her lips.,-144.59169578552246,15
brown.009032,For an instant the old aunt felt something indefinable flash through her smile.,-172.1866536140442,19
brown.009033,She would have said triumph.,-78.59956169128418,8
brown.009034,Then Angelina turned and with an easy grace walked toward the kitchen.,-128.12569093704224,15
brown.009035,For a moment she held her face to the empty doorway.,-106.78891611099243,14
brown.009036,Then she snorted and groped for her fork.,-101.05427837371826,13
brown.009037,And indeed the young garden beans were brackish in her mouth.,-139.9259638786316,16
brown.009038,She was the last living of the older generation.,-79.42980480194092,12
brown.009039,"She swung her eyes up to the blue of the window, her jaws gently mashing the bitter beans.",-166.02409648895264,23
brown.009040,"The girl, her first, she barely remembered.",-68.8561520576477,12
brown.009041,"It could have been anyone's infant, for it had not survived the bassinet.",-137.85705757141113,20
brown.009042,But the boy the boy had been alive yesterday.,-97.05905961990356,12
brown.009043,Each successive movement in his growing was recorded on the unreeling film inside her.,-168.20747089385986,19
brown.009044,It was one with the desolate rocks and the alien water on those days when she hated the sea.,-149.11038541793823,23
brown.009045,"The brothers drove down together in Mark's small red sports car, Mark at the wheel.",-158.98544597625732,21
brown.009046,"He saw the land with a stranger's eyes, all the old familiarness gone.",-127.22266006469727,20
brown.009047,"And it presented itself to him as it would to any stranger, impervious, complete in itself.",-147.4484634399414,23
brown.009048,"There was stability there, too -- a color which his life had had once.",-122.6292314529419,19
brown.009049,"That is what childhood is, he told himself.",-82.55464792251587,12
brown.009050,In the stiff neutral lines of the telephone poles he saw the no-nonsense pen strokes of Aunt Jessica's letter.,-216.9507474899292,26
brown.009051,"What bad grace, what incredible selfishness he and Mark had shown.",-115.55933332443237,16
brown.009052,The boyhood summers preceding their uncle's funeral might never have been.,-147.66351890563965,17
brown.009053,"They had closed over, absolutely, with the sealing of old Izaak's grave.",-135.2784218788147,21
brown.009054,The small car flew on relentlessly.,-79.19677257537842,10
brown.009055,"The old woman, stubbornly reigning in the house above the crashing waters took on an ominous reality.",-188.05674743652344,22
brown.009056,Abel moved and adjusted his long legs.,-111.51694679260254,10
brown.009057,Now Abel turned his head to look at his brother.,-104.90128469467163,13
brown.009058,"His sandy hair was already beginning to thin and recede at the sides, and Abel looked quickly away.",-199.93862199783325,23
brown.009059,"Mark easily looked years older than himself, settled, his world comfortably categorized.",-184.38660669326782,17
brown.009060,The vacation traffic was becoming heavier as they approached the sea.,-99.83599328994751,14
brown.009061,"They've never met, you know.",-70.93546962738037,11
brown.009062,But Myra wouldn't budge without an express invitation.,-105.31378078460693,14
brown.009063,Abel ignored the half-expressed bid for confirmation.,-123.6915192604065,12
brown.009064,It was barely possible that his brother was right.,-88.39681148529053,12
brown.009065,He could tell they were approaching the sea.,-100.0400128364563,11
brown.009066,The air took on a special strength now that they'd left the fecund warmth of the farmland behind.,-160.60276985168457,25
brown.009067,The Starbird had been long at the bottom of the bay.,-119.08406162261963,15
brown.009068,They came unexpectedly upon the sea.,-104.97679281234741,9
brown.009069,"Meeting it without preparation as they did, robbed of anticipation, a common disappointment seized them.",-154.5683717727661,20
brown.009070,Oh he'd not care about the Pedersen kid.,-98.27144193649292,15
brown.009071,That would make him mad enough if he was sober.,-114.79107666015625,13
brown.009072,I didn't hurry though it was cold and the Pedersen kid was in the kitchen.,-128.09386348724365,22
brown.009073,He was all shoveled up like I thought he'd be.,-113.58233404159546,16
brown.009074,"I pushed at his shoulder, calling his name.",-92.78527879714966,12
brown.009075,I think his name stopped the snoring but he didn't move except to roll a little when I shoved him.,-183.05790376663208,27
brown.009076,I couldn't be sure he was still asleep.,-76.76207065582275,13
brown.009077,He was a cagey sonofabitch.,-102.54279136657715,12
brown.009078,I shook him a little harder and made some noise.,-112.81364583969116,13
brown.009079,I was leaning too far over.,-76.11264085769653,9
brown.009080,He always slept close to the wall so you had to lean to reach him.,-124.22735738754272,18
brown.009081,I knew better but I was thinking of the Pedersen kid mother-naked in all that dough.,-218.54923105239868,23
brown.009082,"I didn't say anything, trying to get my throat clear, but I watched him.",-107.42072534561157,21
brown.009083,He was like a mean horse to come at from the rear.,-104.6053614616394,15
brown.009084,"It was better, though, he'd hit me.",-86.85977554321289,14
brown.009085,He was bitter when he missed.,-80.88818645477295,9
brown.009086,Pa pulled at the covers.,-84.94176578521729,8
brown.009087,He was tasting his mouth.,-80.54894971847534,8
brown.009088,Hans is rubbing him with snow.,-77.99522256851196,9
brown.009089,He was just lying there.,-64.79691410064697,8
brown.009090,"Pa had his head up, glaring, his teeth gnawing at the place where he'd grown a mustache once.",-164.7351222038269,28
brown.009091,You know I don't want to see Pedersen.,-102.96282196044922,15
brown.009092,"What did he come for, hey??",-70.73296022415161,11
brown.009093,He was shouting and breathing hard and closing his fist on the pillow.,-122.94285345077515,16
brown.009094,He had long black hairs on his wrist.,-83.51365661621094,11
brown.009095,They curled around the cuff of his nightshirt.,-107.79033660888672,14
brown.009096,He's an even bigger fool than you are.,-88.93224906921387,13
brown.009097,"I taught him, dammit, and I'll teach you.",-94.97753810882568,16
brown.009098,"He was about to get up so I got out, slamming the door.",-110.86911106109619,17
brown.009099,He was beginning to see he was too mad to sleep.,-84.33904504776001,14
brown.009100,Once he went after Hans and dumped his pot over the banister.,-122.07013845443726,16
brown.009101,Pa'd been shit-sick in that pot.,-111.0130352973938,13
brown.009102,He didn't even bother to wipe himself off and he chopped part of Pa's door down before he stopped.,-168.13316011428833,27
brown.009103,He might not have gone that far if Pa hadn't been locked in laughing fit to shake the house.,-180.1266942024231,24
brown.009104,That pot put Pa in an awful good humor whenever he thought of it.,-119.53077745437622,17
brown.009105,I heard Pa cursing all the way downstairs.,-107.26238775253296,11
brown.009106,Hans had laid steaming towels over the kid's chest and stomach.,-151.68383884429932,16
brown.009107,He was rubbing snow on the kid's legs and feet.,-104.91896104812622,15
brown.009108,If I don't get some whisky down him he might die.,-117.68906593322754,17
brown.009109,You want the kid to die??,-87.65406131744385,10
brown.009110,"He don't care at all, and I don't care to get my head busted neither.",-115.81283378601074,24
brown.009111,"He don't care, and I don't care to have his shit flung on me.",-108.88066101074219,22
brown.009112,He don't care about anybody.,-54.776309967041016,10
brown.009113,All he cares about is his whisky and that dry crack in his face.,-122.36699962615967,18
brown.009114,Get pig-drunk -- that's what he wants.,-83.06272792816162,15
brown.009115,He don't care about nothing else at all.,-71.91325807571411,13
brown.009116,I'd wound Big Hans up tight.,-91.14504766464233,11
brown.009117,Ma never went near the old man when he was sleeping it off.,-124.26840162277222,16
brown.009118,Hans shook his head but neither of us tried to stop her.,-116.3273491859436,15
brown.009119,"If we had, then one of us would have had to go instead.",-99.30858087539673,17
brown.009120,Hans rubbed the kid with more snow rubbed rubbed.,-137.34254217147827,12
brown.009121,I took the pail and shovel and went out on the porch.,-115.80109071731567,17
brown.009122,I don't know where Ma went.,-67.75732946395874,11
brown.009123,I thought she'd gone upstairs and expected to hear she had.,-100.4854965209961,16
brown.009124,There was no way of getting even.,-85.01350498199463,10
brown.009125,It wasn't like getting cheated at the fair.,-72.25484657287598,13
brown.009126,They were always trying so you got to expect it.,-93.5017671585083,13
brown.009127,"But since she didn't know we'd given it to her, there was no easy way of getting it back.",-142.63964462280273,27
brown.009128,Hans cut the foil off finally and unscrewed the cap.,-135.49048900604248,16
brown.009129,He was put out too because there was only one way of understanding what she'd done.,-139.65607166290283,21
brown.009130,Ma had found one of Pa's hiding places.,-89.07405185699463,13
brown.009131,Pa had a knack for hiding.,-91.23987865447998,10
brown.009132,He knew we were looking and he enjoyed it.,-90.32582426071167,12
brown.009133,Pa was sure to find out.,-77.72199773788452,9
brown.009134,But he'd find out about this one because we were using it.,-106.74136114120483,17
brown.009135,A fool could see what was going on.,-74.33017206192017,11
brown.009136,If he found out Ma found it -- that'd be bad.,-112.79887104034424,17
brown.009137,He took pride in his hiding.,-83.12175178527832,9
brown.009138,It was all the pride he had.,-86.76502275466919,10
brown.009139,I guess fooling Hans and me took doing.,-108.84275674819946,12
brown.009140,But he didn't figure Ma for much.,-88.2831916809082,12
brown.009141,"He didn't figure her at all, and if he found out a woman it'd be bad.",-118.02451181411743,24
brown.009142,Hans poured some in a tumbler.,-117.90513134002686,11
brown.009143,That's why I only put towels on his chest and belly.,-135.00179243087769,16
brown.009144,He's got to thaw slow.,-76.924560546875,11
brown.009145,Colors on the towels had run.,-101.0101957321167,10
brown.009146,Ma poked her toe in the kid's clothes.,-92.68376541137695,13
brown.009147,I took him by the shoulders.,-73.64809703826904,9
brown.009148,The skin on his neck was tight.,-71.96907234191895,10
brown.009149,He was cold all right.,-79.38273096084595,8
brown.009150,I put my arm carefully around him.,-95.43801641464233,10
brown.009151,Hans had his fingers in the kid's mouth.,-93.55921030044556,13
brown.009152,"He was cold all right, and wet.",-89.56998062133789,11
brown.009153,I had my arm behind his back.,-79.76556587219238,10
brown.009154,There was never a doubt any more how his structures would be received.,-116.2728419303894,16
brown.009155,It was always the same unqualified success now.,-100.3367829322815,12
brown.009156,The debris of his other careers was piled everywhere.,-94.34492254257202,12
brown.009157,"His files, desk, drafting board and a high stool formed the only clean island in the chaos.",-152.6732611656189,22
brown.009158,But he was not bored at all.,-78.81258630752563,10
brown.009159,He left his home the day after New Year's wearing a mackinaw and sheepskin mittens and without a hat.,-180.3214612007141,28
brown.009160,But he was too busy to hear what she was saying.,-89.27909421920776,14
brown.009161,So they parted when she was in an impatient humor.,-108.18872117996216,13
brown.009162,"He saw the surprise in her face, and laughed as though it were the funniest expression he had ever seen.",-161.43686819076538,26
brown.009163,He kept on laughing until she started laughing with him.,-97.21942472457886,13
brown.009164,"He had a deep voice which was full of good food she had cooked, and good humor.",-163.2577166557312,21
brown.009165,An explosive laugh which always carried everything before it.,-101.37964153289795,12
brown.009166,He would settle himself into his seat to laugh.,-89.99728727340698,12
brown.009167,Whenever he laughed it was all he was doing.,-93.41479063034058,12
brown.009168,"She called, trying to attain a half humorous resentment at his departure.",-108.13403558731079,16
