sentence id,sentence,PLL score,nr. of tokens
brown.000536,It resembled nothing I'd ever seen before.,-6.926332473754883,12
brown.000537,"I kept circling the block hoping to see, from the street behind it, the rear of the hall.",-38.96518898010254,23
brown.000538,But it was not a tall structure and other buildings concealed it.,-21.698796272277832,15
brown.000539,"I returned to the hall, despite my dislike for the clerk.",-20.635353088378906,15
brown.000540,Meanwhile spring had passed well into summer.,-19.551325798034668,10
brown.000541,"I could consult this personage on any weekday morning, though not before ten o'clock.",-40.46197700500488,21
brown.000542,The clerk impressed this upon me: that I should not arrive in the hall before ten o'clock.,-35.209845542907715,23
brown.000543,When I went for my interview with the director I saw why.,-23.185418605804443,15
brown.000544,Although it was dark as usual I could see that the hall had only recently contained a great many people.,-20.274450302124023,23
brown.000545,Cigarette butts littered the floor.,-34.19148588180542,12
brown.000546,I had felt the draft they were making while mounting the stairs.,-32.171250343322754,15
brown.000547,The staircase itself seemed still to be echoing the heavy footfalls of many men.,-31.312368869781494,18
brown.000548,I stopped by the counter.,-8.896939277648926,8
brown.000549,"Past it I could see part part of a desk, a flag in a corner, a rug on the floor.",-53.825361251831055,25
brown.000550,I rapped my knuckles on the counter.,-6.4244585037231445,11
brown.000551,The director came to the door.,-13.252074718475342,9
brown.000552,"I was at once disappointed, although just what I had expected him to look like I could not have explained.",-41.9318733215332,24
brown.000553,"He was a man in his late forties, with graying hair, of medium height.",-25.27130889892578,21
brown.000554,"He looked dapper in a lightweight summer suit, brown silk tie and green-tinted soft collar.",-57.735321044921875,23
brown.000555,"He wore perforated, white-topped shoes.",-41.578673362731934,13
brown.000556,They somehow made me expect to see him launch into a vaudeville tapdance routine any moment.,-56.72949409484863,20
brown.000557,"I had the impression that he had read my forms, perhaps several times.",-24.460996627807617,17
brown.000558,He did not look at them now.,-9.106071472167969,10
brown.000559,"He spoke, in a voice as immaculate as his appearance.",-23.350614547729492,16
brown.000560,"Begging my pardon, he must express his astonishment over seeing a person of my background applying at the hall.",-70.02225732803345,24
brown.000561,He had looked over my forms and was impressed by what he had seen there.,-27.311288833618164,18
brown.000562,"Indeed, my scholastic qualifications were such that he, a college graduate himself, must envy me them.",-44.1662220954895,24
brown.000563,"Was I sure, he asked, that I knew what I was applying for??",-25.385058403015137,19
brown.000564,"What sort of men I would come into contact with, at the hall??",-43.3551139831543,18
brown.000565,These questions did not surprise me.,-10.489505767822266,9
brown.000566,"Though I doubted that he would understand me, I told the director my motives for applying.",-35.04725980758667,20
brown.000567,"I had always, I said, hankered after working hard with my hands.",-50.24346399307251,19
brown.000568,To this effect I had already severed all connections which bound me to my former existence.,-30.832858085632324,19
brown.000569,"The flat, hard cap was small, but he thrust it to the back of his head.",-35.159915924072266,21
brown.000570,"Before they could guess his intention Rankin stepped forward and swung the guard's own gun against the uncovered head, hard.",-66.98353290557861,27
brown.000571,"The man went over without sound, falling to the bare floor.",-26.071123123168945,15
brown.000572,"Barton said harshly,"" Why did you do that""??",-33.42436695098877,15
brown.000573,Barton caught the lighter man's shoulder and swung him around.,-29.071030616760254,15
brown.000574,The only reason we brought you was to get Miller out.,-28.06796360015869,14
brown.000575,Fred Rankin looked at him.,-21.801599979400635,9
brown.000576,"They filed out through the guard-room door, into the paved square.",-31.691210746765137,17
brown.000577,"They moved slowly, toward the main gate, following the wall.",-30.385798931121826,15
brown.000578,They had chosen this night purposely.,-26.009838104248047,10
brown.000579,"They reached the guard house without alerting the men on the walls above, and Powers slipped through the door.",-52.44339466094971,24
brown.000580,"Two men were on duty inside, playing pinochle, relaxed.",-49.84195327758789,16
brown.000581,They looked up in surprise as Powers came in.,-23.651369094848633,12
brown.000582,The sergeant in charge climbed to his feet.,-9.299415588378906,11
brown.000583,The sergeant turned to the door.,-13.17796516418457,9
brown.000584,As he passed through it Barton shoved his gun against the man's side.,-38.753066062927246,18
brown.000585,Powers was covering the remaining guard.,-32.16990280151367,9
brown.000586,The man half-reached for the cord of the alarm bell.,-18.500236988067627,15
brown.000587,Powers knocked his arm aside.,-19.451627731323242,8
brown.000588,"Deliberately, with none of Rankin's viciousness, he laid the barrel of his gun alongside the guard's head.",-65.14785099029541,30
brown.000589,Even Barton could not quite believe it.,-16.1674222946167,10
brown.000590,It had gone without a hitch.,-12.253524780273438,10
brown.000591,"They slid through the wicket in the big gate, ghosted across the dark ground.",-71.09398937225342,19
brown.000592,Five minutes later they reached the horses.,-14.344038963317871,10
brown.000593,Barton was relieved to see that Carl Dill and Emmett Foster had brought extra mounts.,-62.054566383361816,20
brown.000594,He had been worried that with Miller and Rankin added to the escape party they would be short.,-58.38479995727539,22
brown.000595,"In a small grove against the river they halted, turning deep into the protection of the trees.",-41.90748167037964,21
brown.000596,Foster had brought extra clothing also.,-28.528559684753418,9
brown.000597,"He had been one of the original Night Riders, one who had escaped the trial.",-26.118196487426758,19
brown.000598,It was to him that Barton had sent Carl Dill on Dill's release from the prison.,-61.44801092147827,23
brown.000599,"Kid Boyd was unusually silent, Rankin watchful, a few paces apart.",-70.14330291748047,19
brown.000600,Barton finished his dressing and extended his hand to Powers.,-34.03368282318115,13
brown.000601,The ex-prison guard was embarrassed.,-13.225886821746826,10
brown.000602,I did it for the valley.,-20.710241317749023,9
brown.000603,You're the only man the Night Riders will follow.,-22.706278800964355,14
brown.000604,"Barton turned away, his eyes falling upon Rankin beside his horse.",-38.584327697753906,16
brown.000605,The murderer lifted his head.,-14.563098907470703,8
brown.000606,"He did not trust Rankin, his violent temper, his killer instinct.",-34.95635414123535,17
brown.000607,But ten years in prison had taught him realities.,-22.704681396484375,12
brown.000608,"They were in a fight, outweighed in both numbers and money.",-49.26816463470459,18
brown.000609,"Then Barton touched Carl Dill's arm and moved off, up the river bank.",-57.02159881591797,20
brown.000610,"He wanted a careful, uninterrupted report from Dill on the conditions in the valley.",-68.17507886886597,23
brown.000611,"He too knew the agony of going for weeks, sometimes months without the solace of tobacco.",-55.16944122314453,21
brown.000612,Through the gloom he could not see the man beside him clearly but he knew him thoroughly.,-34.07449722290039,21
brown.000613,"For his first five years in prison, they had shared a cell.",-14.904708862304688,16
brown.000614,Carl Dill was neither a rancher nor a valley man.,-30.163323879241943,15
brown.000615,"He had been the auditor for the mining syndicate, and he had stolen fifty thousand dollars of the syndicate's money.",-39.280341148376465,31
brown.000616,He had done time for the theft.,-29.64136791229248,10
brown.000617,The one thing they had in common was their hatred.,-11.05577039718628,13
brown.000618,"It had drawn them together, and since his release from prison Dill had worked tirelessly to effect this night's escape.",-65.7263240814209,28
brown.000619,Mitch Barton knew the place.,-32.789320945739746,8
brown.000620,"They had spent a million dollars, carving in a road, putting up buildings, drilling their haulage tunnel.",-67.49974393844604,24
brown.000621,Then the vein had petered out and the whole project had been abandoned.,-37.65181827545166,17
brown.000622,"But Kruger's men keep them off balance, and they don't trust me.",-29.28283977508545,22
brown.000623,"Barton waited for a long moment, then asked the question which lay always uppermost in his mind.",-44.32875633239746,22
brown.000624,"Dill was silent as if he hated to answer, and Barton had a cold, sick feeling of apprehension.",-66.3097791671753,25
brown.000625,Barton cursed under his breath.,-11.339620590209961,8
brown.000626,"After another long pause he asked,"" How many people know who they are""??",-23.61526584625244,20
brown.000627,Your cousin Finley saw to that.,-22.667057991027832,10
brown.000628,"He's quite a rat, you know.",-12.964335441589355,12
brown.000629,He sold out to Kruger's men.,-35.35379362106323,13
brown.000630,He's informed them of everything you've ever written him.,-28.593236923217773,16
brown.000631,Dill had come up also.,-32.29280376434326,9
brown.000632,That's what they'll expect you to do.,-5.9382829666137695,14
brown.000633,They'll be there waiting for you.,-4.742831230163574,11
brown.000634,I understand how you feel about the child.,-8.702393054962158,11
brown.000635,Barton's voice was rougher than Dill had ever heard it.,-35.04431629180908,17
brown.000636,My wife died in childbirth after I was sent away.,-21.070045471191406,14
brown.000637,I've got to get the boy.,-8.822627067565918,11
brown.000638,"Barton's men cut the telegraph wires in half a dozen places, carrying away whole sections to make repairs more difficult.",-37.41188383102417,26
brown.000639,It reached Donald Kruger in his massive home in Burlingame.,-70.82540464401245,18
brown.000640,It reached the mines at North San Juan and Bloomfield.,-37.09789562225342,14
brown.000641,It brought men out of bed and sent them into hurried conferences.,-36.28255653381348,15
brown.000642,Creighton Hague sat in his office above the Ione pit.,-76.07265281677246,17
brown.000643,"The office was of logs, four rooms, each heated by an iron stove.",-32.162339210510254,18
brown.000644,The building was dwarfed by the scene outside.,-23.061790466308594,12
brown.000645,"The gravel was the bed of an ancient river, buckled in some prehistoric upheaval of earth.",-65.43774652481079,23
brown.000646,A million dollars' of gold a month.,-25.963336944580078,11
brown.000647,A million tons of rock and soil and brush.,-19.930325508117676,12
brown.000648,The monitors ran twenty-four hours each day.,-15.967106819152832,12
brown.000649,"Their roar, like the swelling volume of a hundred tornadoes could be heard for miles.",-33.85397148132324,19
brown.000650,"Hague, like all who worked near the pits, was partly deafened from the constant assault against his eardrums.",-73.51158428192139,26
brown.000651,"He was a big man, wearing a neat flannel shirt against the cold foothill air.",-52.134286403656006,22
brown.000652,Fat showed in loose rolls beneath the shirt.,-52.72501802444458,11
brown.000653,"He was proud of his accomplishments, proud of his job, proud that Donald Kruger and his associates trusted him.",-37.82072830200195,26
brown.000654,He lived and breathed for the mining company.,-20.832531929016113,11
brown.000655,Hague had never accustomed himself to Kodyke.,-50.01318550109863,12
brown.000656,"The man was tall, thin, with a narrow face and a too-large nose.",-11.812987327575684,20
brown.000657,Even Hague was repelled by the machinelike deadliness that was Kodyke.,-86.70562410354614,19
brown.000658,He knew nothing about the man's history.,-12.797544956207275,12
brown.000659,Kodyke had appeared at the mine one day bearing a letter from Kruger.,-60.988791942596436,20
brown.000660,Kodyke was to head the dread company police.,-58.45977306365967,13
brown.000661,He ran the change rooms.,-25.99197006225586,8
brown.000662,He threw out the hi-graders.,-37.65079593658447,10
brown.000663,He supervised the cleanups and handled the shipments of raw gold which each week went out to San Francisco.,-47.93838596343994,24
brown.000664,Hague squeezed down his uneasy dislike.,-46.95400953292847,9
brown.000665,He pulled open the top drawer of his desk and drew out a tintype.,-24.62752628326416,18
brown.000666,He broke out of Folsom last night.,-35.15058517456055,12
brown.000667,Apparently he bribed one of the guards.,-25.299206733703613,12
brown.000668,"Kodyke took the picture in a lean hand, studying it thoughtfully.",-47.56185483932495,17
brown.000669,You know how the ranchers in the valley are.,-19.01521635055542,13
brown.000670,They blame us for all their troubles.,-9.326896667480469,10
brown.000671,Ten years ago they blew up some of our ditches.,-24.1951847076416,14
brown.000672,It cost us a hundred thousand dollars and thirty days lost time to fix them.,-34.60943603515625,18
brown.000673,"The gunman nodded, slipping the picture into his breast pocket, saying nothing.",-23.055078983306885,18
brown.000674,"If she sensed any unusual preoccupation on the part of her mother, she did not comment upon it.",-39.35022735595703,25
brown.000675,"As she drove, she thought about her plan.",-7.3118486404418945,12
brown.000676,It was really quite simple.,-6.658746719360352,8
brown.000677,She must be cautious so as not to alert the scheming forest.,-47.567657470703125,17
brown.000678,"She locked the ignition, removed the keys, stepped out of the car and went into the house.",-28.289034843444824,22
brown.000679,"Here, she dropped the keys on a small table beside the door and went upstairs to her bedroom.",-26.688744068145752,22
brown.000680,"If she, Pamela, were being held responsible for his crimes, then hers must be the final act of expiation.",-65.29404354095459,27
brown.000681,"There was only one place where the mountain might receive her -- that unnamed, unnameable pool harbored in its secret bosom.",-99.09189128875732,31
brown.000682,"Atonement, if atonement were possible, could only be made at that sacred, sacrificial basin.",-74.52562665939331,28
brown.000683,"It was there that she would have to enact her renunciation, beg forgiveness.",-54.16275691986084,21
brown.000684,"Perhaps it was insane, Pamela thought.",-24.39077854156494,10
brown.000685,Perhaps it was all a vividly conceived dream.,-26.584044456481934,12
brown.000686,"The forest was open and freely welcoming, extending an enchanted hand.",-52.455323219299316,16
brown.000687,The ground was covered with soft pine needles and the slope was gentle.,-18.290541648864746,16
brown.000688,"It was not, thought Pamela, such an evil place after all.",-22.69383144378662,16
brown.000689,No wonder Melissa responded so completely to its beckoning.,-39.45340824127197,14
brown.000690,Perhaps she had no reason to fear these trees that whispered their secrets above her head as she passed.,-33.833868980407715,22
brown.000691,Pamela felt calm and peaceful as she walked along.,-21.948163986206055,12
brown.000692,"A few days ago, she would have thought such an expedition as this utterly ridiculous.",-26.21986484527588,19
brown.000693,"Today, on the contrary, it seemed utterly reasonable.",-23.00387144088745,13
brown.000694,She did not pause to consider what she would do if her plan should fail.,-7.043503761291504,18
brown.000695,She directed all of her mental and physical energy toward achieving this one goal.,-10.1629056930542,17
brown.000696,"If, as she walked, her steps fumbled from time to time, she chose to ignore that omen.",-48.30930137634277,24
brown.000697,"If the slope grew steeper and the groves more dim, she tried not to heed.",-63.021063804626465,22
brown.000698,Success depended upon maintaining her equanimity.,-40.720709800720215,12
brown.000699,She must be poised and proud and unafraid in order to prove to the mountain that she was in earnest.,-60.39907169342041,26
brown.000700,The forest took on an impersonal aspect.,-30.99934482574463,12
brown.000701,Knowing that its ageless mass would always dwarf the short span of time allotted to any man.,-63.937652587890625,21
brown.000702,She must not think about time.,-21.288723945617676,9
brown.000703,That was another one of those traps.,-13.338383674621582,10
brown.000704,"In her grim pursuit of tranquillity, Pamela focused her thoughts on her husband.",-61.35472869873047,21
brown.000705,How could he comprehend her need when he himself was innocent??,-29.657869815826416,15
brown.000706,"His bright, daylight mind would whistle away such images.",-43.69475698471069,13
brown.000707,They would not dare to face his scoffing.,-39.099305629730225,13
brown.000708,Pamela was glad Jim was nowhere near.,-24.271628379821777,10
brown.000709,His presence would have interfered with her duty.,-15.0939621925354,12
brown.000710,The mountainside grew steeper and she slipped once or twice on the smooth pine needles.,-24.0942964553833,20
brown.000711,"The trees huddled more closely together, their limbs and leaves intertwined in a coarse curtain against the sun.",-43.09664440155029,23
brown.000712,"Nevertheless, she continued to move upward.",-16.766179084777832,10
brown.000713,"The forest had become an alien world where she strove, alone, unprotected, unguided, to deal with whatever hindrances were offered.",-94.38293218612671,36
brown.000714,"Silence walked at Pamela's side, its presence numbingly close, yet too far for her to hear.",-67.43284225463867,24
brown.000715,"Silence stood in front of her, waiting, and in back of her, blocking her retreat.",-28.936220169067383,21
brown.000716,She stumbled over the root of a tree that protruded maliciously above the earth.,-64.52946472167969,21
brown.000717,"In spite of her attempt to preserve her balance, she fell, bruising her arm on a naked stone.",-56.212416648864746,25
brown.000718,She started to brush the dirt and bits of leaves off her clothes.,-13.050869941711426,16
brown.000719,"Her arm bled slightly, and the offended skin cried out in pain.",-42.7830810546875,17
brown.000720,She was standing in a thick grove.,-13.632059097290039,10
brown.000721,"The trees were crowded so closely together that their branches overlapped, virtually shutting out the sun completely.",-27.387478828430176,22
brown.000722,The thought made Pamela shudder.,-16.70927619934082,8
brown.000723,A terrible chill swept through the grove.,-17.402304649353027,10
brown.000724,"There was a peculiar density about it, a thick substance that could be sensed but never identified, never actually perceived.",-42.55726432800293,25
brown.000725,Where before had she felt or dreamt or imagined such a scene??,-32.86584281921387,17
brown.000726,"She already knew this unwholesome, chilling atmosphere that was somehow grotesquely alive.",-83.61825847625732,23
brown.000727,It enclosed her clammy hands and twined around her ankles.,-42.4632043838501,16
brown.000728,"It crawled across her breasts, suffocating the life in her nipples.",-55.72293710708618,19
brown.000729,"It circled her thighs, exploring with its icy tentacles.",-37.835055351257324,14
brown.000730,Stifled her lungs so that her breath came in harsh gasps.,-31.75624656677246,16
brown.000731,But she did not know which way to go.,-2.7358102798461914,12
brown.000732,"The shadows of the trees engulfed her, foreclosing every possible exit from the grove.",-51.65535020828247,21
brown.000733,She had been snared here by a vile sensuality that writhed around her throat in ever-tightening circles.,-72.51997756958008,28
brown.000734,She had to move in some direction -- any direction that would take her away from this evil place.,-18.772223472595215,23
brown.000735,She thrust forward through the shadows and the trees that resisted her and tried to fling her back.,-46.93432331085205,22
brown.000736,Every movement she made seemed unnecessarily noisy.,-41.11630630493164,13
brown.000737,Twigs cracked loudly under her feet.,-21.832396507263184,11
brown.000738,Bushes swished and scratched at her slacks.,-46.02629566192627,14
brown.000739,Tree branches snapped as she pushed them ruthlessly away from her.,-26.135010719299316,15
brown.000740,"Miraculously, she found exactly the right statement.",-40.10227966308594,14
brown.000741,"She began it deliberately, so that none of her words would be lost on him.",-22.23295783996582,19
brown.000742,"I'm well aware that you've got a pedigree as long as my leg, and that I don't amount to anything.",-45.998857498168945,33
brown.000743,"Beaming idiotically, he pooched out his lips and attempted to kiss her.",-66.57776832580566,21
brown.000744,She yanked away from him furiously.,-11.536910057067871,9
brown.000745,"I've got something to say to you, and by God you're going to listen.",-6.822331428527832,22
brown.000746,He said he wanted very much to listen.,-8.5857572555542,11
brown.000747,So would she mind speaking a little louder??,-26.151811599731445,12
brown.000748,So I can hear you while I'm checkin' the car.,-36.34663105010986,17
brown.000749,He opened the door and got out.,-3.9484939575195312,10
brown.000750,"He waited at the car side for a moment, looking down at her expectantly.",-42.158960819244385,19
brown.000751,"He grinned, nodded, and walked around to the front of the car.",-10.112251281738281,17
brown.000752,"Lips pursed mournfully, he stared down at its crazily sagging left side.",-82.83358669281006,23
brown.000753,"He went prone on his stomach, the better to pursue his examination.",-40.24431037902832,16
brown.000754,He wore no gun -- a strange ommission for a peace officer in this country.,-66.4212555885315,22
brown.000755,"Never, he'd once told Joyce, had he encountered any man or situation that called for a gun.",-38.90201950073242,24
brown.000756,"And he really feels that way, she thought.",-9.427270889282227,12
brown.000757,"That's really all he's got, all he is.",-14.191645622253418,16
brown.000758,Just a big pile of self-confidence in an almost teensy package.,-40.90120267868042,17
brown.000759,If I could make myself feel the same way.,-7.136631011962891,12
brown.000760,"She studied him hopefully, yearningly.",-29.058500289916992,11
brown.000761,Against the limitless background of sky and wasteland it was easy to confirm her analysis.,-60.6414852142334,20
brown.000762,"Here in the God-forsaken place, the westerly end of nowhere, Tom Lord looked almost insignificant, almost contemptible.",-106.66636610031128,31
brown.000763,"He was handsome, with his coal-black hair and eyes, his fine-chiseled features.",-33.51691150665283,23
brown.000764,"But she'd known plenty of handsomer guys, and, conceding his good looks, what was there left??",-57.260003089904785,27
brown.000765,He wasn't a big man.,-6.054655075073242,10
brown.000766,Rather on the medium side.,-23.75192165374756,8
brown.000767,Neither was he very powerful of build.,-22.97049045562744,10
brown.000768,And his relatively small hands and feet gave him an almost delicate appearance.,-17.136128425598145,16
brown.000769,"Just nothing, she told herself.",-10.230732917785645,9
brown.000770,Just so darned sure of himself that he puts the Indian sign on everyone.,-51.51925706863403,18
brown.000771,"But, by gosh, I want him and I'm going to have him!!",-35.44684934616089,21
brown.000772,"He caught her eye, came back around the car with the boot-wearer.",-44.71468687057495,19
brown.000773,"Why did these yokels still wear boots, anyway, when most had scarcely sat a horse in years??",-78.45994138717651,25
brown.000774,"He slid in at her side, tucked a cigar into his mouth, and politely proffered one to her.",-44.905930519104004,25
brown.000775,"On the other hand, howsomever, maybe you wouldn't either.",-43.512248516082764,18
brown.000776,Lord laughed with secret amusement.,-21.413451671600342,8
brown.000777,"He pointed, cutting her off.",-9.817878723144531,9
brown.000778,"She saw it then, the distant derrick of the wildcat -- a test well in unexplored country.",-92.76032257080078,28
brown.000779,"And even with her limited knowledge of such things, she knew that the car could be repaired there.",-28.240446090698242,22
brown.000780,"Sufficiently, at least, to get them back into town.",-37.17076778411865,17
brown.000781,A wildcatter had to be prepared for almost any emergency.,-26.88103723526001,15
brown.000782,"He had to depend on himself, since he was invariably miles and hours away from others.",-49.44983148574829,22
brown.000783,"She looked at him, lips compressed.",-8.512188911437988,10
brown.000784,"In his mood, it was the best way to handle him.",-22.763550758361816,15
brown.000785,"That is, to show no curiosity whatsoever.",-15.51481819152832,11
brown.000786,Lord whistled tunelessly as he fought the steering wheel.,-43.74301719665527,14
brown.000787,"He seemed very pleased with himself, as though some intricate scheme was working out exactly as he had planned.",-21.232484817504883,23
brown.000788,"Along with this self-satisfaction, however, Joyce sensed a growing tension.",-26.524581909179688,17
brown.000789,"Joyce had seen him like this once before -- more than once, actually, but on one particularly memorable occasion.",-34.769883155822754,25
brown.000790,"Tom had been laying for Aaron McBride for a long time, just waiting to catch him out of line.",-52.909077167510986,23
brown.000791,McBride gave him his opportunity when he showed up in town with a pistol on his hip.,-28.033048629760742,20
brown.000792,He had a legitimate reason for wearing it.,-10.262750625610352,11
brown.000793,"It was payday for Highlands, and he was packing a lot of money back into the oil fields.",-47.55582094192505,23
brown.000794,"Moreover, as long as the weapon was carried openly, the sheriff's office had made no previous issue of it.",-43.6661262512207,26
brown.000795,"He demanded, when Lord confronted him.",-34.319114208221436,10
brown.000796,It was the wrong thing to say.,-1.2717885971069336,10
brown.000797,The trouble was that he had virtually had to protest.,-32.657103538513184,13
brown.000798,The deputy had forced him to by his manner of accosting him.,-57.22768497467041,17
brown.000799,"Don't like to bother no one unless we have to, which I figger we do, in your case.",-60.56058168411255,26
brown.000800,"He himself had heard that there was gangster money in the company, but that had nothing to do with him.",-34.54765844345093,24
brown.000801,"He was an honest man doing a hard job, and the implication that he was anything else was unbearable.",-40.64992618560791,25
brown.000802,You think that Highlands swindled you and I helped'em do it.,-65.33158159255981,18
brown.000803,"But you're all wrong, man!!",-19.19709539413452,12
brown.000804,An' that could mean trouble with a fella that's workin' for crooks.,-52.74946117401123,23
brown.000805,"So you get rid of that pistol right now, Mis-ter McBride.",-41.54540967941284,19
brown.000806,"McBride couldn't do either, of course.",-20.73832893371582,12
brown.000807,"Not immediately, as the deputy demanded.",-26.48530387878418,10
brown.000808,Not without a face-saving respite of at least a few minutes.,-32.60577964782715,18
brown.000809,To do so would make his job well-nigh impossible.,-23.513339042663574,15
brown.000810,Oil-field workers were a rough-tough lot.,-35.46906805038452,13
brown.000811,"It was strictly the deputy's game, but McBride had gone too far to throw in.",-35.91381883621216,21
brown.000812,"Now, he could only play the last card in what was probably the world's coldest deck.",-35.41484069824219,23
brown.000813,"He flung off Lord's hand and attempted to push past him, inadvertently shoving him into a storefront.",-50.23415470123291,24
brown.000814,It was practically the last move that McBride made of his own volition.,-37.01312065124512,17
brown.000815,"Lord slugged him in the stomach, so hard that the organ almost pressed against his spine.",-49.079389572143555,22
brown.000816,"Then, as he doubled, gasping, vomiting the breakfast he had so lately eaten, Lord straightened him with an uppercut.",-75.46411323547363,28
brown.000817,A rabbit punch redoubled him.,-43.27722358703613,10
brown.000818,"And then there was a numbing blow to the heart, and another gut-flattening blow to the stomach.",-38.97272062301636,26
brown.000819,But he couldn't keep up with them.,-5.332455635070801,12
brown.000820,No more could he defend himself against them.,-8.557334899902344,11
brown.000821,He seemed to be fighting not one man but a dozen.,-13.356043815612793,14
brown.000822,"And he could no longer think of face-saving, of honor, but only of escape.",-33.17466878890991,21
brown.000823,"Why, he's going to kill me, he thought wildly.",-16.076621055603027,16
brown.000824,I meant him no harm.,-3.366602897644043,8
brown.000825,I've given willful hurt to no man.,-35.04171276092529,13
brown.000826,"I was just doing my job, just following orders, and for that he's going to kill me.",-15.916975975036621,24
brown.000827,Beat me to death in front of a hundred people.,-8.5595121383667,13
brown.000828,"McBride staggered into the street, flopped sprawling in the stinging dust.",-51.72964429855347,15
brown.000829,"Fear-maddened, fleeing the lengthening shadow of death, he scrambled to his feet again.",-50.606712341308594,22
brown.000830,He was long past the point of coherent thinking.,-13.422236442565918,12
brown.000831,"Dimly, he heard laughter, hoots of derision, but he could not read the racket properly.",-64.5659008026123,26
brown.000832,He hated them too much to understand -- the people of this isolated law-unto-itself world that was Lord's world.,-65.17700147628784,29
brown.000833,"This, he was sure, was the way they would act.",-11.382143020629883,15
brown.000834,"Laughing at a dying man, laughing as a man was beaten to death.",-15.610016822814941,17
brown.000835,And nothing would be done about it.,-4.799067497253418,10
brown.000836,"Donna, his young wife, the girl who was both daughter and wife to him.",-34.83719253540039,19
brown.000837,Donna was like he was.,-24.614473342895508,8
brown.000838,"She lived by the rules, never compromising, never blinded or diverted by circumstance.",-55.05042552947998,24
brown.000839,"When he regained consciousness he was in Lord's house, in the office of Doctor Lord, the deputy's deceased father.",-35.97679805755615,28
brown.000840,The Brannon outfit -- known as the Slash-B because of its brand -- reached Hondo Creek before sundown.,-109.89586782455444,30
brown.000841,The herd was watered and then thrown onto a broad grass flat which was to be the first night's bedground.,-68.30661678314209,27
brown.000842,The rest of the crew offsaddled their mounts and turned them into the remuda.,-79.57888221740723,21
brown.000843,"There was some idle talk, a listless discussion of this or that small happening during the day's drive.",-65.05584955215454,25
brown.000844,It especially bothered the older hands.,-26.86627721786499,9
brown.000845,"The cook, Mateo Garcia, had arrived there long before the herd.",-40.57374095916748,16
brown.000846,"He'd started a fire and put coffee on, and now was busy at the work board of his chuck wagon.",-74.35939359664917,27
brown.000847,He was readying a batch of sourdough biscuits for the Dutch oven.,-60.95226812362671,21
brown.000848,Supper would be ready within the hour.,-16.65910530090332,11
brown.000849,The Maguire family was setting up a separate camp nearby.,-33.228944301605225,15
brown.000850,Billie had unhitched the mules from both Tom Brannon's and his father's wagon.,-82.29698610305786,25
brown.000851,"Hank had gathered wood for a cookfire, and his wife was busy at it now.",-43.06458568572998,20
brown.000852,"Conchita nagged at the younger children, attempting without success to keep her thoughts off Tom Brannon.",-95.33057689666748,25
brown.000853,"Tom Brannon had caught up with the outfit shortly after the Maguires joined it, which had been at midday.",-79.31391286849976,28
brown.000854,"He'd come alone, without his wife and child.",-9.834295272827148,14
brown.000855,He'd been in an angry mood: Conchita had thought his face almost ugly with the anger in him.,-53.84678554534912,26
brown.000856,"She wondered what had taken place in town, between him and his wife.",-12.204472541809082,17
brown.000857,She wished that she could talk to her mother about it.,-3.4558725357055664,14
brown.000858,"Not that her mother knew what had happened, but they could speculate upon it.",-33.45425510406494,20
brown.000859,"But her mother would rebuke her if she mentioned it, and say that it was none of her concern.",-28.963356971740723,25
brown.000860,"Even as she called to the children, Conchita let her gaze seek Tom Brannon.",-73.35517978668213,22
brown.000861,"Tomas, she called him -- as the Mexican hands did.",-52.122061252593994,15
brown.000862,"He was in earnest conversation with her father and the old vaquero, Luis Hernandez.",-51.020275592803955,20
brown.000863,Whatever they are talking about??,-22.008665561676025,9
brown.000864,It bothered her that she probably would never know.,-7.708662033081055,12
brown.000865,"Certainly, she wouldn't dare ask her father afterward.",-22.303668975830078,14
brown.000866,He would tell her not to pry into grownups' affairs -- as though she were a little kid like Elena!!,-71.12759017944336,28
brown.000867,"At the moment, the three men were not saying much of anything.",-6.032927513122559,16
brown.000868,"They were sitting on their heels, rider-fashion, over by the still empty calf wagon.",-59.60556221008301,21
brown.000869,"Brannon was hunkered down with his broad back to the left rear wheel, with the other two facing him.",-64.82584381103516,27
brown.000870,He held a cigarette in his right hand.,-7.271289825439453,11
brown.000871,"It was burning away, forgotten.",-18.335954666137695,9
brown.000872,His face was clouded with unhappiness.,-32.147937297821045,13
brown.000873,"They were considering it gravely, neither seeming to like what he planned.",-32.73063850402832,17
brown.000874,"Finally Hernandez said,"" I could offer you advice, Tomas, but you wouldn't heed it"".",-52.74872589111328,25
brown.000875,Let Senora Brannon live in her father's house for a time.,-44.64265775680542,19
brown.000876,Give her time to miss you.,-12.996508121490479,9
brown.000877,Maybe she will then come to you.,-17.641867637634277,10
brown.000878,"After all, you want the senora as much as you want the boy.",-25.33045196533203,19
brown.000879,I've got to take Danny away from Clayton before I lose him altogether.,-27.79902172088623,18
brown.000880,Brannon looked at Hank Maguire.,-43.00861740112305,12
brown.000881,"Like Luis, I can't see something like this happening to me.",-25.211406707763672,17
brown.000882,"With Maria and me, there's never any problem.",-20.285883903503418,14
brown.000883,"Where I go, she goes -- and the kids with us.",-21.73656940460205,16
brown.000884,You're going to need your woman.,-16.89381504058838,11
brown.000885,And the boy will need his mother.,-12.696022033691406,10
brown.000886,"They were silent for a little while, each looking glum.",-22.612045288085938,15
brown.000887,"And Hank Maguire added,"" So am I, Tom"".",-46.193822383880615,17
