sentence id,sentence,PLL score,nr. of tokens
brown.004443,What factors condition the degree of realization at various times and places??,-70.22486114501953,13
brown.004444,What is the probable course of future developments??,-42.14596176147461,9
brown.004445,It is beyond the province of this epilogue to cover policy questions of such depth and range.,-78.14588928222656,20
brown.004446,"As a groundwork for the proposal I give some attention to the first task enumerated above, the clarification of goal.",-101.46446228027344,23
brown.004447,"However, in the context of legal and civic policy, these controversies are less than novel.",-68.20698547363281,18
brown.004448,They involve similar uncertainties regarding the multiple identities of any number of non-Jewish groups.,-89.32997131347656,17
brown.004449,Claims are properly disposed of according to norms common to all parties.,-63.54302215576172,14
brown.004450,Social process is always anchored in past predisposition.,-60.75624084472656,10
brown.004451,But it is perennially restructured in situations where anchors are dragged or lost.,-85.0707015991211,16
brown.004452,It is not difficult to anticipate circumstances in which negative tensions will cumulate.,-67.38581848144531,15
brown.004453,"For instance, imagine the situation if Israel ever joins an enemy coalition.",-65.58162689208984,14
brown.004454,The future weight of informal factors cannot be so easily assessed.,-63.725528717041016,12
brown.004455,During moments of intense crisis the responsibility of political leaders is overwhelming.,-51.96709060668945,13
brown.004456,"At such critical moments predispositions favorable to human dignity most obviously"" pay off"".",-110.37468719482422,17
brown.004457,We are learning how to do these things in some of the vast organized structures of modern society.,-73.06659698486328,19
brown.004458,The process can be accelerated.,-26.14348030090332,6
brown.004459,A truism is that the time to prepare for the worst is when times are best.,-54.87234878540039,18
brown.004460,Now an abiding difficulty of paragraphs like the foregoing is that they appear to preach.,-79.74464416503906,16
brown.004461,And in contemporary society we often complain of too much reaffirmation of the goodness of the good.,-79.21858978271484,19
brown.004462,"Properly used, the present book is an excellent instrument of enlightenment.",-56.505149841308594,15
brown.004463,"The traditional method proceeds by the technique of free association, punctuated by interpretations proposed by the psychoanalytic interviewer.",-109.3922119140625,24
brown.004464,For this purpose a degree of intellectual and emotional involvement is necessary.,-49.33372116088867,13
brown.004465,But involvement needs to be accompanied by a special frame of mind.,-54.47044372558594,13
brown.004466,But simple involvement is not enough.,-31.85660171508789,7
brown.004467,"Self-discovery calls for an open, permissive, inquiring posture of self-observation.",-78.84152221679688,22
brown.004468,Two facets of this aspect of the literary process have special significance for our time.,-64.87696838378906,16
brown.004469,Clearly what the person brings to the reading is important.,-52.266422271728516,11
brown.004470,"Moreover, if the critic instructs his audience in what to see in a work, he is contributing to this pseudo-thinking.",-97.20275115966797,26
brown.004471,"If he instructs them in how to evaluate a work, he is helping them to achieve their own identity.",-79.27371215820312,22
brown.004472,"The reader, observing this process, might ask"" why not be different""??",-78.52891540527344,16
brown.004473,And find in the answer a license to be a variant of the human species.,-70.86711883544922,16
brown.004474,"And this, I think, holds for values as well as life styles.",-55.2713737487793,15
brown.004475,One would need to test this proposition carefully.,-40.12122344970703,9
brown.004476,"Scientists often turn out to be idiosyncratic, too.",-45.407798767089844,11
brown.004477,"But still, the proposition is worth examination.",-39.311668395996094,9
brown.004478,I do not know that this is true.,-23.447776794433594,9
brown.004479,"It forms the core of many, perhaps most, problems of psychotherapy.",-57.23139572143555,15
brown.004480,"Still, it would be surprising if what one reads did not contribute to one's ideas of right and wrong.",-76.0217056274414,22
brown.004481,"Literature may be said to give people a sense of purpose, dedication, mission, significance.",-70.99229431152344,19
brown.004482,Feeling useless seems generally to be an unpleasant sensation.,-49.36979675292969,11
brown.004483,"The notion of"" inspiration"" is somehow cognate to this feeling.",-74.29031372070312,14
brown.004484,Let us differentiate a few of these ideas.,-37.666603088378906,9
brown.004485,"The Aristotelian notion of catharsis, the purging of emotion, is a persistent and viable one.",-72.99208068847656,24
brown.004486,This is given some expression in Beardsley's notion of harmony and the resolution of indecision.,-87.39093017578125,20
brown.004487,It is possible that the idea of enrichment of emotion is a fifth idea.,-70.71392059326172,15
brown.004488,A sketch of the emotional value of the study of literature would have to take account of all of these.,-81.17108917236328,21
brown.004489,"But there is one in particular which, it seems to me, deserves special attention.",-42.836883544921875,17
brown.004490,The study of literature contributes to this control in a curious way.,-59.03361892700195,13
brown.004491,The rehearsal through literature of emotional life under controlled conditions may be a most valuable human experience.,-96.66670227050781,18
brown.004492,"Here I do not mean catharsis, the discharge of emotion.",-54.165802001953125,14
brown.004493,Anyone who has watched children develop a taste for literature will understand what I mean.,-52.91440200805664,16
brown.004494,"These are, if the research is done with subtlety and skill, researchable topics, but the research is missing.",-102.24591064453125,24
brown.004495,"Sensibility is a vague word, covering an area of meaning rather than any precise talent, quality, or skill.",-89.08453369140625,24
brown.004496,"Among other things it means perception, discrimination, sensitivity to subtle differences.",-67.06111145019531,14
brown.004497,"I would say, too, that the study of literature tends to give a person what I shall call depth.",-82.96835327148438,22
brown.004498,"It is the obverse of triviality, shallowness, emotional anaesthesia.",-77.91559600830078,17
brown.004499,"I think these attributes cluster, but I have no evidence.",-52.914588928222656,12
brown.004500,There results a study of literature freed from the tyranny of the contemporary.,-72.8757095336914,14
brown.004501,Such study may take many forms.,-33.71022033691406,7
brown.004502,The study of ideas in literature is one of these.,-44.617698669433594,11
brown.004503,"Of course, it goes without saying that no student of ideas can justifiably ignore the contemporary scene.",-74.30399322509766,21
brown.004504,He will frequently return to it.,-33.82649230957031,7
brown.004505,"When we assert the value of such study, we find ourselves committed to an important assumption.",-74.30414581298828,18
brown.004506,Many will add that we may find our enjoyment heightened by our understanding.,-71.06838989257812,14
brown.004507,He may also consider ideas.,-37.90230941772461,6
brown.004508,It is through such reflection that literature approaches philosophy.,-53.005584716796875,10
brown.004509,"Also secondary notions such as the perfectibility of man, the depravity of man, and the dignity of man.",-75.53364562988281,23
brown.004510,"We need not, to be sure, expect to find such ideas in every piece of literature.",-65.33467864990234,19
brown.004511,"On the other hand, Arnold's"" The unplumbed, salt, estranging sea"", taken in its context, certainly does so.",-145.0529022216797,29
brown.004512,Understanding a work of art involves recognition of the ideas that it reflects or embodies.,-66.91808319091797,16
brown.004513,Our understanding will very probably require both these commentaries.,-66.98665618896484,11
brown.004514,"Thus ideas like"" grace"","" salvation"", and"" providence"" cluster together in traditional Christianity.",-102.4634780883789,19
brown.004515,"Such an understanding, although it must seek to be sympathetic, is not a matter of intuition.",-74.31395721435547,19
brown.004516,"This is what was meant, above, by describing history as inferential.",-64.36084747314453,15
brown.004517,Finally we may note that the idea appears in educational theory where its influence is at present widespread.,-98.4998550415039,19
brown.004518,The actual moments of contact are vitally important.,-42.528892517089844,10
brown.004519,This reading and the comments that it evoked constitute the influence.,-71.96549987792969,13
brown.004520,We may also recognize cases in which the poets have influenced the philosophers and even indirectly the scientists.,-85.0923843383789,19
brown.004521,Hegel's profound admiration for the insights of the Greek tragedians indicates a broad channel of classical influence upon nineteenth-century philosophy.,-103.64788818359375,27
brown.004522,Here an important caveat is in order.,-32.64017868041992,8
brown.004523,"The blue-eyed Watson decided that he would dislike living in New York, and the deal fell through.",-87.57184600830078,21
brown.004524,"Hearst disclaimed blame for this, but the conversation, according to Lane, ended on a tart note.",-96.86467742919922,23
brown.004525,Hearst took a brief respite to hurry home to New York to become a father.,-68.07144927978516,19
brown.004526,"On April 10, 1904, his first child was born, a son named George after the late Senator.",-72.59849548339844,21
brown.004527,"The Congressman tried hard, but failed.",-34.63760757446289,8
brown.004528,This was the very sort of legislation that Roosevelt himself had in mind.,-54.049076080322266,14
brown.004529,Hatred tied his hands in Congress.,-49.890708923339844,8
brown.004530,Roosevelt and others considered him partly responsible for the murder of McKinley.,-54.1584587097168,16
brown.004531,"He might get votes from his constituents, but he would never get a helping hand in Congress.",-61.87869644165039,19
brown.004532,He was the House pariah.,-34.349884033203125,7
brown.004533,Even the regular Democrats disowned him.,-42.68840789794922,8
brown.004534,He showed little interest in measures put forward by the regular Democrats.,-61.1542854309082,13
brown.004535,"He sought to run Congress as he ran his New York American or Journal, a scheme veteran legislators resisted.",-125.58936309814453,21
brown.004536,"To old-line Democrats, the Hearst Presidential boom, now in full cry, was the joke of the new century.",-113.03559112548828,25
brown.004537,There was talk of dragging old ex-President Cleveland out of retirement for another try.,-71.97783660888672,17
brown.004538,Some preferred Judge Alton B. Parker of New York.,-57.391883850097656,12
brown.004539,There was a host of dark horses.,-36.40358352661133,8
brown.004540,"Just when it was needed for the campaign, Hearst Paper No. 8, the Boston American, began publication.",-104.15636444091797,23
brown.004541,His candidacy affected his journalism somewhat.,-45.8815803527832,7
brown.004542,"This, it is urged, would relieve the national committee from the necessity of appealing to the trust magnates.",-86.9036865234375,22
brown.004543,"The average Democratic politician, especially in the country districts, is hungry for the spoils of office.",-73.68585968017578,20
brown.004544,"If anything, the conservative Democrats were more opposed to Hearst than the Republicans.",-62.044189453125,16
brown.004545,But his increasing strength in the West looked menacing.,-56.22150421142578,10
brown.004546,It caused Henry Watterson to sound a blast in his Louisville Courier-Journal:,-88.291259765625,16
brown.004547,But there is a Hearst barrel.,-45.32701110839844,8
brown.004548,"More splenetic was Senator Edward Carmack of Tennessee, a Parker man.",-97.82756805419922,16
brown.004549,If he's going to the St. Louis convention as a delegate we ought to know it.,-63.09004592895508,19
brown.004550,Our state has been overrun with a gang of paid agents and retainers.,-64.65062713623047,15
brown.004551,The Hearst dollar mark is all over them.,-57.089046478271484,10
brown.004552,"The talk of a Hearst"" barrel"" was increasing.",-73.80450439453125,12
brown.004553,"Koenigsberg never did learn what Hearst wanted, for the latter shook hands and moved toward the door.",-102.14796447753906,23
brown.004554,He took the stack of mail and tossed it into the waste basket.,-44.894493103027344,14
brown.004555,He laughed at a story that he planned to bolt the party if he was not nominated.,-64.35322570800781,18
brown.004556,But I do not have to be bribed by office to be a Democrat.,-52.73556137084961,16
brown.004557,I have supported the Democratic party in the last five campaigns.,-43.98387145996094,12
brown.004558,I supported Cleveland three times and Bryan twice.,-54.960670471191406,9
brown.004559,Yet his editors did not abandon their sense of story value.,-61.132171630859375,12
brown.004560,"Military knowledge, love of detail, and a sure feeling for the portrayal of action were the added ingredients.",-100.78172302246094,21
brown.004561,But the Garibaldi volumes were more than a romantic story.,-57.227073669433594,13
brown.004562,Trevelyan contributed considerable new knowledge of the issues connected with his subject.,-73.14008331298828,16
brown.004563,Later research has shown this part of the legend of the Re Galantuomo to be false.,-100.0595703125,20
brown.004564,Already Trevelyan had begun to parallel his nineteenth-century Italian studies with several works on English figures of the same period.,-117.74046325683594,26
brown.004565,First The Life Of John Bright appeared and seven years later Lord Grey Of The Reform Bill.,-120.8281021118164,18
brown.004566,"Of the two, The Life Of Bright is incomparably the better biography.",-77.22112274169922,16
brown.004567,"Nineteenth-century virtues, however, seem somehow to have gone out of fashion and the Bright book has never been particularly popular.",-104.95411682128906,26
brown.004568,The biography of Lord Grey is strictly speaking not a biography at all.,-50.629173278808594,14
brown.004569,"Characteristically, Trevelyan enjoyed writing the work.",-55.03425216674805,12
brown.004570,And Grey's Northumberland background was close to Trevelyan's own.,-77.79011535644531,17
brown.004571,For once his touch deserted him.,-40.0185546875,7
brown.004572,Research in the period of Grey and Bright led naturally to a more ambitious work.,-77.50320434570312,16
brown.004573,The plan is admirably fulfilled for the period up to 1832.,-63.9798698425293,15
brown.004574,His technique is genuinely masterful.,-36.01445007324219,7
brown.004575,Economic analysis was never Trevelyan's strong point and the England of the industrial transformation cries out for economic analysis.,-101.77049255371094,24
brown.004576,"Finally, the period after 1870 receives little attention and that quite superficial.",-80.55714416503906,14
brown.004577,"Its success is a tribute, above all, to Trevelyan's brilliance as a literary stylist.",-65.0673599243164,22
brown.004578,"In 1924 Trevelyan traveled to the United States, where he delivered the Lowell lectures at Harvard University.",-70.17073822021484,22
brown.004579,The History Of England has often been compared with Green's Short History.,-63.237728118896484,14
brown.004580,"Like Green, Trevelyan aimed to write a history not of"" English kings or English conquests"", but of the English people.",-114.96458435058594,28
brown.004581,Trevelyan's excursions into contemporary history were rarely happy ones.,-62.345787048339844,15
brown.004582,"But as a stimulating, provocative interpretation of the broad sweep of English development it is incomparable.",-84.69270324707031,19
brown.004583,The strength of the History is also its weakness.,-41.886077880859375,10
brown.004584,Trevelyan is militantly sure of the superiority of English institutions and character over those of other peoples.,-84.90815734863281,22
brown.004585,"Four years after the publication of The History Of England, the first volume of Trevelyan's Queen Anne trilogy appeared.",-78.35163116455078,25
brown.004586,His academic duties had little evident effect on his prolific pen.,-66.4974136352539,12
brown.004587,"Of the three volumes, Blenheim is easily the best.",-49.32300567626953,13
brown.004588,His delightful picture of society and institutions is filled with warm detail that brings the period vividly to life.,-89.14337921142578,20
brown.004589,"Yet as an evocation of time past, there are few such successful portraits in English historical literature.",-88.80071258544922,20
brown.004590,"The account of the battle is, next to his descriptions of Garibaldi's campaigns, Trevelyan's outstanding military narrative.",-94.22380828857422,27
brown.004591,Ramillies And The Union With Scotland has fewer high spots than Blenheim and much less of its dramatic unity.,-131.93235778808594,24
brown.004592,"I stood on a table, surrounded by hundreds of expectant young faces.",-51.792320251464844,15
brown.004593,Questions came to me from all sides about my world citizenship activities.,-63.522865295410156,13
brown.004594,Called out a dozen young voices.,-50.678924560546875,8
brown.004595,That was all they needed.,-21.792720794677734,6
brown.004596,The real Franco-German frontier was beyond the town's limits.,-59.324913024902344,13
brown.004597,This is full evidence of your support for my principles.,-50.67554473876953,11
brown.004598,"These principles, however, will not be served by violence in any form.",-51.04566955566406,15
brown.004599,"If they are right, they will prevail of and by themselves.",-55.984886169433594,13
brown.004600,I ask you all to support me in this.,-32.229400634765625,10
brown.004601,"If one finger is raised against the authorities, all our moral power will vanish.",-67.8509750366211,16
brown.004602,Your self-control in this respect will be the only witness to your understanding of what I am saying.,-76.4803466796875,21
brown.004603,I have full confidence in you.,-23.022632598876953,7
brown.004604,"I marched up to the waiting officials, the students massed behind me.",-65.78311157226562,15
brown.004605,"As usual, the press photographers were on hand.",-37.90129089355469,10
brown.004606,"He examined it carefully, handed it back and said,"" Eh bien, you may leave France"".",-89.13197326660156,20
brown.004607,I took one step eastward.,-31.982772827148438,7
brown.004608,"One of the uniformed officers stepped in my way, demanding to know whether I had permission to enter Germany.",-73.58580780029297,22
brown.004609,"At this, the students let out a yell, knowing full well the actual frontier was beyond the town of Kehl.",-98.44486999511719,24
brown.004610,The waspish man stepped forward.,-38.453521728515625,8
brown.004611,"But there is no line between France and Germany, that is, no actual line.",-58.65553283691406,17
brown.004612,"You have just given me permission to leave France, which I did.",-54.570858001708984,14
brown.004613,"And as you know, I have no permission to re-enter France once out.",-69.52937316894531,17
brown.004614,Now I learn I cannot enter Germany.,-45.01503372192383,8
brown.004615,"The students were laughing uproariously at this piece of logic, and even the policemen were trying hard not to smile.",-81.39295196533203,23
brown.004616,But there is no question of a visa.,-35.424766540527344,9
brown.004617,The Interior man looked uneasily at his French compatriot.,-61.3411865234375,13
brown.004618,"From the crowd were coming cries of"" He's right""!!",-71.90611267089844,13
brown.004619,"Finally they went off to file their stories, after the photographers had taken pictures of my latest vigil.",-94.52930450439453,20
brown.004620,"The students crowded around asking questions, slapping me on the back, and generally being friendly.",-61.34033203125,18
brown.004621,Asked a young mustached Frenchman.,-45.273284912109375,7
brown.004622,"That would be a great help, I told him, thanking him for his thoughtfulness.",-53.172237396240234,18
brown.004623,"A little later, the sports shop man returned with a small pup tent.",-69.19792175292969,15
brown.004624,Her name was Esther Peter.,-30.524600982666016,6
brown.004625,I was delighted to make that personal contact in such trying and unusual circumstances.,-65.02119445800781,15
brown.004626,"The wind from the Rhine was damp and chill, necessitating a fire for warmth.",-69.90699768066406,18
brown.004627,"Each evening the students appeared with the soup kettle and several petits pains, Esther usually being among them.",-123.06497192382812,21
brown.004628,"I had advised friends to write me to"" No Man's Land, Pont Kehl, Between Strasbourg and Kehl, France-Germany"".",-141.7406768798828,29
brown.004629,"On Christmas Eve, students brought out two small Christmas trees which I placed on either side of the tent.",-80.30574035644531,21
brown.004630,It was a merry if somewhat soggy Christmas for me that year.,-56.11288070678711,15
brown.004631,"In the mail were invitations to speak at the universities of Cologne, Heidelberg, and Baden-Baden.",-72.00655364990234,24
brown.004632,Twenty thousand world citizens at Stuttgart had signed a petition inviting me to visit their town.,-79.8621826171875,19
brown.004633,"The special guard, however, was still posted on Kehl bridge.",-70.0700454711914,14
brown.004634,"No matter how large the fire, I couldn't seem to shake off the chill that day.",-63.96265411376953,19
brown.004635,"On the evening of December 27th, Esther noticed my pallid look and rasping voice.",-79.05025482177734,20
brown.004636,"She entreated me to see a doctor, and when I refused, brought one out to see me.",-65.54644775390625,21
brown.004637,I looked from her to him.,-29.473302841186523,7
brown.004638,"Esther jumped up, ran to him and gave him a little hug.",-48.958560943603516,15
brown.004639,"Now come, Garry, we must go quickly.",-51.1932373046875,10
brown.004640,There is a police car outside.,-24.974687576293945,7
brown.004641,"His hat was gone, the tears were streaming from his eyes.",-42.21800231933594,13
brown.004642,He never knew how he got there.,-25.261672973632812,8
brown.004643,Six climactic minutes in an individual's life left no memory.,-64.12174224853516,13
brown.004644,Eight field guns were captured in position.,-49.97284698486328,8
brown.004645,Seven battle flags and fourteen officers' swords were sent to Thomas' headquarters.,-80.38270568847656,15
brown.004646,The dispatch must have been sent after sundown on September 1.,-52.757118225097656,13
brown.004647,About noon they came up with the enemy two miles from Lovejoy's Station and deployed.,-94.49172973632812,18
brown.004648,Before making the news public Sherman sent an officer with the note to Thomas.,-84.67121124267578,15
brown.004649,In a short time the officer returned and Thomas followed on his heels.,-65.1478271484375,14
brown.004650,The next day Sherman issued his orders ending the campaign and pulled his armies back to Atlanta.,-74.588623046875,18
brown.004651,The measure of combat efficiency in an indecisive campaign is a matter of personal choice.,-68.91751861572266,17
brown.004652,Sherman laid great store by place captures.,-63.32469940185547,9
brown.004653,Hood refused to notice anything except captured guns and colors.,-77.49574279785156,12
brown.004654,By both standards Thomas had the right to be proud.,-53.062522888183594,11
brown.004655,"Thomas thanked his men for their tenacity of purpose, unmurmuring endurance, cheerful obedience, brilliant heroism and high qualities in battle.",-138.32266235351562,28
brown.004656,He supposed the military world would approve of his accomplishment.,-55.558204650878906,11
brown.004657,"Whatever the military world thought, the political world approved it wholeheartedly.",-61.032684326171875,14
brown.004658,Proposals were in the air for a year's armistice.,-53.77972412109375,15
brown.004659,Lincoln was sure that he would not be re-elected.,-37.763755798339844,13
brown.004660,To the Republicans no victory could have been more complete.,-49.66352081298828,11
brown.004661,Official congratulations showered upon Sherman and his army.,-54.541038513183594,10
brown.004662,"Lincoln mentioned their distinguished ability, courage and perseverance.",-66.13677978515625,12
brown.004663,He felt that this campaign would be famous in the annals of war.,-56.40237045288086,15
brown.004664,"Grant called it prompt, skillful and brilliant.",-52.507568359375,10
brown.004665,Halleck described it as the most brilliant of the war.,-52.991302490234375,13
brown.004666,Actually the Atlanta campaign was a military failure.,-54.6533088684082,9
brown.004667,Next best to destroying an army is to deprive it of its freedom of action.,-57.46802520751953,16
brown.004668,"But, so far as its territorial objectives were concerned, the campaign was successful.",-56.84709548950195,16
brown.004669,"Within the narrow frame of military tactics, too, the experts agree that the campaign was brilliant.",-79.61378479003906,19
brown.004670,In seventeen weeks the military front was driven southward more than 100 miles.,-74.18869018554688,15
brown.004671,There was a battle on an average of once every three weeks.,-45.62913513183594,13
brown.004672,The skirmishing was almost constant.,-35.60591125488281,7
brown.004673,"The casualties in the Army of the Cumberland were 22,807, while for all three armies they were 37,081.",-107.03666687011719,26
brown.004674,"Men were killed in their camps, at their meals and in their sleep.",-53.30992126464844,15
brown.004675,Rifle fire often kept the opposing gunners from manning their pieces.,-68.88603210449219,15
brown.004676,This system was dependent upon identical maps and Thomas supplied them from a mobile lithograph press.,-100.79358673095703,18
brown.004677,Orders of the day began to specify the standard map for the movement.,-69.51264953613281,15
brown.004678,To the Rebels it seemed as if Sherman carried tunnels and bridges in his pockets.,-82.87948608398438,16
brown.004679,The whistle of Sherman's locomotives often drowned out the rattle of the skirmish fire.,-77.69710540771484,20
brown.004680,"The fossilized, formalized, precedent-based thinking of the legendary military brain was not evident in Sherman's armies.",-118.21235656738281,24
brown.004681,Sherman could never be accused of sticking too long with the old.,-58.16941452026367,14
brown.004682,"One of Sherman's most serious shortcomings, however, was his mistrust of his cavalry.",-58.415771484375,17
brown.004683,He never saw that it was a complement to his infantry and not a substitute for it.,-67.56617736816406,18
brown.004684,A horse needed twenty pounds of food a day but the infantryman got along with two pounds.,-79.31245422363281,19
brown.004685,The horseman required eleven times more than the footman.,-62.97502517700195,12
brown.004686,So Sherman tried a compromise.,-40.24415588378906,6
brown.004687,"Already debilitated by the Chattanooga starvation, the quality of Sherman's horseflesh ran downhill as the campaign progressed.",-111.0890884399414,24
brown.004688,"Well led, properly organized cavalry, in its complementary role to infantry, had four functions.",-86.55487823486328,18
brown.004689,"Second, it could screen its own infantry from the sight of the enemy.",-63.6248893737793,15
brown.004690,"Third, it could threaten at all times, and destroy when possible, the enemy communications.",-85.97527313232422,18
brown.004691,Its climactic role was to pursue and demoralize a defeated enemy but this chance never came in the Atlanta campaign.,-113.2784194946289,23
brown.004692,"A great part of the time, Thomas' infantry never knew the location of the enemy line.",-74.48726654052734,19
brown.004693,At such times Thomas wondered when and where a counterattack would strike him.,-74.04243469238281,15
brown.004694,It was the hard way to fight a war but Thomas did it without making any disastrous mistakes.,-80.275634765625,19
brown.004695,Johnston believed that Sherman put his naked engineers into the swimming parties to locate the various fords.,-127.33966827392578,20
brown.004696,"The water was deep and Brownlow took his troopers across naked -- except for guns, cartridge boxes and hats.",-118.92736053466797,22
brown.004697,Most of the Rebels got away since they could make better time through the stiff brush than their naked pursuers.,-107.332275390625,22
brown.004698,Rank was becoming an explosive issue in all three of Sherman's armies.,-78.02710723876953,14
brown.004699,Merited recommendations from army commanders were passed over in favor of political appointees from civil life.,-88.00237274169922,19
brown.004700,"After Thompson came to London to live, he received a letter from Katie, which was dated February 8, 1897.",-86.89405822753906,23
brown.004701,I am a great deal at the little children's Hospital.,-56.96122741699219,12
brown.004702,Mr. Meynell knows the way.,-42.40037155151367,9
brown.004703,"A week in arrears, and without means to pay, I must go, it is the only right thing.",-93.04188537597656,24
brown.004704,The terrible blow of the New Year put an end to that project.,-54.03997039794922,14
brown.004705,I wish you would return them to her.,-36.34144973754883,9
brown.004706,I have not the heart.,-26.983779907226562,6
brown.004707,"O my genius, young and ripening, you would swear, -- when I wrote them.",-109.69014739990234,19
brown.004708,What has it all come to??,-26.761486053466797,7
brown.004709,All chance of fulfilling my destiny is over.,-45.17381286621094,9
brown.004710,"I want you to be grandfather to these orphaned poems, dear father-brother, now I am gone.",-99.52873992919922,22
brown.004711,And launch them on the world when their time comes.,-47.43241882324219,11
brown.004712,For them a box will be lodgment enough.,-58.52591323852539,10
brown.004713,Katie cannot mind your seeing them now.,-56.521549224853516,9
brown.004714,Since my silence must have ended when I gave the purposed volume to you.,-86.31159210205078,16
brown.004715,"If you don't think much of them, tell me the wholesome truth.",-58.976104736328125,16
brown.004716,"If otherwise, you will give me a pleasure.",-46.629295349121094,10
brown.004717,"Thompson, of course, was persuaded not to take the"" terrible step""",-69.1154556274414,15
brown.004718,Some of the poems express a mood of joy in a newly discovered love.,-64.50738525390625,15
brown.004719,Others suggest its coming loss or describe the poet's feelings when he learns of a final separation.,-112.93576049804688,19
brown.004720,Meynell's remedy for Thompson's despondent mood was typically practical.,-77.7021255493164,16
brown.004721,"He simply found more work for him to do, and the articles and reviews continued without an evident break.",-90.1602554321289,21
brown.004722,"As a reviewer, Thompson generally displayed a judicious attitude.",-63.74165344238281,12
brown.004723,"Reviewing Davidson's The Testament Of An Empire Builder, for example, Thompson found that there was"" too much metrical dialectic"".",-144.2633819580078,27
brown.004724,"Poetry, he said, must be"" dogmatic"": it must not stoop to argue like a"" K.C. in cloth-of-gold"".",-135.44590759277344,33
brown.004725,"Of course, there were books about which nothing good could be said.",-47.823570251464844,14
brown.004726,Thence he pushed farther south than he had ever been before into Podolia and Nogay Tartary or the Yedisan.,-126.86609649658203,27
brown.004727,Catherine's first war against the Grand Turk had ended in 1774 with a peace treaty quite favorable to her.,-85.75077819824219,23
brown.004728,Through most of 1787 operations on both sides had been lackadaisical.,-65.47713470458984,16
brown.004729,"Those of 1788 were going to prove decisive, though many of their details are obscure.",-83.36463928222656,18
brown.004730,Potemkin was directing this conflict on three fronts: in the Caucasus.,-79.53244018554688,15
brown.004731,"Along the Danube and among the Carpathians, in alliance with the Emperor Joseph's armies.",-77.07476806640625,20
brown.004732,"And in the misty marshlands and shallow coastal waters of Nogay Tartary and Taurida, including the Crimean peninsula.",-123.30183410644531,27
brown.004733,"Here the war would flame to its focus, and here Lewis Littlepage had come.",-104.92262268066406,17
brown.004734,During a sojourn of slightly more than three months Chamberlain Littlepage could see action on both elements.,-111.3431396484375,21
brown.004735,"As his second in command The Prince had Marshal Repnin, one-time Ambassador to Poland.",-96.65020751953125,19
brown.004736,"Repnin, who had a rather narrow face, longish nose, high forehead, and arching brows, looked like a quizzical Mephistopheles.",-126.01778411865234,34
brown.004737,The Marshal came to know Littlepage quite well.,-50.79987335205078,10
brown.004738,At General Headquarters the newcomer in turn got to know others.,-72.3803939819336,12
brown.004739,Then there were the distinguished foreign volunteers.,-39.426361083984375,8
brown.004740,"Representing the Emperor were the Prince De Ligne, still as impetuous as a youth of twenty.",-93.72618865966797,22
brown.004741,"From Milan came the young Chevalier De Litta, an officer in the service of Malta.",-85.25424194335938,20
brown.004742,"The energetic Parisian, Roger De Damas, three year's Littlepage's junior, to whom Nassau had taken a liking.",-147.17262268066406,27
brown.004743,"And the artillerist, Colonel Prevost, whom the Count De Segur had persuaded to lend his technical skills to Nassau.",-127.72859191894531,27
brown.004744,From America were the Messrs. Littlepage and Jones.,-64.89341735839844,12
brown.004745,Lewis had expected to report at once to Jones's and Nassau's naval command post.,-94.0860366821289,18
brown.004746,"An entire theater had been set up for his diversion, with a 200-man Italian orchestra under the well-known Sarti.",-117.79151916503906,27
brown.004747,"In the great one's personal quarters, a portable house, almost every evening saw an elegant banquet or reception.",-120.96886444091797,22
brown.004748,Filigreed perfume boxes exuded the aromas of Araby.,-78.11727142333984,14
brown.004749,Around the billiard tables were always at least a couple of dozen beribboned generals.,-77.8162841796875,19
brown.004750,"Among the visitors arriving every now and then there were, of course, women.",-61.96059799194336,16
brown.004751,Usually Lewis would find at headquarters one or more of The Prince's various nieces.,-94.32560729980469,18
brown.004752,"Right now he found Sophie De Witt, that magnificent young matron he had spotted at Kamieniec four years ago.",-125.10699462890625,25
brown.004753,"When a lady chanced to soil a pair of evening slippers, Brigadier Bauer was dispatched to Paris for replacements.",-118.58470153808594,24
brown.004754,"But if The Prince fancied women and was fascinated by foreigners, he could be haughtiness personified to his subordinates.",-120.05036926269531,25
brown.004755,He had collared one of his generals in public.,-47.96405029296875,11
brown.004756,"When this happened, everything stopped.",-27.74340057373047,7
brown.004757,"He had a small mouth with deep furrows on either side, a large flat nose, and penetrating blue eyes.",-74.7494125366211,23
brown.004758,"His gray hair was thin, his face beginning to attract a swarm of wrinkles.",-70.83456420898438,16
brown.004759,"But Suvorov's face was also a theater of vivacity, and his tough, stooping little frame was briskness embodied.",-133.96397399902344,28
brown.004760,"Like all Russians he was an emotional man, and in him the emotions warred.",-73.55855560302734,17
brown.004761,But he was perpetually engaged in a battle to command his own temper.,-60.055824279785156,14
brown.004762,"When Littlepage was introduced, if the General behaved as usual, the newcomer faced a staccato salvo of queries: origin??",-151.1833953857422,27
brown.004763,Woe betide the interviewee if he answered vaguely.,-49.68247604370117,12
brown.004764,Suvorov's contempt for don't-know's was proverbial.,-66.21001434326172,14
brown.004765,Better to give an asinine answer than none at all.,-43.420135498046875,13
brown.004766,"Despising luxuries of any sort for a soldier, he slept on a pile of hay with his cloak as blanket.",-101.36011505126953,25
brown.004767,His dinner fell anywhere from nine to noon.,-52.70668411254883,9
brown.004768,Passing dogs were greeted with a cordial bark.,-57.97785186767578,11
