sentence id,sentence,PLL score,nr. of tokens
tensor(459),The negotiator was saved by the captive.,-52.673768043518066,12
tensor(460),The detective found the assailant.,-43.11617374420166,10
tensor(461),The assailant found the detective.,-52.8595871925354,10
tensor(462),The assailant was found by the detective.,-50.59377098083496,12
tensor(463),The detective was found by the assailant.,-54.05510997772217,12
tensor(464),The sleuth located the attacker.,-50.25955390930176,10
tensor(465),The attacker located the sleuth.,-51.068952560424805,10
tensor(466),The attacker was located by the sleuth.,-54.38194990158081,12
tensor(467),The sleuth was located by the attacker.,-52.25053834915161,12
tensor(468),The artisan trained the apprentice.,-33.529144287109375,9
tensor(469),The apprentice trained the artisan.,-33.521642208099365,9
tensor(470),The apprentice was trained by the artisan.,-24.520572662353516,11
tensor(471),The artisan was trained by the apprentice.,-31.64698362350464,11
tensor(472),The craftsman taught the trainee.,-51.38637161254883,10
tensor(473),The trainee taught the craftsman.,-47.4487042427063,10
tensor(474),The trainee was taught by the craftsman.,-50.42598915100098,12
tensor(475),The craftsman was taught by the trainee.,-50.79380989074707,12
tensor(476),The biker defied the trainer.,-51.50364875793457,10
tensor(477),The trainer defied the biker.,-52.65599822998047,10
tensor(478),The trainer was defied by the biker.,-62.304837226867676,12
tensor(479),The biker was defied by the trainer.,-57.876888275146484,12
tensor(480),The cyclist disobeyed the coach.,-58.13698863983154,11
tensor(481),The coach disobeyed the cyclist.,-65.38271713256836,11
tensor(482),The coach was disobeyed by the cyclist.,-51.33610200881958,13
tensor(483),The cyclist was disobeyed by the coach.,-55.605555057525635,13
tensor(484),The speaker engrossed the audience.,-53.75004482269287,10
tensor(485),The audience engrossed the speaker.,-55.42789268493652,10
tensor(486),The audience was engrossed by the speaker.,-52.64320707321167,12
tensor(487),The speaker was engrossed by the audience.,-58.1415057182312,12
tensor(488),The genius shocked the cousin.,-35.56804847717285,8
tensor(489),The cousin shocked the genius.,-40.0767936706543,8
tensor(490),The cousin was shocked by the genius.,-28.111787796020508,10
tensor(491),The genius was shocked by the cousin.,-35.63763952255249,10
tensor(492),The prodigy surprised the relative.,-57.09911298751831,10
tensor(493),The relative surprised the prodigy.,-58.49325704574585,10
tensor(494),The relative was surprised by the prodigy.,-52.92839956283569,12
tensor(495),The prodigy was surprised by the relative.,-56.846951484680176,12
tensor(496),The smuggler bribed the bureaucrat.,-82.97243309020996,12
tensor(497),The bureaucrat bribed the smuggler.,-83.19454383850098,12
tensor(498),The bureaucrat was bribed by the smuggler.,-79.27832412719727,14
tensor(499),The smuggler was bribed by the bureaucrat.,-79.24910020828247,14
tensor(500),The amateur irked the maestro.,-69.15671873092651,11
tensor(501),The maestro irked the amateur.,-70.09093189239502,11
tensor(502),The maestro was irked by the amateur.,-72.14466762542725,13
tensor(503),The amateur was irked by the maestro.,-72.41755962371826,13
tensor(504),The novice irritated the virtuoso.,-77.21089935302734,12
tensor(505),The virtuoso irritated the novice.,-82.37447547912598,12
tensor(506),The virtuoso was irritated by the novice.,-81.38949203491211,14
tensor(507),The novice was irritated by the virtuoso.,-78.26172685623169,14
tensor(508),The lawyer questioned the witness.,-13.154818534851074,8
tensor(509),The witness questioned the lawyer.,-19.762136459350586,8
tensor(510),The witness was questioned by the lawyer.,-15.624211311340332,10
tensor(511),The lawyer was questioned by the witness.,-18.447951316833496,10
tensor(512),The attorney interrogated the bystander.,-67.8179121017456,12
tensor(513),The bystander interrogated the attorney.,-76.60178709030151,12
tensor(514),The bystander was interrogated by the attorney.,-71.69057512283325,14
tensor(515),The attorney was interrogated by the bystander.,-78.92996072769165,14
tensor(516),The singer disappointed the enthusiast.,-72.49929332733154,11
tensor(517),The enthusiast disappointed the singer.,-65.63230228424072,11
tensor(518),The enthusiast was disappointed by the singer.,-64.90902328491211,13
tensor(519),The singer was disappointed by the enthusiast.,-61.425808906555176,13
tensor(520),The vocalist disillusioned the connoisseur.,-110.96904850006104,14
tensor(521),The connoisseur disillusioned the vocalist.,-112.32119369506836,14
tensor(522),The connoisseur was disillusioned by the vocalist.,-111.71887302398682,16
tensor(523),The vocalist was disillusioned by the connoisseur.,-112.73598194122314,16
tensor(524),The chauffeur drove the diplomat.,-67.41326475143433,11
tensor(525),The diplomat drove the chauffeur.,-64.6798324584961,11
tensor(526),The diplomat was driven by the chauffeur.,-68.92147159576416,13
tensor(527),The chauffeur was driven by the diplomat.,-62.171021461486816,13
tensor(528),The driver transported the ambassador.,-22.418437004089355,8
tensor(529),The ambassador transported the driver.,-32.081058502197266,8
tensor(530),The ambassador was transported by the driver.,-24.68604278564453,10
tensor(531),The driver was transported by the ambassador.,-29.426594734191895,10
tensor(532),The guard apprehended the prisoner.,-52.47070121765137,11
tensor(533),The prisoner apprehended the guard.,-59.26775026321411,11
tensor(534),The prisoner was apprehended by the guard.,-50.19520616531372,13
tensor(535),The guard was apprehended by the prisoner.,-52.87473487854004,13
tensor(536),The warden caught the inmate.,-47.74376964569092,10
tensor(537),The inmate caught the warden.,-56.69572639465332,10
tensor(538),The inmate was caught by the warden.,-47.184226989746094,12
tensor(539),The warden was caught by the inmate.,-54.7888240814209,12
tensor(540),The tailor costumed the dancer.,-44.75998258590698,10
tensor(541),The dancer costumed the tailor.,-50.48810577392578,10
tensor(542),The dancer was costumed by the tailor.,-55.86438608169556,12
tensor(543),The tailor was costumed by the dancer.,-58.58176565170288,12
tensor(544),The dressmaker attired the ballerina.,-56.35958480834961,11
tensor(545),The ballerina attired the dressmaker.,-61.4238805770874,11
tensor(546),The ballerina was attired by the dressmaker.,-67.17905759811401,13
tensor(547),The dressmaker was attired by the ballerina.,-76.06352043151855,13
tensor(548),The principal scolded the child.,-47.888049602508545,10
tensor(549),The child scolded the principal.,-57.42709970474243,10
tensor(550),The child was scolded by the principal.,-46.510868072509766,12
tensor(551),The principal was scolded by the child.,-52.333377838134766,12
tensor(552),The headmaster reprimanded the kid.,-57.553382396698,11
tensor(553),The kid reprimanded the headmaster.,-69.3469820022583,11
tensor(554),The kid was reprimanded by the headmaster.,-56.43152713775635,13
tensor(555),The headmaster was reprimanded by the kid.,-68.18879985809326,13
tensor(556),The lord named the heir.,-22.488865852355957,8
tensor(557),The heir named the lord.,-24.68172788619995,8
tensor(558),The heir was named by the lord.,-26.012635231018066,10
tensor(559),The lord was named by the heir.,-32.04146671295166,10
tensor(560),The baron chose the successor.,-23.40835189819336,8
tensor(561),The successor chose the baron.,-30.690940856933594,8
tensor(562),The successor was chosen by the baron.,-18.009486198425293,10
tensor(563),The baron was chosen by the successor.,-35.709903717041016,10
tensor(564),The cop restrained the rioter.,-33.69775199890137,9
tensor(565),The rioter restrained the cop.,-31.813115119934082,9
tensor(566),The rioter was restrained by the cop.,-29.437233924865723,11
tensor(567),The cop was restrained by the rioter.,-26.905314445495605,11
tensor(568),The policeman subdued the rabble-rouser.,-81.61537218093872,14
tensor(569),The rabble-rouser subdued the policeman.,-86.93988800048828,14
tensor(570),The rabble-rouser was subdued by the policeman.,-81.49671840667725,16
tensor(571),The policeman was subdued by the rabble-rouser.,-85.76139307022095,16
tensor(572),The dad coddled the baby.,-39.757798194885254,9
tensor(573),The baby coddled the dad.,-44.78226375579834,9
tensor(574),The baby was coddled by the dad.,-41.05378341674805,11
tensor(575),The dad was coddled by the baby.,-46.15102005004883,11
tensor(576),The father pampered the infant.,-44.89832782745361,10
tensor(577),The infant pampered the father.,-57.06735420227051,10
tensor(578),The infant was pampered by the father.,-49.094579219818115,12
tensor(579),The father was pampered by the infant.,-50.57663011550903,12
tensor(580),The king exiled the rebel.,-14.577695369720459,8
tensor(581),The rebel exiled the king.,-19.511961936950684,8
tensor(582),The rebel was exiled by the king.,-13.803929328918457,10
tensor(583),The king was exiled by the rebel.,-21.041258811950684,10
tensor(584),The monarch banished the insurgent.,-44.56078338623047,10
tensor(585),The insurgent banished the monarch.,-51.629605770111084,10
tensor(586),The insurgent was banished by the monarch.,-42.92990970611572,12
tensor(587),The monarch was banished by the insurgent.,-51.67221021652222,12
tensor(588),The thief robbed the manufacturer.,-21.159488677978516,8
tensor(589),The manufacturer robbed the thief.,-25.84962272644043,8
tensor(590),The manufacturer was robbed by the thief.,-27.323436737060547,10
tensor(591),The thief was robbed by the manufacturer.,-29.792734146118164,10
tensor(592),The robber burgled the industrialist.,-86.08237552642822,12
tensor(593),The industrialist burgled the robber.,-88.46261501312256,12
tensor(594),The industrialist was burgled by the robber.,-90.53789281845093,14
tensor(595),The robber was burgled by the industrialist.,-84.0252332687378,14
tensor(596),The pessimist discouraged the contestant.,-62.552138328552246,11
tensor(597),The contestant discouraged the pessimist.,-73.854660987854,11
tensor(598),The contestant was discouraged by the pessimist.,-59.922797203063965,13
tensor(599),The pessimist was discouraged by the contestant.,-66.06910133361816,13
tensor(600),The cynic dissuaded the participant.,-87.09769487380981,13
tensor(601),The participant dissuaded the cynic.,-86.60327529907227,13
tensor(602),The participant was dissuaded by the cynic.,-89.72018098831177,15
tensor(603),The cynic was dissuaded by the participant.,-92.3051085472107,15
tensor(604),The loudmouth tormented the loner.,-63.022775173187256,11
tensor(605),The loner tormented the loudmouth.,-67.94600296020508,11
tensor(606),The loner was tormented by the loudmouth.,-61.49331569671631,13
tensor(607),The loudmouth was tormented by the loner.,-67.24400520324707,13
tensor(608),The windbag taunted the recluse.,-90.49486589431763,13
tensor(609),The recluse taunted the windbag.,-88.15538311004639,13
tensor(610),The recluse was taunted by the windbag.,-95.03281688690186,15
tensor(611),The windbag was taunted by the recluse.,-94.89718914031982,15
tensor(612),The imitator fooled the investigator.,-68.37041282653809,11
tensor(613),The investigator fooled the imitator.,-67.64059543609619,11
tensor(614),The investigator was fooled by the imitator.,-68.64824724197388,13
tensor(615),The imitator was fooled by the investigator.,-75.57091474533081,13
tensor(616),The impersonator conned the inspector.,-65.32222318649292,11
tensor(617),The inspector conned the impersonator.,-69.86547183990479,11
tensor(618),The inspector was conned by the impersonator.,-73.92729043960571,13
tensor(619),The impersonator was conned by the inspector.,-72.3818826675415,13
tensor(620),The boss fired the worker.,-17.033384799957275,8
tensor(621),The worker fired the boss.,-23.815053939819336,8
tensor(622),The worker was fired by the boss.,-15.110849380493164,10
tensor(623),The boss was fired by the worker.,-19.911999702453613,10
tensor(624),The pyromaniac unnerved the shopkeeper.,-110.68898487091064,14
tensor(625),The shopkeeper unnerved the pyromaniac.,-108.01344585418701,14
tensor(626),The shopkeeper was unnerved by the pyromaniac.,-97.45043802261353,16
tensor(627),The pyromaniac was unnerved by the shopkeeper.,-103.91621494293213,16
tensor(628),The arsonist alarmed the vendor.,-56.411959648132324,10
tensor(629),The vendor alarmed the arsonist.,-54.0475959777832,10
tensor(630),The vendor was alarmed by the arsonist.,-53.18061876296997,12
tensor(631),The arsonist was alarmed by the vendor.,-54.93062400817871,12
tensor(632),The professional supported the beginner.,-41.673824310302734,9
tensor(633),The beginner supported the professional.,-42.848599433898926,9
tensor(634),The beginner was supported by the professional.,-45.65164756774902,11
tensor(635),The professional was supported by the beginner.,-43.85796928405762,11
tensor(636),The master encouraged the rookie.,-23.479212284088135,8
tensor(637),The rookie encouraged the master.,-30.041144371032715,8
tensor(638),The rookie was encouraged by the master.,-28.51938486099243,10
tensor(639),The master was encouraged by the rookie.,-31.136213302612305,10
tensor(640),The magician hypnotized the crowd.,-66.70180940628052,12
tensor(641),The crowd hypnotized the magician.,-73.2266035079956,12
tensor(642),The crowd was hypnotized by the magician.,-67.96316003799438,14
tensor(643),The magician was hypnotized by the crowd.,-68.78625345230103,14
tensor(644),The businessman employed the expert.,-28.768423080444336,8
tensor(645),The expert employed the businessman.,-32.275200843811035,8
tensor(646),The expert was employed by the businessman.,-24.746935844421387,10
tensor(647),The businessman was employed by the expert.,-31.93633460998535,10
tensor(648),The entrepreneur hired the specialist.,-25.768587589263916,8
tensor(649),The specialist hired the entrepreneur.,-30.715749263763428,8
tensor(650),The specialist was hired by the entrepreneur.,-22.050090312957764,10
tensor(651),The entrepreneur was hired by the specialist.,-28.454583644866943,10
tensor(652),The terrorist petrified the first lady.,-50.98575782775879,10
tensor(653),The first lady petrified the terrorist.,-50.23648118972778,10
tensor(654),The first lady was petrified by the terrorist.,-50.849236488342285,12
tensor(655),The terrorist was petrified by the first lady.,-53.77355194091797,12
tensor(656),The hijacker terrified the president's wife.,-42.00682067871094,13
tensor(657),The president's wife terrified the hijacker.,-51.142292499542236,13
tensor(658),The president's wife was terrified by the hijacker.,-43.03969860076904,15
tensor(659),The hijacker was terrified by the president's wife.,-50.04389953613281,15
tensor(660),The judge praised the gold medalist.,-18.090092182159424,9
tensor(661),The gold medalist praised the judge.,-20.787009239196777,9
tensor(662),The gold medalist was praised by the judge.,-20.487180709838867,11
tensor(663),The judge was praised by the gold medalist.,-21.25546169281006,11
tensor(664),The panelist congratulated the winner.,-80.04322671890259,12
tensor(665),The winner congratulated the panelist.,-84.29211044311523,12
tensor(666),The winner was congratulated by the panelist.,-80.21062469482422,14
tensor(667),The panelist was congratulated by the winner.,-82.03669166564941,14
tensor(668),The liar emulated the victor.,-74.57381105422974,11
tensor(669),The victor emulated the liar.,-73.69901180267334,11
tensor(670),The victor was emulated by the liar.,-75.7127103805542,13
tensor(671),The liar was emulated by the victor.,-78.26065444946289,13
tensor(672),The deceiver imitated the conqueror.,-85.38632488250732,12
tensor(673),The conqueror imitated the deceiver.,-78.72952032089233,12
tensor(674),The conqueror was imitated by the deceiver.,-88.03998565673828,14
tensor(675),The deceiver was imitated by the conqueror.,-87.26351833343506,14
tensor(676),The environmentalist cautioned the tobacconist.,-70.7060956954956,11
tensor(677),The tobacconist cautioned the environmentalist.,-69.80716896057129,11
tensor(678),The tobacconist was cautioned by the environmentalist.,-71.07774066925049,13
tensor(679),The environmentalist was cautioned by the tobacconist.,-67.48431205749512,13
tensor(680),The alcoholic hassled the guest.,-44.347172260284424,10
tensor(681),The guest hassled the alcoholic.,-50.71552085876465,10
tensor(682),The guest was hassled by the alcoholic.,-53.95726776123047,12
tensor(683),The alcoholic was hassled by the guest.,-56.38105058670044,12
tensor(684),The drunk bothered the visitor.,-26.617140293121338,8
tensor(685),The visitor bothered the drunk.,-32.212446212768555,8
tensor(686),The visitor was bothered by the drunk.,-28.184762477874756,10
tensor(687),The drunk was bothered by the visitor.,-27.112121105194092,10
tensor(688),The commentator vexed the athlete.,-53.01018476486206,9
tensor(689),The athlete vexed the commentator.,-50.99766445159912,9
tensor(690),The athlete was vexed by the commentator.,-52.042277336120605,11
tensor(691),The commentator was vexed by the athlete.,-55.35582447052002,11
tensor(692),The sportscaster peeved the jock.,-86.13476467132568,12
tensor(693),The jock peeved the sportscaster.,-83.01497268676758,12
tensor(694),The jock was peeved by the sportscaster.,-86.03759098052979,14
tensor(695),The sportscaster was peeved by the jock.,-85.0787296295166,14
tensor(696),The preacher hugged the churchgoer.,-45.86974096298218,10
tensor(697),The churchgoer hugged the preacher.,-51.422635078430176,10
tensor(698),The churchgoer was hugged by the preacher.,-42.95762872695923,12
tensor(699),The preacher was hugged by the churchgoer.,-47.36048698425293,12
tensor(700),The pastor embraced the parishioner.,-43.661197662353516,10
tensor(701),The parishioner embraced the pastor.,-47.58897066116333,10
tensor(702),The parishioner was embraced by the pastor.,-42.37127161026001,12
tensor(703),The pastor was embraced by the parishioner.,-47.263972759246826,12
tensor(704),The maniac mocked the clown.,-33.36954593658447,9
tensor(705),The clown mocked the maniac.,-36.247106075286865,9
tensor(706),The clown was mocked by the maniac.,-38.73953437805176,11
tensor(707),The maniac was mocked by the clown.,-38.154637813568115,11
tensor(708),The lunatic ridiculed the jester.,-106.53182220458984,14
tensor(709),The jester ridiculed the lunatic.,-106.51814556121826,14
tensor(710),The jester was ridiculed by the lunatic.,-112.91682195663452,16
tensor(711),The lunatic was ridiculed by the jester.,-109.97489976882935,16
tensor(712),The archivist contacted the inventor.,-37.338862895965576,9
tensor(713),The inventor contacted the archivist.,-40.95233726501465,9
tensor(714),The inventor was contacted by the archivist.,-36.43521785736084,11
tensor(715),The archivist was contacted by the inventor.,-37.32428598403931,11
tensor(716),The historian approached the innovator.,-50.39946937561035,10
tensor(717),The innovator approached the historian.,-52.95052433013916,10
tensor(718),The innovator was approached by the historian.,-50.06219148635864,12
tensor(719),The historian was approached by the innovator.,-51.70653295516968,12
tensor(720),The janitor called the landscaper.,-74.27300596237183,11
tensor(721),The landscaper called the janitor.,-68.71698379516602,11
tensor(722),The landscaper was called by the janitor.,-65.13402271270752,13
tensor(723),The janitor was called by the landscaper.,-67.91483497619629,13
tensor(724),The custodian phoned the gardener.,-86.9990701675415,12
tensor(725),The gardener phoned the custodian.,-81.45540285110474,12
tensor(726),The gardener was phoned by the custodian.,-82.36859846115112,14
tensor(727),The custodian was phoned by the gardener.,-85.83662223815918,14
tensor(728),The drummer annoyed the weatherman.,-34.09074068069458,9
tensor(729),The weatherman annoyed the drummer.,-36.43493986129761,9
tensor(730),The weatherman was annoyed by the drummer.,-37.4351749420166,11
tensor(731),The drummer was annoyed by the weatherman.,-37.66570568084717,11
tensor(732),The percussionist displeased the meteorologist.,-105.91580867767334,14
tensor(733),The meteorologist displeased the percussionist.,-110.33628368377686,14
tensor(734),The meteorologist was displeased by the percussionist.,-108.19219398498535,16
tensor(735),The percussionist was displeased by the meteorologist.,-106.20984745025635,16
tensor(736),The go-between belittled the defendant.,-46.93792533874512,12
tensor(737),The defendant belittled the go-between.,-40.62177324295044,12
tensor(738),The defendant was belittled by the go-between.,-46.047677516937256,14
tensor(739),The go-between was belittled by the defendant.,-44.81957292556763,14
tensor(740),The intermediary deprecated the felon.,-108.17678451538086,15
tensor(741),The felon deprecated the intermediary.,-111.97559452056885,15
tensor(742),The felon was deprecated by the intermediary.,-105.03395080566406,17
tensor(743),The intermediary was deprecated by the felon.,-107.21700382232666,17
tensor(744),The valet entertained the envoy.,-58.49213218688965,10
tensor(745),The envoy entertained the valet.,-60.51041603088379,10
tensor(746),The envoy was entertained by the valet.,-57.89049816131592,12
tensor(747),The valet was entertained by the envoy.,-60.9376745223999,12
tensor(748),The manservant amused the emissary.,-80.2379322052002,12
tensor(749),The emissary amused the manservant.,-72.39422988891602,12
tensor(750),The emissary was amused by the manservant.,-83.75102138519287,14
tensor(751),The manservant was amused by the emissary.,-72.79382801055908,14
tensor(752),The acrobat pushed the stranger.,-57.9528431892395,11
tensor(753),The stranger pushed the acrobat.,-59.656675815582275,11
tensor(754),The stranger was pushed by the acrobat.,-61.72627305984497,13
tensor(755),The acrobat was pushed by the stranger.,-61.19845962524414,13
tensor(756),The gymnast shoved the outsider.,-50.90402698516846,9
tensor(757),The outsider shoved the gymnast.,-51.37393856048584,9
tensor(758),The outsider was shoved by the gymnast.,-46.25271987915039,11
tensor(759),The gymnast was shoved by the outsider.,-46.76752948760986,11
tensor(760),The benefactor calmed the architect.,-66.07488441467285,10
tensor(761),The architect calmed the benefactor.,-67.91332626342773,10
tensor(762),The architect was calmed by the benefactor.,-65.85076999664307,12
tensor(763),The benefactor was calmed by the architect.,-65.43107604980469,12
tensor(764),The patron soothed the draftsman.,-63.64098834991455,11
tensor(765),The draftsman soothed the patron.,-63.6711163520813,11
tensor(766),The draftsman was soothed by the patron.,-61.12338924407959,13
tensor(767),The patron was soothed by the draftsman.,-64.33205986022949,13
tensor(768),The therapist lauded the hairdresser.,-65.64462089538574,11
tensor(769),The hairdresser lauded the therapist.,-68.11416625976562,11
tensor(770),The hairdresser was lauded by the therapist.,-69.8418869972229,13
tensor(771),The therapist was lauded by the hairdresser.,-76.39259338378906,13
tensor(772),The psychologist extolled the hairstylist.,-77.99417972564697,12
tensor(773),The hairstylist extolled the psychologist.,-79.12633800506592,12
tensor(774),The hairstylist was extolled by the psychologist.,-78.99299335479736,14
tensor(775),The psychologist was extolled by the hairstylist.,-82.15997219085693,14
tensor(776),The nobleman married the baroness.,-29.139220237731934,9
tensor(777),The baroness married the nobleman.,-31.892019271850586,9
tensor(778),The baroness was married by the nobleman.,-37.81464099884033,11
tensor(779),The nobleman was married by the baroness.,-36.585100173950195,11
tensor(780),The aristocrat wed the countess.,-59.97692394256592,11
tensor(781),The countess wed the aristocrat.,-54.12780284881592,11
tensor(782),The countess was wed by the aristocrat.,-65.80134773254395,13
tensor(783),The aristocrat was wed by the countess.,-64.98749876022339,13
tensor(784),The actuary assuaged the creditor.,-84.94001960754395,12
tensor(785),The creditor assuaged the actuary.,-85.49739360809326,12
tensor(786),The creditor was assuaged by the actuary.,-74.78172206878662,14
tensor(787),The actuary was assuaged by the creditor.,-85.71734809875488,14
tensor(788),The analyst relieved the investor.,-32.747395515441895,8
tensor(789),The investor relieved the analyst.,-32.162742614746094,8
tensor(790),The investor was relieved by the analyst.,-32.32015323638916,10
tensor(791),The analyst was relieved by the investor.,-33.3091607093811,10
tensor(792),The sailor frightened the psychic.,-36.00830268859863,8
tensor(793),The psychic frightened the sailor.,-32.406415939331055,8
tensor(794),The psychic was frightened by the sailor.,-32.77364492416382,10
tensor(795),The sailor was frightened by the psychic.,-27.27016544342041,10
tensor(796),The mariner scared the fortune-teller.,-47.092474937438965,12
tensor(797),The fortune-teller scared the mariner.,-57.29437828063965,12
tensor(798),The fortune-teller was scared by the mariner.,-57.77439785003662,14
tensor(799),The mariner was scared by the fortune-teller.,-49.14909076690674,14
tensor(800),The assistant flattered the auditor.,-65.85904598236084,10
tensor(801),The auditor flattered the assistant.,-58.258068561553955,10
tensor(802),The auditor was flattered by the assistant.,-67.05183410644531,12
tensor(803),The assistant was flattered by the auditor.,-65.35956573486328,12
tensor(804),The helper complimented the appraiser.,-66.755606174469,11
tensor(805),The appraiser complimented the helper.,-68.86031913757324,11
tensor(806),The appraiser was complimented by the helper.,-71.31211853027344,13
tensor(807),The helper was complimented by the appraiser.,-72.6073489189148,13
tensor(808),The immigrant believed the trooper.,-41.50058364868164,9
tensor(809),The trooper believed the immigrant.,-37.72084426879883,9
tensor(810),The trooper was believed by the immigrant.,-45.34487009048462,11
tensor(811),The immigrant was believed by the trooper.,-42.58361053466797,11
tensor(812),The foreigner trusted the patrolman.,-40.96041440963745,10
tensor(813),The patrolman trusted the foreigner.,-36.80473709106445,10
tensor(814),The patrolman was trusted by the foreigner.,-40.60857582092285,12
tensor(815),The foreigner was trusted by the patrolman.,-41.35018730163574,12
tensor(816),The mapmaker affronted the farmer.,-71.24517011642456,12
tensor(817),The farmer affronted the mapmaker.,-77.88011837005615,12
tensor(818),The farmer was affronted by the mapmaker.,-67.74917697906494,14
tensor(819),The mapmaker was affronted by the farmer.,-72.0923662185669,14
tensor(820),The cartographer insulted the rancher.,-45.624459743499756,10
tensor(821),The rancher insulted the cartographer.,-46.75070142745972,10
tensor(822),The rancher was insulted by the cartographer.,-46.01220369338989,12
tensor(823),The cartographer was insulted by the rancher.,-48.35340213775635,12
tensor(824),The poet awed the entertainer.,-55.24173927307129,10
tensor(825),The entertainer awed the poet.,-53.695319175720215,10
tensor(826),The entertainer was awed by the poet.,-56.6571741104126,12
tensor(827),The poet was awed by the entertainer.,-60.83750629425049,12
tensor(828),The lyricist dazzled the performer.,-57.21555423736572,10
tensor(829),The performer dazzled the lyricist.,-58.70977592468262,10
tensor(830),The performer was dazzled by the lyricist.,-58.94494676589966,12
tensor(831),The lyricist was dazzled by the performer.,-59.93476581573486,12
tensor(832),The peddler tested the manager.,-58.04777908325195,10
tensor(833),The manager tested the peddler.,-51.274888038635254,10
tensor(834),The manager was tested by the peddler.,-56.39292812347412,12
tensor(835),The peddler was tested by the manager.,-50.43205165863037,12
tensor(836),The traveling salesman challenged the executive.,-25.166293144226074,9
tensor(837),The executive challenged the traveling salesman.,-27.147241592407227,9
tensor(838),The executive was challenged by the traveling salesman.,-25.033461570739746,11
tensor(839),The traveling salesman was challenged by the executive.,-28.090176105499268,11
tensor(840),The musician admired the diva.,-40.73837757110596,9
tensor(841),The diva admired the musician.,-41.16654062271118,9
tensor(842),The diva was admired by the musician.,-42.07053995132446,11
tensor(843),The musician was admired by the diva.,-40.014482498168945,11
tensor(844),The instrumentalist adored the prima donna.,-97.91690349578857,13
tensor(845),The prima donna adored the instrumentalist.,-97.80224418640137,13
tensor(846),The prima donna was adored by the instrumentalist.,-96.06046962738037,15
tensor(847),The instrumentalist was adored by the prima donna.,-94.20443534851074,15
tensor(848),The general welcomed the hero.,-27.11237859725952,8
tensor(849),The hero welcomed the general.,-30.31605625152588,8
tensor(850),The hero was welcomed by the general.,-20.28845500946045,10
tensor(851),The general was welcomed by the hero.,-27.39652395248413,10
tensor(852),The commander greeted the champion.,-30.585762977600098,8
tensor(853),The champion greeted the commander.,-26.441767692565918,8
tensor(854),The champion was greeted by the commander.,-26.617180347442627,10
tensor(855),The commander was greeted by the champion.,-28.634257793426514,10
tensor(856),The cobbler disdained the stonecutter.,-94.76289749145508,15
tensor(857),The stonecutter disdained the cobbler.,-95.19930076599121,15
tensor(858),The stonecutter was disdained by the cobbler.,-91.69018745422363,17
tensor(859),The cobbler was disdained by the stonecutter.,-92.59612607955933,17
tensor(860),The shoemaker scorned the mason.,-73.61123895645142,12
tensor(861),The mason scorned the shoemaker.,-74.09943532943726,12
tensor(862),The mason was scorned by the shoemaker.,-74.15016889572144,14
tensor(863),The shoemaker was scorned by the mason.,-72.32961654663086,14
tensor(864),The postman noticed the chaplain.,-35.529930114746094,9
tensor(865),The chaplain noticed the postman.,-34.62221336364746,9
tensor(866),The chaplain was noticed by the postman.,-37.90252208709717,11
tensor(867),The postman was noticed by the chaplain.,-36.45121717453003,11
tensor(868),The mailman saw the minister.,-29.394895553588867,9
tensor(869),The minister saw the mailman.,-30.11066770553589,9
tensor(870),The minister was seen by the mailman.,-33.467655658721924,11
tensor(871),The mailman was seen by the minister.,-31.93543815612793,11
tensor(872),The composer begrudged the playwright.,-59.75897216796875,10
tensor(873),The playwright begrudged the composer.,-59.838500022888184,10
tensor(874),The playwright was begrudged by the composer.,-58.450809955596924,12
tensor(875),The composer was begrudged by the playwright.,-55.26138734817505,12
tensor(876),The songwriter envied the dramatist.,-61.77416515350342,10
tensor(877),The dramatist envied the songwriter.,-59.91316604614258,10
tensor(878),The dramatist was envied by the songwriter.,-62.65776062011719,12
tensor(879),The songwriter was envied by the dramatist.,-61.09146690368652,12
tensor(880),The missionary baffled the oracle.,-77.46788692474365,11
tensor(881),The oracle baffled the missionary.,-70.05377960205078,11
tensor(882),The oracle was baffled by the missionary.,-76.52313709259033,13
tensor(883),The missionary was baffled by the oracle.,-74.98641014099121,13
tensor(884),The evangelist mystified the soothsayer.,-116.06052303314209,15
tensor(885),The soothsayer mystified the evangelist.,-111.18314361572266,15
tensor(886),The soothsayer was mystified by the evangelist.,-116.56139898300171,17
tensor(887),The evangelist was mystified by the soothsayer.,-115.36086750030518,17
tensor(888),The trespasser choked the fighter.,-63.71066427230835,11
tensor(889),The fighter choked the trespasser.,-65.5133638381958,11
tensor(890),The fighter was choked by the trespasser.,-63.907400131225586,13
tensor(891),The trespasser was choked by the fighter.,-66.61688089370728,13
tensor(892),The broker introduced the donor.,-26.34801483154297,8
tensor(893),The donor introduced the broker.,-28.836305618286133,8
tensor(894),The donor was introduced by the broker.,-33.89182233810425,10
tensor(895),The broker was introduced by the donor.,-33.65376615524292,10
tensor(896),The dealer presented the sponsor.,-31.387441158294678,8
tensor(897),The sponsor presented the dealer.,-31.700995922088623,8
tensor(898),The sponsor was presented by the dealer.,-31.93635320663452,10
tensor(899),The dealer was presented by the sponsor.,-33.295979499816895,10
tensor(900),The shrink commended the dean.,-31.809525966644287,8
tensor(901),The dean commended the shrink.,-31.20704698562622,8
tensor(902),The dean was commended by the shrink.,-35.28621482849121,10
tensor(903),The shrink was commended by the dean.,-29.96190071105957,10
tensor(904),The psychiatrist applauded the provost.,-80.23132801055908,12
