sentence id,sentence,PLL score,nr. of tokens
tensor(459),The negotiator was saved by the captive.,-38.071027755737305,12
tensor(460),The detective found the assailant.,-23.243899822235107,10
tensor(461),The assailant found the detective.,-29.80577039718628,10
tensor(462),The assailant was found by the detective.,-28.628161430358887,12
tensor(463),The detective was found by the assailant.,-35.425129890441895,12
tensor(464),The sleuth located the attacker.,-33.339518547058105,10
tensor(465),The attacker located the sleuth.,-34.777981758117676,10
tensor(466),The attacker was located by the sleuth.,-36.220829486846924,12
tensor(467),The sleuth was located by the attacker.,-38.28760766983032,12
tensor(468),The artisan trained the apprentice.,-23.427204132080078,9
tensor(469),The apprentice trained the artisan.,-24.72361707687378,9
tensor(470),The apprentice was trained by the artisan.,-16.52613353729248,11
tensor(471),The artisan was trained by the apprentice.,-23.29909658432007,11
tensor(472),The craftsman taught the trainee.,-31.28566884994507,10
tensor(473),The trainee taught the craftsman.,-27.73776388168335,10
tensor(474),The trainee was taught by the craftsman.,-29.177685737609863,12
tensor(475),The craftsman was taught by the trainee.,-29.800990104675293,12
tensor(476),The biker defied the trainer.,-34.69987201690674,10
tensor(477),The trainer defied the biker.,-36.314637184143066,10
tensor(478),The trainer was defied by the biker.,-39.75459957122803,12
tensor(479),The biker was defied by the trainer.,-41.9762167930603,12
tensor(480),The cyclist disobeyed the coach.,-31.29991340637207,11
tensor(481),The coach disobeyed the cyclist.,-39.65361404418945,11
tensor(482),The coach was disobeyed by the cyclist.,-38.59972047805786,13
tensor(483),The cyclist was disobeyed by the coach.,-40.37364101409912,13
tensor(484),The speaker engrossed the audience.,-30.634172439575195,10
tensor(485),The audience engrossed the speaker.,-32.02211570739746,10
tensor(486),The audience was engrossed by the speaker.,-32.85714292526245,12
tensor(487),The speaker was engrossed by the audience.,-39.444472789764404,12
tensor(488),The genius shocked the cousin.,-35.56804847717285,8
tensor(489),The cousin shocked the genius.,-40.0767936706543,8
tensor(490),The cousin was shocked by the genius.,-28.111787796020508,10
tensor(491),The genius was shocked by the cousin.,-35.63763952255249,10
tensor(492),The prodigy surprised the relative.,-43.166926860809326,10
tensor(493),The relative surprised the prodigy.,-44.31347608566284,10
tensor(494),The relative was surprised by the prodigy.,-40.484928607940674,12
tensor(495),The prodigy was surprised by the relative.,-42.49334907531738,12
tensor(496),The smuggler bribed the bureaucrat.,-36.298447608947754,12
tensor(497),The bureaucrat bribed the smuggler.,-36.64942169189453,12
tensor(498),The bureaucrat was bribed by the smuggler.,-35.19038677215576,14
tensor(499),The smuggler was bribed by the bureaucrat.,-37.51651191711426,14
tensor(500),The amateur irked the maestro.,-50.100462436676025,11
tensor(501),The maestro irked the amateur.,-45.96911144256592,11
tensor(502),The maestro was irked by the amateur.,-50.79758262634277,13
tensor(503),The amateur was irked by the maestro.,-47.813459396362305,13
tensor(504),The novice irritated the virtuoso.,-45.806053161621094,12
tensor(505),The virtuoso irritated the novice.,-44.02104997634888,12
tensor(506),The virtuoso was irritated by the novice.,-45.72477436065674,14
tensor(507),The novice was irritated by the virtuoso.,-45.12051725387573,14
tensor(508),The lawyer questioned the witness.,-13.154818534851074,8
tensor(509),The witness questioned the lawyer.,-19.762136459350586,8
tensor(510),The witness was questioned by the lawyer.,-15.624211311340332,10
tensor(511),The lawyer was questioned by the witness.,-18.447951316833496,10
tensor(512),The attorney interrogated the bystander.,-45.625937938690186,12
tensor(513),The bystander interrogated the attorney.,-46.25672149658203,12
tensor(514),The bystander was interrogated by the attorney.,-44.858317375183105,14
tensor(515),The attorney was interrogated by the bystander.,-48.83715867996216,14
tensor(516),The singer disappointed the enthusiast.,-42.345168113708496,11
tensor(517),The enthusiast disappointed the singer.,-36.882025718688965,11
tensor(518),The enthusiast was disappointed by the singer.,-39.01895809173584,13
tensor(519),The singer was disappointed by the enthusiast.,-34.830965995788574,13
tensor(520),The vocalist disillusioned the connoisseur.,-52.81757688522339,14
tensor(521),The connoisseur disillusioned the vocalist.,-53.21311140060425,14
tensor(522),The connoisseur was disillusioned by the vocalist.,-59.506717681884766,16
tensor(523),The vocalist was disillusioned by the connoisseur.,-53.3831524848938,16
tensor(524),The chauffeur drove the diplomat.,-41.260982036590576,11
tensor(525),The diplomat drove the chauffeur.,-37.2638201713562,11
tensor(526),The diplomat was driven by the chauffeur.,-45.41498136520386,13
tensor(527),The chauffeur was driven by the diplomat.,-36.90294361114502,13
tensor(528),The driver transported the ambassador.,-22.418437004089355,8
tensor(529),The ambassador transported the driver.,-32.081058502197266,8
tensor(530),The ambassador was transported by the driver.,-24.68604278564453,10
tensor(531),The driver was transported by the ambassador.,-29.426594734191895,10
tensor(532),The guard apprehended the prisoner.,-21.29221820831299,11
tensor(533),The prisoner apprehended the guard.,-25.591275691986084,11
tensor(534),The prisoner was apprehended by the guard.,-24.99856472015381,13
tensor(535),The guard was apprehended by the prisoner.,-29.65891170501709,13
tensor(536),The warden caught the inmate.,-27.87826156616211,10
tensor(537),The inmate caught the warden.,-33.02498149871826,10
tensor(538),The inmate was caught by the warden.,-28.38560914993286,12
tensor(539),The warden was caught by the inmate.,-37.34193992614746,12
tensor(540),The tailor costumed the dancer.,-27.299190044403076,10
tensor(541),The dancer costumed the tailor.,-31.64420986175537,10
tensor(542),The dancer was costumed by the tailor.,-30.64909315109253,12
tensor(543),The tailor was costumed by the dancer.,-34.62319326400757,12
tensor(544),The dressmaker attired the ballerina.,-34.39702892303467,11
tensor(545),The ballerina attired the dressmaker.,-33.497084617614746,11
tensor(546),The ballerina was attired by the dressmaker.,-32.053889751434326,13
tensor(547),The dressmaker was attired by the ballerina.,-43.40076923370361,13
tensor(548),The principal scolded the child.,-31.835812091827393,10
tensor(549),The child scolded the principal.,-35.67069864273071,10
tensor(550),The child was scolded by the principal.,-32.96114444732666,12
tensor(551),The principal was scolded by the child.,-38.39499282836914,12
tensor(552),The headmaster reprimanded the kid.,-33.281184673309326,11
tensor(553),The kid reprimanded the headmaster.,-40.153719902038574,11
tensor(554),The kid was reprimanded by the headmaster.,-40.034728050231934,13
tensor(555),The headmaster was reprimanded by the kid.,-50.36544418334961,13
tensor(556),The lord named the heir.,-22.488865852355957,8
tensor(557),The heir named the lord.,-24.68172788619995,8
tensor(558),The heir was named by the lord.,-26.012635231018066,10
tensor(559),The lord was named by the heir.,-32.04146671295166,10
tensor(560),The baron chose the successor.,-23.40835189819336,8
tensor(561),The successor chose the baron.,-30.690940856933594,8
tensor(562),The successor was chosen by the baron.,-18.009486198425293,10
tensor(563),The baron was chosen by the successor.,-35.709903717041016,10
tensor(564),The cop restrained the rioter.,-26.525737762451172,9
tensor(565),The rioter restrained the cop.,-25.592288970947266,9
tensor(566),The rioter was restrained by the cop.,-23.320082664489746,11
tensor(567),The cop was restrained by the rioter.,-20.745537757873535,11
tensor(568),The policeman subdued the rabble-rouser.,-51.8760290145874,14
tensor(569),The rabble-rouser subdued the policeman.,-56.72559070587158,14
tensor(570),The rabble-rouser was subdued by the policeman.,-53.62846803665161,16
tensor(571),The policeman was subdued by the rabble-rouser.,-56.68503427505493,16
tensor(572),The dad coddled the baby.,-29.150670051574707,9
tensor(573),The baby coddled the dad.,-33.29357624053955,9
tensor(574),The baby was coddled by the dad.,-30.81450653076172,11
tensor(575),The dad was coddled by the baby.,-33.64684867858887,11
tensor(576),The father pampered the infant.,-33.59682273864746,10
tensor(577),The infant pampered the father.,-42.132680892944336,10
tensor(578),The infant was pampered by the father.,-34.63059377670288,12
tensor(579),The father was pampered by the infant.,-35.987672328948975,12
tensor(580),The king exiled the rebel.,-14.577695369720459,8
tensor(581),The rebel exiled the king.,-19.511961936950684,8
tensor(582),The rebel was exiled by the king.,-13.803929328918457,10
tensor(583),The king was exiled by the rebel.,-21.041258811950684,10
tensor(584),The monarch banished the insurgent.,-28.66869354248047,10
tensor(585),The insurgent banished the monarch.,-33.648128032684326,10
tensor(586),The insurgent was banished by the monarch.,-26.97517967224121,12
tensor(587),The monarch was banished by the insurgent.,-33.79192113876343,12
tensor(588),The thief robbed the manufacturer.,-21.159488677978516,8
tensor(589),The manufacturer robbed the thief.,-25.84962272644043,8
tensor(590),The manufacturer was robbed by the thief.,-27.323436737060547,10
tensor(591),The thief was robbed by the manufacturer.,-29.792734146118164,10
tensor(592),The robber burgled the industrialist.,-57.384796142578125,12
tensor(593),The industrialist burgled the robber.,-56.89105796813965,12
tensor(594),The industrialist was burgled by the robber.,-56.4156436920166,14
tensor(595),The robber was burgled by the industrialist.,-52.27039957046509,14
tensor(596),The pessimist discouraged the contestant.,-46.51578235626221,11
tensor(597),The contestant discouraged the pessimist.,-49.62959671020508,11
tensor(598),The contestant was discouraged by the pessimist.,-42.488380432128906,13
tensor(599),The pessimist was discouraged by the contestant.,-48.85539245605469,13
tensor(600),The cynic dissuaded the participant.,-49.642783641815186,13
tensor(601),The participant dissuaded the cynic.,-53.97874641418457,13
tensor(602),The participant was dissuaded by the cynic.,-51.4590539932251,15
tensor(603),The cynic was dissuaded by the participant.,-52.88143730163574,15
tensor(604),The loudmouth tormented the loner.,-41.04633283615112,11
tensor(605),The loner tormented the loudmouth.,-41.53919982910156,11
tensor(606),The loner was tormented by the loudmouth.,-39.123852252960205,13
tensor(607),The loudmouth was tormented by the loner.,-43.34399604797363,13
tensor(608),The windbag taunted the recluse.,-50.40597486495972,13
tensor(609),The recluse taunted the windbag.,-44.24930810928345,13
tensor(610),The recluse was taunted by the windbag.,-53.96810579299927,15
tensor(611),The windbag was taunted by the recluse.,-53.25967216491699,15
tensor(612),The imitator fooled the investigator.,-42.17581081390381,11
tensor(613),The investigator fooled the imitator.,-43.44676876068115,11
tensor(614),The investigator was fooled by the imitator.,-43.23723745346069,13
tensor(615),The imitator was fooled by the investigator.,-49.47072505950928,13
tensor(616),The impersonator conned the inspector.,-32.701273918151855,11
tensor(617),The inspector conned the impersonator.,-35.65120315551758,11
tensor(618),The inspector was conned by the impersonator.,-36.32810831069946,13
tensor(619),The impersonator was conned by the inspector.,-38.06486797332764,13
tensor(620),The boss fired the worker.,-17.033384799957275,8
tensor(621),The worker fired the boss.,-23.815053939819336,8
tensor(622),The worker was fired by the boss.,-15.110849380493164,10
tensor(623),The boss was fired by the worker.,-19.911999702453613,10
tensor(624),The pyromaniac unnerved the shopkeeper.,-63.0692195892334,14
tensor(625),The shopkeeper unnerved the pyromaniac.,-55.235929012298584,14
tensor(626),The shopkeeper was unnerved by the pyromaniac.,-54.08693218231201,16
tensor(627),The pyromaniac was unnerved by the shopkeeper.,-56.732213497161865,16
tensor(628),The arsonist alarmed the vendor.,-38.09659194946289,10
tensor(629),The vendor alarmed the arsonist.,-36.348167419433594,10
tensor(630),The vendor was alarmed by the arsonist.,-35.300349712371826,12
tensor(631),The arsonist was alarmed by the vendor.,-37.65191173553467,12
tensor(632),The professional supported the beginner.,-28.548643112182617,9
tensor(633),The beginner supported the professional.,-30.36915874481201,9
tensor(634),The beginner was supported by the professional.,-34.0781135559082,11
tensor(635),The professional was supported by the beginner.,-30.606281280517578,11
tensor(636),The master encouraged the rookie.,-23.479212284088135,8
tensor(637),The rookie encouraged the master.,-30.041144371032715,8
tensor(638),The rookie was encouraged by the master.,-28.51938486099243,10
tensor(639),The master was encouraged by the rookie.,-31.136213302612305,10
tensor(640),The magician hypnotized the crowd.,-40.18858861923218,12
tensor(641),The crowd hypnotized the magician.,-39.11580038070679,12
tensor(642),The crowd was hypnotized by the magician.,-35.87346410751343,14
tensor(643),The magician was hypnotized by the crowd.,-36.25546598434448,14
tensor(644),The businessman employed the expert.,-28.768423080444336,8
tensor(645),The expert employed the businessman.,-32.275200843811035,8
tensor(646),The expert was employed by the businessman.,-24.746935844421387,10
tensor(647),The businessman was employed by the expert.,-31.93633460998535,10
tensor(648),The entrepreneur hired the specialist.,-25.768587589263916,8
tensor(649),The specialist hired the entrepreneur.,-30.715749263763428,8
tensor(650),The specialist was hired by the entrepreneur.,-22.050090312957764,10
tensor(651),The entrepreneur was hired by the specialist.,-28.454583644866943,10
tensor(652),The terrorist petrified the first lady.,-35.15340232849121,10
tensor(653),The first lady petrified the terrorist.,-38.35234022140503,10
tensor(654),The first lady was petrified by the terrorist.,-34.79774570465088,12
tensor(655),The terrorist was petrified by the first lady.,-38.89393329620361,12
tensor(656),The hijacker terrified the president's wife.,-31.56570053100586,13
tensor(657),The president's wife terrified the hijacker.,-39.123579025268555,13
tensor(658),The president's wife was terrified by the hijacker.,-30.921369552612305,15
tensor(659),The hijacker was terrified by the president's wife.,-37.18303346633911,15
tensor(660),The judge praised the gold medalist.,-18.090092182159424,9
tensor(661),The gold medalist praised the judge.,-20.787009239196777,9
tensor(662),The gold medalist was praised by the judge.,-20.487180709838867,11
tensor(663),The judge was praised by the gold medalist.,-21.25546169281006,11
tensor(664),The panelist congratulated the winner.,-42.817583084106445,12
tensor(665),The winner congratulated the panelist.,-44.074501037597656,12
tensor(666),The winner was congratulated by the panelist.,-38.85433053970337,14
tensor(667),The panelist was congratulated by the winner.,-44.79750871658325,14
tensor(668),The liar emulated the victor.,-44.39553451538086,11
tensor(669),The victor emulated the liar.,-43.500484466552734,11
tensor(670),The victor was emulated by the liar.,-47.8945837020874,13
tensor(671),The liar was emulated by the victor.,-47.069125175476074,13
tensor(672),The deceiver imitated the conqueror.,-42.51435089111328,12
tensor(673),The conqueror imitated the deceiver.,-39.49844551086426,12
tensor(674),The conqueror was imitated by the deceiver.,-46.715341091156006,14
tensor(675),The deceiver was imitated by the conqueror.,-42.522653102874756,14
tensor(676),The environmentalist cautioned the tobacconist.,-49.18974304199219,11
tensor(677),The tobacconist cautioned the environmentalist.,-45.29831504821777,11
tensor(678),The tobacconist was cautioned by the environmentalist.,-45.43513107299805,13
tensor(679),The environmentalist was cautioned by the tobacconist.,-43.698105812072754,13
tensor(680),The alcoholic hassled the guest.,-38.959718227386475,10
tensor(681),The guest hassled the alcoholic.,-42.3291015625,10
tensor(682),The guest was hassled by the alcoholic.,-33.83329391479492,12
tensor(683),The alcoholic was hassled by the guest.,-37.542747497558594,12
tensor(684),The drunk bothered the visitor.,-26.617140293121338,8
tensor(685),The visitor bothered the drunk.,-32.212446212768555,8
tensor(686),The visitor was bothered by the drunk.,-28.184762477874756,10
tensor(687),The drunk was bothered by the visitor.,-27.112121105194092,10
tensor(688),The commentator vexed the athlete.,-42.267630100250244,9
tensor(689),The athlete vexed the commentator.,-40.89744853973389,9
tensor(690),The athlete was vexed by the commentator.,-38.80403804779053,11
tensor(691),The commentator was vexed by the athlete.,-40.752623558044434,11
tensor(692),The sportscaster peeved the jock.,-44.00639295578003,12
tensor(693),The jock peeved the sportscaster.,-44.831804275512695,12
tensor(694),The jock was peeved by the sportscaster.,-48.71343946456909,14
tensor(695),The sportscaster was peeved by the jock.,-50.895042419433594,14
tensor(696),The preacher hugged the churchgoer.,-39.53928184509277,10
tensor(697),The churchgoer hugged the preacher.,-44.19592237472534,10
tensor(698),The churchgoer was hugged by the preacher.,-36.60789775848389,12
tensor(699),The preacher was hugged by the churchgoer.,-39.75638294219971,12
tensor(700),The pastor embraced the parishioner.,-34.551255226135254,10
tensor(701),The parishioner embraced the pastor.,-41.72651529312134,10
tensor(702),The parishioner was embraced by the pastor.,-34.66061973571777,12
tensor(703),The pastor was embraced by the parishioner.,-40.33853483200073,12
tensor(704),The maniac mocked the clown.,-30.403891563415527,9
tensor(705),The clown mocked the maniac.,-27.93469524383545,9
tensor(706),The clown was mocked by the maniac.,-27.581400871276855,11
tensor(707),The maniac was mocked by the clown.,-30.987324714660645,11
tensor(708),The lunatic ridiculed the jester.,-51.615118980407715,14
tensor(709),The jester ridiculed the lunatic.,-49.73783779144287,14
tensor(710),The jester was ridiculed by the lunatic.,-56.607375144958496,16
tensor(711),The lunatic was ridiculed by the jester.,-58.65676975250244,16
tensor(712),The archivist contacted the inventor.,-25.56502676010132,9
tensor(713),The inventor contacted the archivist.,-28.294350624084473,9
tensor(714),The inventor was contacted by the archivist.,-24.41878032684326,11
tensor(715),The archivist was contacted by the inventor.,-25.835527896881104,11
tensor(716),The historian approached the innovator.,-37.510210037231445,10
tensor(717),The innovator approached the historian.,-48.67567825317383,10
tensor(718),The innovator was approached by the historian.,-48.44072914123535,12
tensor(719),The historian was approached by the innovator.,-43.442171573638916,12
tensor(720),The janitor called the landscaper.,-40.556713581085205,11
tensor(721),The landscaper called the janitor.,-42.35597610473633,11
tensor(722),The landscaper was called by the janitor.,-37.86601734161377,13
tensor(723),The janitor was called by the landscaper.,-41.197457790374756,13
tensor(724),The custodian phoned the gardener.,-43.29320812225342,12
tensor(725),The gardener phoned the custodian.,-43.67664051055908,12
tensor(726),The gardener was phoned by the custodian.,-43.92123603820801,14
tensor(727),The custodian was phoned by the gardener.,-44.94840335845947,14
tensor(728),The drummer annoyed the weatherman.,-29.06934690475464,9
tensor(729),The weatherman annoyed the drummer.,-31.61263084411621,9
tensor(730),The weatherman was annoyed by the drummer.,-32.78293418884277,11
tensor(731),The drummer was annoyed by the weatherman.,-31.90867567062378,11
tensor(732),The percussionist displeased the meteorologist.,-55.5972318649292,14
tensor(733),The meteorologist displeased the percussionist.,-57.976269245147705,14
tensor(734),The meteorologist was displeased by the percussionist.,-57.98485851287842,16
tensor(735),The percussionist was displeased by the meteorologist.,-61.0118293762207,16
tensor(736),The go-between belittled the defendant.,-29.028366088867188,12
tensor(737),The defendant belittled the go-between.,-25.93865442276001,12
tensor(738),The defendant was belittled by the go-between.,-33.8784384727478,14
tensor(739),The go-between was belittled by the defendant.,-28.69259023666382,14
tensor(740),The intermediary deprecated the felon.,-58.71003293991089,15
tensor(741),The felon deprecated the intermediary.,-59.7876877784729,15
tensor(742),The felon was deprecated by the intermediary.,-65.32792520523071,17
tensor(743),The intermediary was deprecated by the felon.,-64.81265878677368,17
tensor(744),The valet entertained the envoy.,-32.60445594787598,10
tensor(745),The envoy entertained the valet.,-33.767635345458984,10
tensor(746),The envoy was entertained by the valet.,-33.46780776977539,12
tensor(747),The valet was entertained by the envoy.,-32.78928756713867,12
tensor(748),The manservant amused the emissary.,-53.77693176269531,12
tensor(749),The emissary amused the manservant.,-52.51340579986572,12
tensor(750),The emissary was amused by the manservant.,-53.60117053985596,14
tensor(751),The manservant was amused by the emissary.,-49.635419845581055,14
tensor(752),The acrobat pushed the stranger.,-34.6007513999939,11
tensor(753),The stranger pushed the acrobat.,-29.170979976654053,11
tensor(754),The stranger was pushed by the acrobat.,-37.571266174316406,13
tensor(755),The acrobat was pushed by the stranger.,-34.013081550598145,13
tensor(756),The gymnast shoved the outsider.,-39.32209491729736,9
tensor(757),The outsider shoved the gymnast.,-43.138991355895996,9
tensor(758),The outsider was shoved by the gymnast.,-37.457406997680664,11
tensor(759),The gymnast was shoved by the outsider.,-36.09656238555908,11
tensor(760),The benefactor calmed the architect.,-46.062049865722656,10
tensor(761),The architect calmed the benefactor.,-50.43972873687744,10
tensor(762),The architect was calmed by the benefactor.,-46.822896003723145,12
tensor(763),The benefactor was calmed by the architect.,-47.80785846710205,12
tensor(764),The patron soothed the draftsman.,-40.92969560623169,11
tensor(765),The draftsman soothed the patron.,-46.4953875541687,11
tensor(766),The draftsman was soothed by the patron.,-46.67779874801636,13
tensor(767),The patron was soothed by the draftsman.,-44.925869941711426,13
tensor(768),The therapist lauded the hairdresser.,-42.85297250747681,11
tensor(769),The hairdresser lauded the therapist.,-43.204923152923584,11
tensor(770),The hairdresser was lauded by the therapist.,-43.592742919921875,13
tensor(771),The therapist was lauded by the hairdresser.,-46.41329479217529,13
tensor(772),The psychologist extolled the hairstylist.,-56.682833194732666,12
tensor(773),The hairstylist extolled the psychologist.,-60.4682035446167,12
tensor(774),The hairstylist was extolled by the psychologist.,-59.570302963256836,14
tensor(775),The psychologist was extolled by the hairstylist.,-57.73050355911255,14
tensor(776),The nobleman married the baroness.,-18.324800491333008,9
tensor(777),The baroness married the nobleman.,-22.519773483276367,9
tensor(778),The baroness was married by the nobleman.,-28.18717098236084,11
tensor(779),The nobleman was married by the baroness.,-25.01652240753174,11
tensor(780),The aristocrat wed the countess.,-26.660968780517578,11
tensor(781),The countess wed the aristocrat.,-28.043375492095947,11
tensor(782),The countess was wed by the aristocrat.,-39.31379795074463,13
tensor(783),The aristocrat was wed by the countess.,-31.718554973602295,13
tensor(784),The actuary assuaged the creditor.,-63.28763389587402,12
tensor(785),The creditor assuaged the actuary.,-55.129961013793945,12
tensor(786),The creditor was assuaged by the actuary.,-48.92808723449707,14
tensor(787),The actuary was assuaged by the creditor.,-52.42807674407959,14
tensor(788),The analyst relieved the investor.,-32.747395515441895,8
tensor(789),The investor relieved the analyst.,-32.162742614746094,8
tensor(790),The investor was relieved by the analyst.,-32.32015323638916,10
tensor(791),The analyst was relieved by the investor.,-33.3091607093811,10
tensor(792),The sailor frightened the psychic.,-36.00830268859863,8
tensor(793),The psychic frightened the sailor.,-32.406415939331055,8
tensor(794),The psychic was frightened by the sailor.,-32.77364492416382,10
tensor(795),The sailor was frightened by the psychic.,-27.27016544342041,10
tensor(796),The mariner scared the fortune-teller.,-33.49635362625122,12
tensor(797),The fortune-teller scared the mariner.,-35.69154644012451,12
tensor(798),The fortune-teller was scared by the mariner.,-36.43831539154053,14
tensor(799),The mariner was scared by the fortune-teller.,-33.24072074890137,14
tensor(800),The assistant flattered the auditor.,-41.621649742126465,10
tensor(801),The auditor flattered the assistant.,-38.15147829055786,10
tensor(802),The auditor was flattered by the assistant.,-38.930288314819336,12
tensor(803),The assistant was flattered by the auditor.,-37.098938941955566,12
tensor(804),The helper complimented the appraiser.,-40.46256923675537,11
tensor(805),The appraiser complimented the helper.,-39.47287940979004,11
tensor(806),The appraiser was complimented by the helper.,-40.48436260223389,13
tensor(807),The helper was complimented by the appraiser.,-40.127089500427246,13
tensor(808),The immigrant believed the trooper.,-32.51640796661377,9
tensor(809),The trooper believed the immigrant.,-33.24071216583252,9
tensor(810),The trooper was believed by the immigrant.,-38.06472873687744,11
tensor(811),The immigrant was believed by the trooper.,-35.59777355194092,11
tensor(812),The foreigner trusted the patrolman.,-29.747947692871094,10
tensor(813),The patrolman trusted the foreigner.,-25.387620449066162,10
tensor(814),The patrolman was trusted by the foreigner.,-30.379592895507812,12
tensor(815),The foreigner was trusted by the patrolman.,-29.10863494873047,12
tensor(816),The mapmaker affronted the farmer.,-48.47988033294678,12
tensor(817),The farmer affronted the mapmaker.,-47.38932228088379,12
tensor(818),The farmer was affronted by the mapmaker.,-49.66133785247803,14
tensor(819),The mapmaker was affronted by the farmer.,-57.53721523284912,14
tensor(820),The cartographer insulted the rancher.,-36.50420093536377,10
tensor(821),The rancher insulted the cartographer.,-36.465328216552734,10
tensor(822),The rancher was insulted by the cartographer.,-33.27838325500488,12
tensor(823),The cartographer was insulted by the rancher.,-35.99609184265137,12
tensor(824),The poet awed the entertainer.,-39.08358192443848,10
tensor(825),The entertainer awed the poet.,-39.51413536071777,10
tensor(826),The entertainer was awed by the poet.,-38.30979537963867,12
tensor(827),The poet was awed by the entertainer.,-37.04318809509277,12
tensor(828),The lyricist dazzled the performer.,-37.15072154998779,10
tensor(829),The performer dazzled the lyricist.,-37.3975944519043,10
tensor(830),The performer was dazzled by the lyricist.,-43.41698169708252,12
tensor(831),The lyricist was dazzled by the performer.,-42.542903900146484,12
tensor(832),The peddler tested the manager.,-43.58823871612549,10
tensor(833),The manager tested the peddler.,-36.658700942993164,10
tensor(834),The manager was tested by the peddler.,-43.9310302734375,12
tensor(835),The peddler was tested by the manager.,-36.677734375,12
tensor(836),The traveling salesman challenged the executive.,-25.166293144226074,9
tensor(837),The executive challenged the traveling salesman.,-27.147241592407227,9
tensor(838),The executive was challenged by the traveling salesman.,-25.033461570739746,11
tensor(839),The traveling salesman was challenged by the executive.,-28.090176105499268,11
tensor(840),The musician admired the diva.,-29.48090648651123,9
tensor(841),The diva admired the musician.,-31.022403240203857,9
tensor(842),The diva was admired by the musician.,-32.47990560531616,11
tensor(843),The musician was admired by the diva.,-26.57204532623291,11
tensor(844),The instrumentalist adored the prima donna.,-56.98174571990967,13
tensor(845),The prima donna adored the instrumentalist.,-53.81056213378906,13
tensor(846),The prima donna was adored by the instrumentalist.,-53.67884683609009,15
tensor(847),The instrumentalist was adored by the prima donna.,-52.012709617614746,15
tensor(848),The general welcomed the hero.,-27.11237859725952,8
tensor(849),The hero welcomed the general.,-30.31605625152588,8
tensor(850),The hero was welcomed by the general.,-20.28845500946045,10
tensor(851),The general was welcomed by the hero.,-27.39652395248413,10
tensor(852),The commander greeted the champion.,-30.585762977600098,8
tensor(853),The champion greeted the commander.,-26.441767692565918,8
tensor(854),The champion was greeted by the commander.,-26.617180347442627,10
tensor(855),The commander was greeted by the champion.,-28.634257793426514,10
tensor(856),The cobbler disdained the stonecutter.,-44.63081884384155,15
tensor(857),The stonecutter disdained the cobbler.,-49.70125770568848,15
tensor(858),The stonecutter was disdained by the cobbler.,-50.66286516189575,17
tensor(859),The cobbler was disdained by the stonecutter.,-53.84422969818115,17
tensor(860),The shoemaker scorned the mason.,-36.21448087692261,12
tensor(861),The mason scorned the shoemaker.,-35.5393271446228,12
tensor(862),The mason was scorned by the shoemaker.,-40.20098114013672,14
tensor(863),The shoemaker was scorned by the mason.,-41.00362014770508,14
tensor(864),The postman noticed the chaplain.,-30.80021381378174,9
tensor(865),The chaplain noticed the postman.,-29.95466423034668,9
tensor(866),The chaplain was noticed by the postman.,-31.15730857849121,11
tensor(867),The postman was noticed by the chaplain.,-31.188475608825684,11
tensor(868),The mailman saw the minister.,-25.212581634521484,9
tensor(869),The minister saw the mailman.,-25.469443798065186,9
tensor(870),The minister was seen by the mailman.,-26.293774127960205,11
tensor(871),The mailman was seen by the minister.,-27.228323936462402,11
tensor(872),The composer begrudged the playwright.,-45.03741264343262,10
tensor(873),The playwright begrudged the composer.,-45.363280296325684,10
tensor(874),The playwright was begrudged by the composer.,-40.94178247451782,12
tensor(875),The composer was begrudged by the playwright.,-38.940250396728516,12
tensor(876),The songwriter envied the dramatist.,-40.52443790435791,10
tensor(877),The dramatist envied the songwriter.,-41.488951683044434,10
tensor(878),The dramatist was envied by the songwriter.,-41.12947082519531,12
tensor(879),The songwriter was envied by the dramatist.,-38.40927314758301,12
tensor(880),The missionary baffled the oracle.,-48.08766841888428,11
tensor(881),The oracle baffled the missionary.,-43.89032554626465,11
tensor(882),The oracle was baffled by the missionary.,-50.46311569213867,13
tensor(883),The missionary was baffled by the oracle.,-43.984904289245605,13
tensor(884),The evangelist mystified the soothsayer.,-65.69531202316284,15
tensor(885),The soothsayer mystified the evangelist.,-57.52288246154785,15
tensor(886),The soothsayer was mystified by the evangelist.,-63.200252532958984,17
tensor(887),The evangelist was mystified by the soothsayer.,-58.18153619766235,17
tensor(888),The trespasser choked the fighter.,-36.95458173751831,11
tensor(889),The fighter choked the trespasser.,-39.75992679595947,11
tensor(890),The fighter was choked by the trespasser.,-40.09150218963623,13
tensor(891),The trespasser was choked by the fighter.,-40.98197364807129,13
tensor(892),The broker introduced the donor.,-26.34801483154297,8
tensor(893),The donor introduced the broker.,-28.836305618286133,8
tensor(894),The donor was introduced by the broker.,-33.89182233810425,10
tensor(895),The broker was introduced by the donor.,-33.65376615524292,10
tensor(896),The dealer presented the sponsor.,-31.387441158294678,8
tensor(897),The sponsor presented the dealer.,-31.700995922088623,8
tensor(898),The sponsor was presented by the dealer.,-31.93635320663452,10
tensor(899),The dealer was presented by the sponsor.,-33.295979499816895,10
tensor(900),The shrink commended the dean.,-31.809525966644287,8
tensor(901),The dean commended the shrink.,-31.20704698562622,8
tensor(902),The dean was commended by the shrink.,-35.28621482849121,10
tensor(903),The shrink was commended by the dean.,-29.96190071105957,10
tensor(904),The psychiatrist applauded the provost.,-51.413658142089844,12
