sentence id,ref sentence,PLL score,negative PLL score,nr. of tokens,nr. of words,avg. nr. of tokens,quantile rank
2300-131720-0016,Then again there was no known way to lubricate an engine for continuous running and mister edison informed me that as a marine engine started before the ship left new york and continued running until it reached its home port so an engine for his purposes must produce light at all times.,-179.66014003753662,179.66014003753662,61,52,1.1730769230769231,0
2300-131720-0017,Edison had installed his historic first great central station system in new york on the multiple arc system covered by his feeder and main invention which resulted in a notable saving in the cost of conductors as against a straight two wire system throughout of the tree kind.,-237.44279146194455,237.44279146194455,53,48,1.1041666666666667,0
2300-131720-0018,He soon foresaw that still greater economy would be necessary for commercial success not alone for the larger territory opening but for the compact districts of large cities.,-133.828022480011,133.828022480011,33,28,1.1785714285714286,0
2300-131720-0019,The strong position held by the edison system under the strenuous competition that was already springing up was enormously improved by the introduction of the three wire system and it gave an immediate impetus to incandescent lighting.,-158.77635622024536,158.77635622024536,50,37,1.3513513513513513,2
2300-131720-0020,It was specially suited for a trial plant also in the early days when a yield of six or eight lamps to the horse power was considered subject for congratulation.,-122.28536128997804,122.28536128997804,36,30,1.2,0
2300-131720-0021,The street conductors were of the overhead pole line construction and were installed by the construction company that had been organized by edison to build and equip central stations.,-124.68571186065674,124.68571186065674,36,29,1.2413793103448276,1
2300-131720-0022,Meanwhile he had called upon me to make a report of the three wire system known in england as the hopkinson both doctor john hopkinson and mister edison being independent inventors at practically the same time.,-204.6209616661072,204.6209616661072,50,36,1.3888888888888888,2
2300-131720-0023,I think he was perhaps more appreciative than i was of the discipline of the edison construction department and thought it would be well for us to wait until the morning of the fourth before we started up.,-126.47039222717284,126.47039222717284,45,38,1.1842105263157894,0
2300-131720-0024,But the plant ran and it was the first three wire station in this country.,-42.54403209686279,42.54403209686279,18,15,1.2,0
2300-131720-0025,They were later used as reserve machines and finally with the engine retired from service as part of the collection of edisonia but they remain in practically as good condition as when installed in eighteen eighty three.,-121.31817388534546,121.31817388534546,42,37,1.135135135135135,0
2300-131720-0026,The arc lamp installed outside a customer's premises or in a circuit for public street lighting burned so many hours nightly so many nights in the month and was paid for at that rate subject to rebate for hours when the lamp might be out through accident.,-155.65305614471436,155.65305614471436,54,47,1.148936170212766,0
2300-131720-0027,Edison held that the electricity sold must be measured just like gas or water and he proceeded to develop a meter.,-60.9636869430542,60.9636869430542,24,21,1.1428571428571428,0
2300-131720-0028,There was infinite scepticism around him on the subject and while other inventors were also giving the subject their thought the public took it for granted that anything so utterly intangible as electricity that could not be seen or weighed and only gave secondary evidence of itself at the exact point of use could not be brought to accurate registration.,-178.94580698013306,178.94580698013306,68,60,1.1333333333333333,0
2300-131720-0029,Hence the edison electrolytic meter is no longer used despite its excellent qualities.,-73.24198150634766,73.24198150634766,19,13,1.4615384615384615,2
2300-131720-0030,The principle employed in the edison electrolytic meter is that which exemplifies the power of electricity to decompose a chemical substance.,-126.51811504364014,126.51811504364014,33,21,1.5714285714285714,3
2300-131720-0031,Associated with this simple form of apparatus were various ingenious details and refinements to secure regularity of operation freedom from inaccuracy and immunity from such tampering as would permit theft of current or damage.,-172.4168028831482,172.4168028831482,47,34,1.3823529411764706,2
2300-131720-0032,The standard edison meter practice was to remove the cells once a month to the meter room of the central station company for examination another set being substituted.,-142.51667547225952,142.51667547225952,32,28,1.1428571428571428,0
2300-131720-0033,In december eighteen eighty eight mister w j jenks read an interesting paper before the american institute of electrical engineers on the six years of practical experience had up to that time with the meter then more generally in use than any other.,-177.030020236969,177.030020236969,53,43,1.2325581395348837,1
2300-131720-0034,The others having been in operation too short a time to show definite results although they also went quickly to a dividend basis.,-88.96291160583496,88.96291160583496,27,23,1.173913043478261,0
2300-131720-0035,In this connection it should be mentioned that the association of edison illuminating companies in the same year adopted resolutions unanimously to the effect that the edison meter was accurate and that its use was not expensive for stations above one thousand lights and that the best financial results were invariably secured in a station selling current by meter.,-201.54586362838745,201.54586362838745,68,59,1.152542372881356,0
2300-131720-0036,The meter continued in general service during eighteen ninety nine and probably up to the close of the century.,-73.0049524307251,73.0049524307251,22,19,1.1578947368421053,0
2300-131720-0037,He weighed and reweighed the meter plates and pursued every line of investigation imaginable but all in vain.,-84.86874771118164,84.86874771118164,27,18,1.5,2
2300-131720-0038,He felt he was up against it and that perhaps another kind of a job would suit him better.,-40.033447265625,40.033447265625,22,19,1.1578947368421053,0
2300-131720-0039,The problem was solved.,-8.138400077819824,8.138400077819824,7,4,1.75,3
2300-131720-0040,We were more interested in the technical condition of the station than in the commercial part.,-35.97963285446167,35.97963285446167,19,16,1.1875,0
2300-131720-0041,We had meters in which there were two bottles of liquid.,-28.47928810119629,28.47928810119629,14,11,1.2727272727272727,1
237-126133-0000,Here she would stay comforted and soothed among the lovely plants and rich exotics rejoicing the heart of old turner the gardener who since polly's first rapturous entrance had taken her into his good graces for all time.,-194.2503743171692,194.2503743171692,56,38,1.4736842105263157,2
237-126133-0001,Every chance she could steal after practice hours were over and after the clamorous demands of the boys upon her time were fully satisfied was seized to fly on the wings of the wind to the flowers.,-138.84631967544556,138.84631967544556,42,37,1.135135135135135,0
237-126133-0002,Then dear said missus whitney you must be kinder to her than ever think what it would be for one of you to be away from home even among friends.,-123.69305324554443,123.69305324554443,37,30,1.2333333333333334,1
237-126133-0003,Somehow of all the days when the home feeling was the strongest this day it seemed as if she could bear it no longer.,-47.93204975128174,47.93204975128174,27,24,1.125,0
237-126133-0004,If she could only see phronsie for just one moment.,-51.9055118560791,51.9055118560791,16,10,1.6,3
237-126133-0005,Oh she's always at the piano said van she must be there now somewhere and then somebody laughed.,-85.43206644058228,85.43206644058228,23,18,1.2777777777777777,1
237-126133-0006,At this the bundle opened suddenly and out popped phronsie.,-72.60965251922607,72.60965251922607,16,10,1.6,3
237-126133-0007,But polly couldn't speak and if jasper hadn't caught her just in time she would have tumbled over backward from the stool phronsie and all.,-122.36312675476074,122.36312675476074,38,25,1.52,3
237-126133-0008,Asked phronsie with her little face close to polly's own.,-80.15019035339355,80.15019035339355,20,10,2.0,3
237-126133-0009,Now you'll stay cried van say polly won't you.,-70.97377395629883,70.97377395629883,17,9,1.8888888888888888,3
237-126133-0010,Oh you are the dearest and best mister king i ever saw but how did you make mammy let her come.,-96.91614866256714,96.91614866256714,27,21,1.2857142857142858,1
237-126133-0011,Isn't he splendid cried jasper in intense pride swelling up father knew how to do it.,-102.24011373519896,102.24011373519896,23,16,1.4375,2
237-126133-0012,There there he said soothingly patting her brown fuzzy head.,-55.70519924163818,55.70519924163818,15,10,1.5,2
237-126133-0013,I know gasped polly controlling her sobs i won't only i can't thank you.,-96.20933198928832,96.20933198928832,22,14,1.5714285714285714,3
237-126133-0014,Asked phronsie in intense interest slipping down out of polly's arms and crowding up close to jasper's side.,-123.76979684829712,123.76979684829712,33,18,1.8333333333333333,3
237-126133-0015,Yes all alone by himself asserted jasper vehemently and winking furiously to the others to stop their laughing he did now truly phronsie.,-178.2136754989624,178.2136754989624,34,23,1.4782608695652173,2
237-126133-0016,Oh no jasper i must go by my very own self.,-59.95826530456543,59.95826530456543,16,11,1.4545454545454546,2
237-126133-0017,There jap you've caught it laughed percy while the others screamed at the sight of jasper's face.,-100.88412523269652,100.88412523269652,28,17,1.6470588235294117,3
237-126133-0018,Don't mind it polly whispered jasper twasn't her fault.,-85.52343463897705,85.52343463897705,21,9,2.3333333333333335,3
237-126133-0019,Dear me ejaculated the old gentleman in the utmost amazement and such a time as i've had to get her here too.,-110.56452751159668,110.56452751159668,32,22,1.4545454545454546,2
237-126133-0020,How did her mother ever let her go.,-15.774792671203612,15.774792671203612,11,8,1.375,2
237-126133-0021,She asked impulsively i didn't believe you could persuade her father.,-64.37678909301758,64.37678909301758,19,11,1.7272727272727273,3
237-126133-0022,I didn't have any fears if i worked it rightly said the old gentleman complacently.,-104.4489860534668,104.4489860534668,23,15,1.5333333333333334,3
237-126133-0023,He cried in high dudgeon just as if he owned the whole of the peppers and could dispose of them all to suit his fancy.,-112.43942260742188,112.43942260742188,33,25,1.32,1
237-126133-0024,And the old gentleman was so delighted with his success that he had to burst out into a series of short happy bits of laughter that occupied quite a space of time.,-48.1037654876709,48.1037654876709,35,32,1.09375,0
237-126133-0025,At last he came out of them and wiped his face vigorously.,-16.10953140258789,16.10953140258789,15,12,1.25,1
237-134493-0000,It is sixteen years since john bergson died.,-49.42854881286621,49.42854881286621,15,8,1.875,3
237-134493-0001,His wife now lies beside him and the white shaft that marks their graves gleams across the wheat fields.,-47.90449810028076,47.90449810028076,24,19,1.263157894736842,1
237-134493-0002,From the norwegian graveyard one looks out over a vast checker board marked off in squares of wheat and corn light and dark dark and light.,-123.4855465888977,123.4855465888977,33,26,1.2692307692307692,1
237-134493-0003,From the graveyard gate one can count a dozen gayly painted farmhouses the gilded weather vanes on the big red barns wink at each other across the green and brown and yellow fields.,-118.15059232711792,118.15059232711792,42,33,1.2727272727272727,1
237-134493-0004,The air and the earth are curiously mated and intermingled as if the one were the breath of the other.,-55.531439781188965,55.531439781188965,26,20,1.3,1
237-134493-0005,He was a splendid figure of a boy tall and straight as a young pine tree with a handsome head and stormy gray eyes deeply set under a serious brow.,-74.15805673599243,74.15805673599243,34,30,1.1333333333333333,0
237-134493-0006,That's not much of a job for an athlete here i've been to town and back.,-41.59802961349487,41.59802961349487,23,16,1.4375,2
237-134493-0007,Alexandra lets you sleep late.,-29.40556669235229,29.40556669235229,8,5,1.6,3
237-134493-0008,She gathered up her reins.,-13.42419719696045,13.42419719696045,8,5,1.6,3
237-134493-0009,Please wait for me marie emil coaxed.,-78.03842496871948,78.03842496871948,14,7,2.0,3
237-134493-0010,I never see lou's scythe over here.,-53.034645557403564,53.034645557403564,15,7,2.142857142857143,3
237-134493-0011,How brown you've got since you came home i wish i had an athlete to mow my orchard.,-71.10012245178223,71.10012245178223,25,18,1.3888888888888888,2
237-134493-0012,I get wet to my knees when i go down to pick cherries.,-51.38648796081543,51.38648796081543,17,13,1.3076923076923077,1
237-134493-0013,Indeed he had looked away with the purpose of not seeing it.,-25.162882328033447,25.162882328033447,15,12,1.25,1
237-134493-0014,They think you're proud because you've been away to school or something.,-27.021668434143063,27.021668434143063,19,12,1.5833333333333333,3
237-134493-0015,There was something individual about the great farm a most unusual trimness and care for detail.,-76.86801767349243,76.86801767349243,20,16,1.25,1
237-134493-0016,On either side of the road for a mile before you reached the foot of the hill stood tall osage orange hedges their glossy green marking off the yellow fields.,-98.94308376312256,98.94308376312256,36,30,1.2,0
237-134493-0017,Any one thereabouts would have told you that this was one of the richest farms on the divide and that the farmer was a woman alexandra bergson.,-115.40624237060548,115.40624237060548,36,27,1.3333333333333333,1
237-134493-0018,There is even a white row of beehives in the orchard under the walnut trees.,-75.04968547821045,75.04968547821045,23,15,1.5333333333333334,3
237-134500-0000,Frank read english slowly and the more he read about this divorce case the angrier he grew.,-85.61201095581055,85.61201095581055,24,17,1.411764705882353,2
237-134500-0001,Marie sighed.,-16.164103507995605,16.164103507995605,5,2,2.5,3
237-134500-0002,A brisk wind had come up and was driving puffy white clouds across the sky.,-40.76240158081055,40.76240158081055,20,15,1.3333333333333333,1
237-134500-0003,The orchard was sparkling and rippling in the sun.,-38.05355262756348,38.05355262756348,14,9,1.5555555555555556,3
237-134500-0004,That invitation decided her.,-25.609819412231445,25.609819412231445,7,4,1.75,3
237-134500-0005,Oh but i'm glad to get this place mowed.,-48.65565729141235,48.65565729141235,15,9,1.6666666666666667,3
237-134500-0006,Just smell the wild roses they are always so spicy after a rain.,-60.71758317947388,60.71758317947388,18,13,1.3846153846153846,2
237-134500-0007,We never had so many of them in here before.,-8.11557674407959,8.11557674407959,13,10,1.3,1
237-134500-0008,I suppose it's the wet season will you have to cut them too.,-46.89490175247192,46.89490175247192,18,13,1.3846153846153846,2
237-134500-0009,I suppose that's the wet season too then.,-28.55449676513672,28.55449676513672,13,8,1.625,3
237-134500-0010,It's exciting to see everything growing so fast and to get the grass cut.,-35.01536417007446,35.01536417007446,19,14,1.3571428571428572,2
237-134500-0011,Aren't you splashed look at the spider webs all over the grass.,-39.8283257484436,39.8283257484436,18,12,1.5,2
237-134500-0012,In a few moments he heard the cherries dropping smartly into the pail and he began to swing his scythe with that long even stroke that few american boys ever learn.,-130.1782727241516,130.1782727241516,41,31,1.3225806451612903,1
237-134500-0013,Marie picked cherries and sang softly to herself stripping one glittering branch after another shivering when she caught a shower of raindrops on her neck and hair.,-110.85244512557983,110.85244512557983,34,27,1.2592592592592593,1
237-134500-0014,And emil mowed his way slowly down toward the cherry trees.,-60.40549659729004,60.40549659729004,16,11,1.4545454545454546,2
237-134500-0015,That summer the rains had been so many and opportune that it was almost more than shabata and his man could do to keep up with the corn the orchard was a neglected wilderness.,-131.90379428863525,131.90379428863525,42,34,1.2352941176470589,1
237-134500-0016,I don't know all of them but i know lindens are.,-52.22225666046143,52.22225666046143,18,11,1.6363636363636365,3
237-134500-0017,If i feel that way i feel that way.,-9.644640922546388,9.644640922546388,12,9,1.3333333333333333,1
237-134500-0018,He reached up among the branches and began to pick the sweet insipid fruit long ivory colored berries tipped with faint pink like white coral that fall to the ground unheeded all summer through.,-140.27332496643066,140.27332496643066,41,34,1.2058823529411764,0
237-134500-0019,He dropped a handful into her lap.,-12.736281394958496,12.736281394958496,10,7,1.4285714285714286,2
237-134500-0020,Yes don't you.,-14.003225326538086,14.003225326538086,8,3,2.6666666666666665,3
237-134500-0021,Oh ever so much only he seems kind of staid and school teachery.,-77.94131660461426,77.94131660461426,19,13,1.4615384615384615,2
237-134500-0022,When she used to tell me about him i always wondered whether she wasn't a little in love with him.,-21.60111427307129,21.60111427307129,25,20,1.25,1
237-134500-0023,It would serve you all right if she walked off with carl.,-37.491493225097656,37.491493225097656,16,12,1.3333333333333333,1
237-134500-0024,I like to talk to carl about new york and what a fellow can do there.,-65.24324035644531,65.24324035644531,21,16,1.3125,1
237-134500-0025,Oh emil.,-27.28950881958008,27.28950881958008,6,2,3.0,3
237-134500-0026,Surely you are not thinking of going off there.,-16.43964672088623,16.43964672088623,12,9,1.3333333333333333,1
237-134500-0027,Marie's face fell under his brooding gaze.,-23.644204139709476,23.644204139709476,14,7,2.0,3
237-134500-0028,I'm sure alexandra hopes you will stay on here she murmured.,-66.61986303329468,66.61986303329468,18,11,1.6363636363636365,3
237-134500-0029,I don't want to stand around and look on.,-17.60117530822754,17.60117530822754,14,9,1.5555555555555556,3
237-134500-0030,I want to be doing something on my own account.,-14.504796981811523,14.504796981811523,13,10,1.3,1
237-134500-0031,Sometimes i don't want to do anything at all and sometimes i want to pull the four corners of the divide together he threw out his arm and brought it back with a jerk so like a table cloth.,-78.35942888259888,78.35942888259888,44,39,1.1282051282051282,0
237-134500-0032,I get tired of seeing men and horses going up and down up and down.,-23.898308753967285,23.898308753967285,18,15,1.2,0
237-134500-0033,I wish you weren't so restless and didn't get so worked up over things she said sadly.,-33.17405605316162,33.17405605316162,24,17,1.411764705882353,2
237-134500-0034,Thank you he returned shortly.,-18.620951652526852,18.620951652526852,8,5,1.6,3
237-134500-0035,And you never used to be cross to me.,-28.53390598297119,28.53390598297119,12,9,1.3333333333333333,1
237-134500-0036,I can't play with you like a little boy any more he said slowly that's what you miss marie.,-62.8855619430542,62.8855619430542,27,19,1.4210526315789473,2
237-134500-0037,But emil if i understand then all our good times are over we can never do nice things together any more.,-69.20675373077393,69.20675373077393,25,21,1.1904761904761905,0
237-134500-0038,And anyhow there's nothing to understand.,-21.70583248138428,21.70583248138428,12,6,2.0,3
237-134500-0039,That won't last it will go away and things will be just as they used to.,-24.3010196685791,24.3010196685791,21,16,1.3125,1
237-134500-0040,I pray for you but that's not the same as if you prayed yourself.,-18.359870433807373,18.359870433807373,19,14,1.3571428571428572,2
237-134500-0041,I can't pray to have the things i want he said slowly and i won't pray not to have them not if i'm damned for it.,-65.1728835105896,65.1728835105896,35,26,1.3461538461538463,2
237-134500-0042,Then all our good times are over.,-8.999757766723633,8.999757766723633,10,7,1.4285714285714286,2
260-123286-0000,Saturday august fifteenth the sea unbroken all round no land in sight.,-85.58856153488159,85.58856153488159,18,12,1.5,2
260-123286-0001,The horizon seems extremely distant.,-16.941987991333008,16.941987991333008,8,5,1.6,3
260-123286-0002,All my danger and sufferings were needed to strike a spark of human feeling out of him but now that i am well his nature has resumed its sway.,-103.556405544281,103.556405544281,33,29,1.1379310344827587,0
260-123286-0003,You seem anxious my uncle i said seeing him continually with his glass to his eye anxious.,-91.9984040260315,91.9984040260315,20,17,1.1764705882352942,0
260-123286-0004,One might be with less reason than now.,-36.599669456481934,36.599669456481934,11,8,1.375,2
260-123286-0005,I am not complaining that the rate is slow but that the sea is so wide.,-31.514349460601807,31.514349460601807,19,16,1.1875,0
260-123286-0006,We are losing time and the fact is i have not come all this way to take a little sail upon a pond on a raft.,-74.9826250076294,74.9826250076294,30,26,1.1538461538461537,0
260-123286-0007,He called this sea a pond and our long voyage taking a little sail.,-62.0106086730957,62.0106086730957,17,14,1.2142857142857142,0
260-123286-0008,Therefore don't talk to me about views and prospects.,-31.2113733291626,31.2113733291626,14,9,1.5555555555555556,3
260-123286-0009,I take this as my answer and i leave the professor to bite his lips with impatience.,-70.8650951385498,70.8650951385498,22,17,1.2941176470588236,1
260-123286-0010,Sunday august sixteenth.,-41.56146430969238,41.56146430969238,8,3,2.6666666666666665,3
260-123286-0011,Nothing new weather unchanged the wind freshens.,-57.56398868560791,57.56398868560791,11,7,1.5714285714285714,3
260-123286-0012,But there seemed no reason to fear.,-13.071949005126951,13.071949005126951,10,7,1.4285714285714286,2
260-123286-0013,The shadow of the raft was clearly outlined upon the surface of the waves.,-34.445037841796875,34.445037841796875,18,14,1.2857142857142858,1
260-123286-0014,Truly this sea is of infinite width.,-25.626824855804443,25.626824855804443,11,7,1.5714285714285714,3
260-123286-0015,It must be as wide as the mediterranean or the atlantic and why not.,-62.05404853820801,62.05404853820801,23,14,1.6428571428571428,3
260-123286-0016,These thoughts agitated me all day and my imagination scarcely calmed down after several hours sleep.,-33.43991136550903,33.43991136550903,19,16,1.1875,0
260-123286-0017,I shudder as i recall these monsters to my remembrance.,-45.8757791519165,45.8757791519165,14,10,1.4,2
260-123286-0018,I saw at the hamburg museum the skeleton of one of these creatures thirty feet in length.,-70.26791095733643,70.26791095733643,22,17,1.2941176470588236,1
260-123286-0019,I suppose professor liedenbrock was of my opinion too and even shared my fears for after having examined the pick his eyes traversed the ocean from side to side.,-151.4428644180298,151.4428644180298,37,29,1.2758620689655173,1
260-123286-0020,Tuesday august eighteenth.,-39.34471893310547,39.34471893310547,8,3,2.6666666666666665,3
260-123286-0021,During his watch i slept.,-34.91366672515869,34.91366672515869,8,5,1.6,3
260-123286-0022,Two hours afterwards a terrible shock awoke me.,-30.74946975708008,30.74946975708008,11,8,1.375,2
260-123286-0023,The raft was heaved up on a watery mountain and pitched down again at a distance of twenty fathoms.,-71.21502208709717,71.21502208709717,26,19,1.368421052631579,2
260-123286-0024,There's a whale a whale cried the professor.,-35.7158899307251,35.7158899307251,13,8,1.625,3
260-123286-0025,Flight was out of the question now the reptiles rose they wheeled around our little raft with a rapidity greater than that of express trains.,-105.86613941192628,105.86613941192628,30,25,1.2,0
260-123286-0026,Two monsters only were creating all this commotion and before my eyes are two reptiles of the primitive world.,-70.26200342178345,70.26200342178345,22,19,1.1578947368421053,0
260-123286-0027,I can distinguish the eye of the ichthyosaurus glowing like a red hot coal and as large as a man's head.,-75.76025295257568,75.76025295257568,30,21,1.4285714285714286,2
260-123286-0028,Its jaw is enormous and according to naturalists it is armed with no less than one hundred and eighty two teeth.,-34.36429500579834,34.36429500579834,25,21,1.1904761904761905,0
260-123286-0029,Those huge creatures attacked each other with the greatest animosity.,-30.906195640563965,30.906195640563965,15,10,1.5,2
260-123286-0030,Suddenly the ichthyosaurus and the plesiosaurus disappear below leaving a whirlpool eddying in the water.,-108.13102436065674,108.13102436065674,30,15,2.0,3
260-123286-0031,As for the ichthyosaurus has he returned to his submarine cavern.,-84.39039134979248,84.39039134979248,18,11,1.6363636363636365,3
260-123288-0000,The roarings become lost in the distance.,-32.133315086364746,32.133315086364746,11,7,1.5714285714285714,3
260-123288-0001,The weather if we may use that term will change before long.,-28.744882583618164,28.744882583618164,15,12,1.25,1
260-123288-0002,The atmosphere is charged with vapours pervaded with the electricity generated by the evaporation of saline waters.,-95.41354322433472,95.41354322433472,28,17,1.6470588235294117,3
260-123288-0003,The electric light can scarcely penetrate through the dense curtain which has dropped over the theatre on which the battle of the elements is about to be waged.,-74.34781408309937,74.34781408309937,32,28,1.1428571428571428,0
260-123288-0004,The air is heavy the sea is calm.,-21.155967712402344,21.155967712402344,11,8,1.375,2
260-123288-0005,From time to time a fleecy tuft of mist with yet some gleaming light left upon it drops down upon the dense floor of grey and loses itself in the opaque and impenetrable mass.,-150.49389696121216,150.49389696121216,44,34,1.2941176470588236,1
260-123288-0006,The atmosphere is evidently charged and surcharged with electricity.,-44.26962566375733,44.26962566375733,13,9,1.4444444444444444,2
260-123288-0007,The wind never lulls but to acquire increased strength the vast bank of heavy clouds is a huge reservoir of fearful windy gusts and rushing storms.,-102.12338304519652,102.12338304519652,34,26,1.3076923076923077,1
260-123288-0008,There's a heavy storm coming on i cried pointing towards the horizon.,-49.78945255279541,49.78945255279541,17,12,1.4166666666666667,2
260-123288-0009,Those clouds seem as if they were going to crush the sea.,-28.38490200042725,28.38490200042725,15,12,1.25,1
260-123288-0010,On the mast already i see the light play of a lambent saint elmo's fire the outstretched sail catches not a breath of wind and hangs like a sheet of lead.,-147.18707084655762,147.18707084655762,39,31,1.2580645161290323,1
260-123288-0011,But if we have now ceased to advance why do we yet leave that sail loose which at the first shock of the tempest may capsize us in a moment.,-98.09078454971312,98.09078454971312,35,30,1.1666666666666667,0
260-123288-0012,That will be safest no no never.,-40.47369146347046,40.47369146347046,11,7,1.5714285714285714,3
260-123288-0013,The piled up vapours condense into water and the air put into violent action to supply the vacuum left by the condensation of the mists rouses itself into a whirlwind.,-135.90828371047974,135.90828371047974,45,30,1.5,2
260-123288-0014,Hans stirs not.,-31.30178022384644,31.30178022384644,7,3,2.3333333333333335,3
260-123288-0015,From the under surface of the clouds there are continual emissions of lurid light electric matter is in continual evolution from their component molecules the gaseous elements of the air need to be slaked with moisture for innumerable columns of water rush upwards into the air and fall back again in white foam.,-243.62220573425293,243.62220573425293,67,53,1.2641509433962264,1
260-123288-0016,I refer to the thermometer it indicates the figure is obliterated.,-64.68655061721802,64.68655061721802,19,11,1.7272727272727273,3
260-123288-0017,Is the atmospheric condition having once reached this density to become final.,-64.12881803512573,64.12881803512573,15,12,1.25,1
260-123288-0018,The raft bears on still to the south east.,-38.88601016998291,38.88601016998291,13,9,1.4444444444444444,2
260-123288-0019,At noon the violence of the storm redoubles.,-41.20103168487549,41.20103168487549,13,8,1.625,3
260-123288-0020,Each of us is lashed to some part of the raft.,-41.42458248138428,41.42458248138428,16,11,1.4545454545454546,2
260-123288-0021,The waves rise above our heads.,-11.455038070678713,11.455038070678713,9,6,1.5,2
260-123288-0022,They seem to be we are lost but i am not sure.,-41.43893480300903,41.43893480300903,15,12,1.25,1
260-123288-0023,He nods his consent.,-12.583308219909668,12.583308219909668,7,4,1.75,3
260-123288-0024,The fireball half of it white half azure blue and the size of a ten inch shell moved slowly about the raft but revolving on its own axis with astonishing velocity as if whipped round by the force of the whirlwind.,-175.21427154541016,175.21427154541016,53,41,1.2926829268292683,1
260-123288-0025,Here it comes there it glides now it is up the ragged stump of the mast thence it lightly leaps on the provision bag descends with a light bound and just skims the powder magazine horrible.,-202.3699851036072,202.3699851036072,44,36,1.2222222222222223,1
260-123288-0026,We shall be blown up but no the dazzling disk of mysterious light nimbly leaps aside it approaches hans who fixes his blue eye upon it steadily it threatens the head of my uncle who falls upon his knees with his head down to avoid it.,-198.98421621322632,198.98421621322632,55,46,1.1956521739130435,0
260-123288-0027,A suffocating smell of nitrogen fills the air it enters the throat it fills the lungs.,-70.7779688835144,70.7779688835144,22,16,1.375,2
260-123288-0028,We suffer stifling pains.,-33.74325084686279,33.74325084686279,10,4,2.5,3
260-123440-0000,And how odd the directions will look.,-25.490854263305664,25.490854263305664,10,7,1.4285714285714286,2
260-123440-0001,Poor alice.,-26.231634616851807,26.231634616851807,6,2,3.0,3
260-123440-0002,It was the white rabbit returning splendidly dressed with a pair of white kid gloves in one hand and a large fan in the other he came trotting along in a great hurry muttering to himself as he came oh the duchess the duchess.,-127.11603546142578,127.11603546142578,52,44,1.1818181818181819,0
260-123440-0003,Oh won't she be savage if i've kept her waiting.,-45.98670196533203,45.98670196533203,17,10,1.7,3
260-123440-0004,Alice took up the fan and gloves and as the hall was very hot she kept fanning herself all the time she went on talking dear dear how queer everything is to day.,-114.14640045166016,114.14640045166016,38,33,1.1515151515151516,0
260-123440-0005,And yesterday things went on just as usual.,-23.296650886535645,23.296650886535645,11,8,1.375,2
260-123440-0006,I wonder if i've been changed in the night.,-34.78543567657471,34.78543567657471,14,9,1.5555555555555556,3
260-123440-0007,I almost think i can remember feeling a little different.,-31.88427734375,31.88427734375,13,10,1.3,1
260-123440-0008,I'll try if i know all the things i used to know.,-19.09770107269287,19.09770107269287,17,12,1.4166666666666667,2
260-123440-0009,I shall never get to twenty at that rate.,-23.959556579589844,23.959556579589844,12,9,1.3333333333333333,1
260-123440-0010,How cheerfully he seems to grin how neatly spread his claws and welcome little fishes in with gently smiling jaws.,-111.90601539611816,111.90601539611816,24,20,1.2,0
260-123440-0011,No i've made up my mind about it if i'm mabel i'll stay down here.,-51.62548542022705,51.62548542022705,25,15,1.6666666666666667,3
260-123440-0012,It'll be no use their putting their heads down and saying come up again dear.,-53.89631128311157,53.89631128311157,20,15,1.3333333333333333,1
260-123440-0013,I am so very tired of being all alone here.,-6.954895973205566,6.954895973205566,13,10,1.3,1
260-123440-0014,And i declare it's too bad that it is.,-31.684181213378903,31.684181213378903,14,9,1.5555555555555556,3
260-123440-0015,I wish i hadn't cried so much said alice as she swam about trying to find her way out.,-79.58449172973633,79.58449172973633,25,19,1.3157894736842106,1
260-123440-0016,I shall be punished for it now i suppose by being drowned in my own tears.,-35.35450029373169,35.35450029373169,19,16,1.1875,0
260-123440-0017,That will be a queer thing to be sure.,-30.556355476379395,30.556355476379395,13,9,1.4444444444444444,2
260-123440-0018,I am very tired of swimming about here o mouse.,-48.0780348777771,48.0780348777771,13,10,1.3,1
260-123440-0019,Cried alice again for this time the mouse was bristling all over and she felt certain it must be really offended.,-102.13473510742188,102.13473510742188,28,21,1.3333333333333333,1
260-123440-0020,We won't talk about her any more if you'd rather not we indeed.,-38.53498077392578,38.53498077392578,20,13,1.5384615384615385,3
2830-3979-0000,We want you to help us publish some leading work of luther's for the general american market will you do it.,-91.65751934051514,91.65751934051514,30,21,1.4285714285714286,2
2830-3979-0001,The condition is that i will be permitted to make luther talk american streamline him so to speak because you will never get people whether in or outside the lutheran church actually to read luther unless we make him talk as he would talk today to americans.,-195.4244446754456,195.4244446754456,61,47,1.297872340425532,1
2830-3979-0002,Let us begin with that his commentary on galatians.,-50.69057083129883,50.69057083129883,14,9,1.5555555555555556,3
2830-3979-0003,The undertaking which seemed so attractive when viewed as a literary task proved a most difficult one and at times became oppressive.,-61.69406747817993,61.69406747817993,26,22,1.1818181818181819,0
2830-3979-0004,It was written in latin.,-15.112740516662598,15.112740516662598,9,5,1.8,3
2830-3979-0005,The work had to be condensed.,-23.233476161956787,23.233476161956787,11,6,1.8333333333333333,3
2830-3979-0006,A word should now be said about the origin of luther's commentary on galatians.,-76.38761758804321,76.38761758804321,23,14,1.6428571428571428,3
2830-3979-0007,Much later when a friend of his was preparing an edition of all his latin works he remarked to his home circle if i had my way about it they would republish only those of my books which have doctrine my galatians for instance.,-168.39893531799316,168.39893531799316,53,44,1.2045454545454546,0
