sentence id,sentence,PLL score,nr. of tokens
tensor(459),The negotiator was saved by the captive.,-30.23160457611084,14
tensor(460),The detective found the assailant.,-18.63823413848877,14
tensor(461),The assailant found the detective.,-26.501208305358887,14
tensor(462),The assailant was found by the detective.,-21.770767211914062,14
tensor(463),The detective was found by the assailant.,-30.837291717529297,14
tensor(464),The sleuth located the attacker.,-40.5149040222168,14
tensor(465),The attacker located the sleuth.,-49.6294469833374,14
tensor(466),The attacker was located by the sleuth.,-40.30639457702637,14
tensor(467),The sleuth was located by the attacker.,-47.314120292663574,14
tensor(468),The artisan trained the apprentice.,-21.148731231689453,14
tensor(469),The apprentice trained the artisan.,-24.718111515045166,14
tensor(470),The apprentice was trained by the artisan.,-21.937448501586914,14
tensor(471),The artisan was trained by the apprentice.,-25.335094451904297,14
tensor(472),The craftsman taught the trainee.,-40.70747184753418,14
tensor(473),The trainee taught the craftsman.,-40.785396575927734,14
tensor(474),The trainee was taught by the craftsman.,-44.535499572753906,14
tensor(475),The craftsman was taught by the trainee.,-44.27937030792236,14
tensor(476),The biker defied the trainer.,-41.17442798614502,14
tensor(477),The trainer defied the biker.,-40.89144325256348,14
tensor(478),The trainer was defied by the biker.,-41.31260871887207,14
tensor(479),The biker was defied by the trainer.,-40.64129066467285,14
tensor(480),The cyclist disobeyed the coach.,-37.59697723388672,14
tensor(481),The coach disobeyed the cyclist.,-38.913851737976074,14
tensor(482),The coach was disobeyed by the cyclist.,-43.320189476013184,14
tensor(483),The cyclist was disobeyed by the coach.,-41.516098976135254,14
tensor(484),The speaker engrossed the audience.,-42.8849983215332,14
tensor(485),The audience engrossed the speaker.,-45.991671562194824,14
tensor(486),The audience was engrossed by the speaker.,-37.0466194152832,14
tensor(487),The speaker was engrossed by the audience.,-44.358469009399414,14
tensor(488),The genius shocked the cousin.,-41.76185321807861,14
tensor(489),The cousin shocked the genius.,-41.58276844024658,14
tensor(490),The cousin was shocked by the genius.,-29.574467658996582,14
tensor(491),The genius was shocked by the cousin.,-39.71200942993164,14
tensor(492),The prodigy surprised the relative.,-51.65246868133545,14
tensor(493),The relative surprised the prodigy.,-49.11386966705322,14
tensor(494),The relative was surprised by the prodigy.,-43.755245208740234,14
tensor(495),The prodigy was surprised by the relative.,-48.204660415649414,14
tensor(496),The smuggler bribed the bureaucrat.,-44.69760227203369,14
tensor(497),The bureaucrat bribed the smuggler.,-45.62178611755371,14
tensor(498),The bureaucrat was bribed by the smuggler.,-45.74137258529663,14
tensor(499),The smuggler was bribed by the bureaucrat.,-49.11638355255127,14
tensor(500),The amateur irked the maestro.,-55.915926933288574,14
tensor(501),The maestro irked the amateur.,-57.390780448913574,14
tensor(502),The maestro was irked by the amateur.,-49.569963455200195,14
tensor(503),The amateur was irked by the maestro.,-55.26215362548828,14
tensor(504),The novice irritated the virtuoso.,-53.48523807525635,14
tensor(505),The virtuoso irritated the novice.,-53.243911266326904,14
tensor(506),The virtuoso was irritated by the novice.,-48.113773822784424,14
tensor(507),The novice was irritated by the virtuoso.,-51.93606376647949,14
tensor(508),The lawyer questioned the witness.,-17.064687728881836,14
tensor(509),The witness questioned the lawyer.,-19.05815887451172,14
tensor(510),The witness was questioned by the lawyer.,-18.613330841064453,14
tensor(511),The lawyer was questioned by the witness.,-20.40330219268799,14
tensor(512),The attorney interrogated the bystander.,-33.72976779937744,14
tensor(513),The bystander interrogated the attorney.,-41.46672058105469,14
tensor(514),The bystander was interrogated by the attorney.,-31.990306854248047,14
tensor(515),The attorney was interrogated by the bystander.,-48.17089509963989,14
tensor(516),The singer disappointed the enthusiast.,-36.354413986206055,14
tensor(517),The enthusiast disappointed the singer.,-36.10583686828613,14
tensor(518),The enthusiast was disappointed by the singer.,-34.875365257263184,14
tensor(519),The singer was disappointed by the enthusiast.,-37.65081024169922,14
tensor(520),The vocalist disillusioned the connoisseur.,-85.11792755126953,14
tensor(521),The connoisseur disillusioned the vocalist.,-77.74887180328369,14
tensor(522),The connoisseur was disillusioned by the vocalist.,-77.4708981513977,14
tensor(523),The vocalist was disillusioned by the connoisseur.,-78.2019739151001,14
tensor(524),The chauffeur drove the diplomat.,-41.37052249908447,14
tensor(525),The diplomat drove the chauffeur.,-42.79116439819336,14
tensor(526),The diplomat was driven by the chauffeur.,-51.991862297058105,14
tensor(527),The chauffeur was driven by the diplomat.,-37.16166400909424,14
tensor(528),The driver transported the ambassador.,-28.53460693359375,14
tensor(529),The ambassador transported the driver.,-34.835716247558594,14
tensor(530),The ambassador was transported by the driver.,-32.400004386901855,14
tensor(531),The driver was transported by the ambassador.,-31.650829315185547,14
tensor(532),The guard apprehended the prisoner.,-17.08972930908203,14
tensor(533),The prisoner apprehended the guard.,-24.070236206054688,14
tensor(534),The prisoner was apprehended by the guard.,-13.939729690551758,14
tensor(535),The guard was apprehended by the prisoner.,-24.27882671356201,14
tensor(536),The warden caught the inmate.,-32.267927169799805,14
tensor(537),The inmate caught the warden.,-34.31395196914673,14
tensor(538),The inmate was caught by the warden.,-27.13857650756836,14
tensor(539),The warden was caught by the inmate.,-36.60515785217285,14
tensor(540),The tailor costumed the dancer.,-38.06395483016968,14
tensor(541),The dancer costumed the tailor.,-49.116008281707764,14
tensor(542),The dancer was costumed by the tailor.,-35.71910285949707,14
tensor(543),The tailor was costumed by the dancer.,-39.73473930358887,14
tensor(544),The dressmaker attired the ballerina.,-62.414289474487305,14
tensor(545),The ballerina attired the dressmaker.,-64.55088520050049,14
tensor(546),The ballerina was attired by the dressmaker.,-55.23709535598755,14
tensor(547),The dressmaker was attired by the ballerina.,-60.63011598587036,14
tensor(548),The principal scolded the child.,-17.149995803833008,14
tensor(549),The child scolded the principal.,-27.376259803771973,14
tensor(550),The child was scolded by the principal.,-19.101645469665527,14
tensor(551),The principal was scolded by the child.,-24.9885196685791,14
tensor(552),The headmaster reprimanded the kid.,-31.741239070892334,14
tensor(553),The kid reprimanded the headmaster.,-44.31092309951782,14
tensor(554),The kid was reprimanded by the headmaster.,-25.423107147216797,14
tensor(555),The headmaster was reprimanded by the kid.,-38.451048851013184,14
tensor(556),The lord named the heir.,-25.406611442565918,14
tensor(557),The heir named the lord.,-29.200289249420166,14
tensor(558),The heir was named by the lord.,-21.335959434509277,14
tensor(559),The lord was named by the heir.,-29.222171783447266,14
tensor(560),The baron chose the successor.,-36.89237880706787,14
tensor(561),The successor chose the baron.,-49.19119834899902,14
tensor(562),The successor was chosen by the baron.,-31.285651206970215,14
tensor(563),The baron was chosen by the successor.,-50.24350070953369,14
tensor(564),The cop restrained the rioter.,-27.954574584960938,14
tensor(565),The rioter restrained the cop.,-27.61670970916748,14
tensor(566),The rioter was restrained by the cop.,-26.290013313293457,14
tensor(567),The cop was restrained by the rioter.,-23.880001068115234,14
tensor(568),The policeman subdued the rabble-rouser.,-39.296162605285645,14
tensor(569),The rabble-rouser subdued the policeman.,-44.66391038894653,14
tensor(570),The rabble-rouser was subdued by the policeman.,-40.61284589767456,14
tensor(571),The policeman was subdued by the rabble-rouser.,-44.44752264022827,14
tensor(572),The dad coddled the baby.,-36.1753625869751,14
tensor(573),The baby coddled the dad.,-45.407386779785156,14
tensor(574),The baby was coddled by the dad.,-34.145193099975586,14
tensor(575),The dad was coddled by the baby.,-33.51992130279541,14
tensor(576),The father pampered the infant.,-34.759260177612305,14
tensor(577),The infant pampered the father.,-42.08215379714966,14
tensor(578),The infant was pampered by the father.,-33.02576541900635,14
tensor(579),The father was pampered by the infant.,-34.77147388458252,14
tensor(580),The king exiled the rebel.,-19.74466037750244,14
tensor(581),The rebel exiled the king.,-23.49042797088623,14
tensor(582),The rebel was exiled by the king.,-16.35851001739502,14
tensor(583),The king was exiled by the rebel.,-25.164226531982422,14
tensor(584),The monarch banished the insurgent.,-31.28575325012207,14
tensor(585),The insurgent banished the monarch.,-36.572327613830566,14
tensor(586),The insurgent was banished by the monarch.,-23.914960861206055,14
tensor(587),The monarch was banished by the insurgent.,-36.855979919433594,14
tensor(588),The thief robbed the manufacturer.,-18.912805557250977,14
tensor(589),The manufacturer robbed the thief.,-27.383593559265137,14
tensor(590),The manufacturer was robbed by the thief.,-22.393068313598633,14
tensor(591),The thief was robbed by the manufacturer.,-28.040736198425293,14
tensor(592),The robber burgled the industrialist.,-39.75502252578735,14
tensor(593),The industrialist burgled the robber.,-48.66200542449951,14
tensor(594),The industrialist was burgled by the robber.,-40.95327091217041,14
tensor(595),The robber was burgled by the industrialist.,-48.668914794921875,14
tensor(596),The pessimist discouraged the contestant.,-38.66559410095215,14
tensor(597),The contestant discouraged the pessimist.,-39.13657093048096,14
tensor(598),The contestant was discouraged by the pessimist.,-32.57546615600586,14
tensor(599),The pessimist was discouraged by the contestant.,-37.824113845825195,14
tensor(600),The cynic dissuaded the participant.,-44.36429786682129,14
tensor(601),The participant dissuaded the cynic.,-52.10134553909302,14
tensor(602),The participant was dissuaded by the cynic.,-43.141212463378906,14
tensor(603),The cynic was dissuaded by the participant.,-45.74195384979248,14
tensor(604),The loudmouth tormented the loner.,-51.42826461791992,14
tensor(605),The loner tormented the loudmouth.,-54.00309467315674,14
tensor(606),The loner was tormented by the loudmouth.,-46.93473243713379,14
tensor(607),The loudmouth was tormented by the loner.,-50.12613248825073,14
tensor(608),The windbag taunted the recluse.,-60.37691116333008,14
tensor(609),The recluse taunted the windbag.,-65.11310291290283,14
tensor(610),The recluse was taunted by the windbag.,-59.34869384765625,14
tensor(611),The windbag was taunted by the recluse.,-63.13371658325195,14
tensor(612),The imitator fooled the investigator.,-40.289777755737305,14
tensor(613),The investigator fooled the imitator.,-47.52442169189453,14
tensor(614),The investigator was fooled by the imitator.,-38.74843978881836,14
tensor(615),The imitator was fooled by the investigator.,-45.991687297821045,14
tensor(616),The impersonator conned the inspector.,-41.54230070114136,14
tensor(617),The inspector conned the impersonator.,-40.48593616485596,14
tensor(618),The inspector was conned by the impersonator.,-38.46753168106079,14
tensor(619),The impersonator was conned by the inspector.,-41.879167556762695,14
tensor(620),The boss fired the worker.,-15.307819366455078,14
tensor(621),The worker fired the boss.,-22.3337984085083,14
tensor(622),The worker was fired by the boss.,-14.383920669555664,14
tensor(623),The boss was fired by the worker.,-18.182106018066406,14
tensor(624),The pyromaniac unnerved the shopkeeper.,-80.1901478767395,14
tensor(625),The shopkeeper unnerved the pyromaniac.,-93.6614875793457,14
tensor(626),The shopkeeper was unnerved by the pyromaniac.,-80.47513484954834,14
tensor(627),The pyromaniac was unnerved by the shopkeeper.,-88.3409595489502,14
tensor(628),The arsonist alarmed the vendor.,-41.747100830078125,14
tensor(629),The vendor alarmed the arsonist.,-40.59577560424805,14
tensor(630),The vendor was alarmed by the arsonist.,-38.11613464355469,14
tensor(631),The arsonist was alarmed by the vendor.,-40.58761787414551,14
tensor(632),The professional supported the beginner.,-31.751628875732422,14
tensor(633),The beginner supported the professional.,-33.89876651763916,14
tensor(634),The beginner was supported by the professional.,-32.79497528076172,14
tensor(635),The professional was supported by the beginner.,-34.464463233947754,14
tensor(636),The master encouraged the rookie.,-30.003646850585938,14
tensor(637),The rookie encouraged the master.,-35.13621807098389,14
tensor(638),The rookie was encouraged by the master.,-32.630560874938965,14
tensor(639),The master was encouraged by the rookie.,-30.43506145477295,14
tensor(640),The magician hypnotized the crowd.,-27.18345546722412,14
tensor(641),The crowd hypnotized the magician.,-27.24995994567871,14
tensor(642),The crowd was hypnotized by the magician.,-21.514973640441895,14
tensor(643),The magician was hypnotized by the crowd.,-24.047032356262207,14
tensor(644),The businessman employed the expert.,-25.974573135375977,14
tensor(645),The expert employed the businessman.,-35.285470962524414,14
tensor(646),The expert was employed by the businessman.,-21.75303554534912,14
tensor(647),The businessman was employed by the expert.,-35.80734729766846,14
tensor(648),The entrepreneur hired the specialist.,-25.782334327697754,14
tensor(649),The specialist hired the entrepreneur.,-32.45045185089111,14
tensor(650),The specialist was hired by the entrepreneur.,-18.484716415405273,14
tensor(651),The entrepreneur was hired by the specialist.,-29.555590629577637,14
tensor(652),The terrorist petrified the first lady.,-37.23013877868652,14
tensor(653),The first lady petrified the terrorist.,-48.45817852020264,14
tensor(654),The first lady was petrified by the terrorist.,-43.22935390472412,14
tensor(655),The terrorist was petrified by the first lady.,-42.019439697265625,14
tensor(656),The hijacker terrified the president's wife.,-44.68967056274414,14
tensor(657),The president's wife terrified the hijacker.,-52.700751304626465,14
tensor(658),The president's wife was terrified by the hijacker.,-40.76319217681885,14
tensor(659),The hijacker was terrified by the president's wife.,-48.31929588317871,14
tensor(660),The judge praised the gold medalist.,-21.04131317138672,14
tensor(661),The gold medalist praised the judge.,-21.10453987121582,14
tensor(662),The gold medalist was praised by the judge.,-21.490066528320312,14
tensor(663),The judge was praised by the gold medalist.,-22.765618324279785,14
tensor(664),The panelist congratulated the winner.,-27.56001567840576,14
tensor(665),The winner congratulated the panelist.,-26.06360626220703,14
tensor(666),The winner was congratulated by the panelist.,-27.50894260406494,14
tensor(667),The panelist was congratulated by the winner.,-23.865432262420654,14
tensor(668),The liar emulated the victor.,-48.17844295501709,14
tensor(669),The victor emulated the liar.,-41.69931411743164,14
tensor(670),The victor was emulated by the liar.,-42.953540325164795,14
tensor(671),The liar was emulated by the victor.,-41.378478050231934,14
tensor(672),The deceiver imitated the conqueror.,-52.99732732772827,14
tensor(673),The conqueror imitated the deceiver.,-51.44165515899658,14
tensor(674),The conqueror was imitated by the deceiver.,-47.810418128967285,14
tensor(675),The deceiver was imitated by the conqueror.,-52.573880195617676,14
tensor(676),The environmentalist cautioned the tobacconist.,-79.39991664886475,14
tensor(677),The tobacconist cautioned the environmentalist.,-68.30899238586426,14
tensor(678),The tobacconist was cautioned by the environmentalist.,-62.05958557128906,14
tensor(679),The environmentalist was cautioned by the tobacconist.,-68.01428318023682,14
tensor(680),The alcoholic hassled the guest.,-34.11717653274536,14
tensor(681),The guest hassled the alcoholic.,-38.033132553100586,14
tensor(682),The guest was hassled by the alcoholic.,-43.08150291442871,14
tensor(683),The alcoholic was hassled by the guest.,-46.71460151672363,14
tensor(684),The drunk bothered the visitor.,-31.738210678100586,14
tensor(685),The visitor bothered the drunk.,-35.19575595855713,14
tensor(686),The visitor was bothered by the drunk.,-29.816762924194336,14
tensor(687),The drunk was bothered by the visitor.,-29.272160530090332,14
tensor(688),The commentator vexed the athlete.,-40.82343864440918,14
tensor(689),The athlete vexed the commentator.,-40.068692207336426,14
tensor(690),The athlete was vexed by the commentator.,-36.33321952819824,14
tensor(691),The commentator was vexed by the athlete.,-36.54782676696777,14
tensor(692),The sportscaster peeved the jock.,-65.25820350646973,14
tensor(693),The jock peeved the sportscaster.,-73.06134510040283,14
tensor(694),The jock was peeved by the sportscaster.,-66.21379089355469,14
tensor(695),The sportscaster was peeved by the jock.,-68.19294166564941,14
tensor(696),The preacher hugged the churchgoer.,-35.24608278274536,14
tensor(697),The churchgoer hugged the preacher.,-37.49169206619263,14
tensor(698),The churchgoer was hugged by the preacher.,-29.55670404434204,14
tensor(699),The preacher was hugged by the churchgoer.,-36.841020584106445,14
tensor(700),The pastor embraced the parishioner.,-31.04231071472168,14
tensor(701),The parishioner embraced the pastor.,-32.14027643203735,14
tensor(702),The parishioner was embraced by the pastor.,-29.62336492538452,14
tensor(703),The pastor was embraced by the parishioner.,-34.6712646484375,14
tensor(704),The maniac mocked the clown.,-28.408595085144043,14
tensor(705),The clown mocked the maniac.,-28.306644439697266,14
tensor(706),The clown was mocked by the maniac.,-27.314461708068848,14
tensor(707),The maniac was mocked by the clown.,-29.0366849899292,14
tensor(708),The lunatic ridiculed the jester.,-45.769296646118164,14
tensor(709),The jester ridiculed the lunatic.,-43.84181833267212,14
tensor(710),The jester was ridiculed by the lunatic.,-46.22086238861084,14
tensor(711),The lunatic was ridiculed by the jester.,-41.571022033691406,14
tensor(712),The archivist contacted the inventor.,-37.48868465423584,14
tensor(713),The inventor contacted the archivist.,-34.846585273742676,14
tensor(714),The inventor was contacted by the archivist.,-29.682056427001953,14
tensor(715),The archivist was contacted by the inventor.,-31.764205932617188,14
tensor(716),The historian approached the innovator.,-34.303343772888184,14
tensor(717),The innovator approached the historian.,-39.28335094451904,14
tensor(718),The innovator was approached by the historian.,-35.159329891204834,14
tensor(719),The historian was approached by the innovator.,-37.89741611480713,14
tensor(720),The janitor called the landscaper.,-42.53150272369385,14
tensor(721),The landscaper called the janitor.,-54.77744483947754,14
tensor(722),The landscaper was called by the janitor.,-40.531697273254395,14
tensor(723),The janitor was called by the landscaper.,-40.59479761123657,14
tensor(724),The custodian phoned the gardener.,-41.89247989654541,14
tensor(725),The gardener phoned the custodian.,-42.61642599105835,14
tensor(726),The gardener was phoned by the custodian.,-40.73241186141968,14
tensor(727),The custodian was phoned by the gardener.,-41.998619079589844,14
tensor(728),The drummer annoyed the weatherman.,-32.30109977722168,14
tensor(729),The weatherman annoyed the drummer.,-31.74159002304077,14
tensor(730),The weatherman was annoyed by the drummer.,-31.41821002960205,14
tensor(731),The drummer was annoyed by the weatherman.,-33.24019432067871,14
tensor(732),The percussionist displeased the meteorologist.,-61.88339185714722,14
tensor(733),The meteorologist displeased the percussionist.,-64.25387859344482,14
tensor(734),The meteorologist was displeased by the percussionist.,-63.35902500152588,14
tensor(735),The percussionist was displeased by the meteorologist.,-62.89093637466431,14
tensor(736),The go-between belittled the defendant.,-46.11559009552002,14
tensor(737),The defendant belittled the go-between.,-47.91597080230713,14
tensor(738),The defendant was belittled by the go-between.,-38.89510440826416,14
tensor(739),The go-between was belittled by the defendant.,-44.537200927734375,14
tensor(740),The intermediary deprecated the felon.,-43.9676456451416,14
tensor(741),The felon deprecated the intermediary.,-45.63305950164795,14
tensor(742),The felon was deprecated by the intermediary.,-50.83871078491211,14
tensor(743),The intermediary was deprecated by the felon.,-44.9157772064209,14
tensor(744),The valet entertained the envoy.,-37.3206672668457,14
tensor(745),The envoy entertained the valet.,-37.9279203414917,14
tensor(746),The envoy was entertained by the valet.,-39.63374662399292,14
tensor(747),The valet was entertained by the envoy.,-34.92750406265259,14
tensor(748),The manservant amused the emissary.,-67.0301775932312,14
tensor(749),The emissary amused the manservant.,-59.921361446380615,14
tensor(750),The emissary was amused by the manservant.,-64.10227680206299,14
tensor(751),The manservant was amused by the emissary.,-59.221378326416016,14
tensor(752),The acrobat pushed the stranger.,-42.96440315246582,14
tensor(753),The stranger pushed the acrobat.,-49.73552894592285,14
tensor(754),The stranger was pushed by the acrobat.,-40.85574245452881,14
tensor(755),The acrobat was pushed by the stranger.,-38.29385948181152,14
tensor(756),The gymnast shoved the outsider.,-45.11017894744873,14
tensor(757),The outsider shoved the gymnast.,-54.47685432434082,14
tensor(758),The outsider was shoved by the gymnast.,-43.85651111602783,14
tensor(759),The gymnast was shoved by the outsider.,-46.51523399353027,14
tensor(760),The benefactor calmed the architect.,-51.46480655670166,14
tensor(761),The architect calmed the benefactor.,-49.686429023742676,14
tensor(762),The architect was calmed by the benefactor.,-44.33089542388916,14
tensor(763),The benefactor was calmed by the architect.,-43.791090965270996,14
tensor(764),The patron soothed the draftsman.,-58.393919944763184,14
tensor(765),The draftsman soothed the patron.,-57.71799182891846,14
tensor(766),The draftsman was soothed by the patron.,-54.01844835281372,14
tensor(767),The patron was soothed by the draftsman.,-52.84785223007202,14
tensor(768),The therapist lauded the hairdresser.,-68.02069664001465,14
tensor(769),The hairdresser lauded the therapist.,-62.11569023132324,14
tensor(770),The hairdresser was lauded by the therapist.,-65.14569187164307,14
tensor(771),The therapist was lauded by the hairdresser.,-67.58139324188232,14
tensor(772),The psychologist extolled the hairstylist.,-79.5221176147461,14
tensor(773),The hairstylist extolled the psychologist.,-77.82692384719849,14
tensor(774),The hairstylist was extolled by the psychologist.,-69.25806331634521,14
tensor(775),The psychologist was extolled by the hairstylist.,-62.3095006942749,14
tensor(776),The nobleman married the baroness.,-33.163625717163086,14
tensor(777),The baroness married the nobleman.,-32.72311592102051,14
tensor(778),The baroness was married by the nobleman.,-39.11619472503662,14
tensor(779),The nobleman was married by the baroness.,-37.65618276596069,14
tensor(780),The aristocrat wed the countess.,-35.373026847839355,14
tensor(781),The countess wed the aristocrat.,-36.26923608779907,14
tensor(782),The countess was wed by the aristocrat.,-47.42864465713501,14
tensor(783),The aristocrat was wed by the countess.,-41.58325147628784,14
tensor(784),The actuary assuaged the creditor.,-57.77926778793335,14
tensor(785),The creditor assuaged the actuary.,-64.22927284240723,14
tensor(786),The creditor was assuaged by the actuary.,-52.705824851989746,14
tensor(787),The actuary was assuaged by the creditor.,-54.65357208251953,14
tensor(788),The analyst relieved the investor.,-20.84473705291748,14
tensor(789),The investor relieved the analyst.,-22.386630058288574,14
tensor(790),The investor was relieved by the analyst.,-24.62051296234131,14
tensor(791),The analyst was relieved by the investor.,-27.40037441253662,14
tensor(792),The sailor frightened the psychic.,-33.0698184967041,14
tensor(793),The psychic frightened the sailor.,-29.936378479003906,14
tensor(794),The psychic was frightened by the sailor.,-31.201247215270996,14
tensor(795),The sailor was frightened by the psychic.,-28.527344703674316,14
tensor(796),The mariner scared the fortune-teller.,-36.668678283691406,14
tensor(797),The fortune-teller scared the mariner.,-35.86110210418701,14
tensor(798),The fortune-teller was scared by the mariner.,-38.478498458862305,14
tensor(799),The mariner was scared by the fortune-teller.,-31.87179708480835,14
tensor(800),The assistant flattered the auditor.,-46.003604888916016,15
tensor(801),The auditor flattered the assistant.,-40.54714775085449,15
tensor(802),The auditor was flattered by the assistant.,-43.02652549743652,15
tensor(803),The assistant was flattered by the auditor.,-44.944618225097656,15
tensor(804),The helper complimented the appraiser.,-46.98088359832764,15
tensor(805),The appraiser complimented the helper.,-45.93734312057495,15
tensor(806),The appraiser was complimented by the helper.,-43.42734909057617,15
tensor(807),The helper was complimented by the appraiser.,-43.35605239868164,15
tensor(808),The immigrant believed the trooper.,-30.851518630981445,15
tensor(809),The trooper believed the immigrant.,-28.350454330444336,15
tensor(810),The trooper was believed by the immigrant.,-41.900742530822754,15
tensor(811),The immigrant was believed by the trooper.,-34.552218437194824,15
tensor(812),The foreigner trusted the patrolman.,-32.65249443054199,15
tensor(813),The patrolman trusted the foreigner.,-34.37822914123535,15
tensor(814),The patrolman was trusted by the foreigner.,-40.14060020446777,15
tensor(815),The foreigner was trusted by the patrolman.,-34.20332860946655,15
tensor(816),The mapmaker affronted the farmer.,-57.58864879608154,15
tensor(817),The farmer affronted the mapmaker.,-55.48965072631836,15
tensor(818),The farmer was affronted by the mapmaker.,-51.50502681732178,15
tensor(819),The mapmaker was affronted by the farmer.,-54.66602373123169,15
tensor(820),The cartographer insulted the rancher.,-44.57860612869263,15
tensor(821),The rancher insulted the cartographer.,-44.76736307144165,15
tensor(822),The rancher was insulted by the cartographer.,-41.62017774581909,15
tensor(823),The cartographer was insulted by the rancher.,-39.727567195892334,15
tensor(824),The poet awed the entertainer.,-42.481281757354736,15
tensor(825),The entertainer awed the poet.,-47.36560583114624,15
tensor(826),The entertainer was awed by the poet.,-41.0031099319458,15
tensor(827),The poet was awed by the entertainer.,-46.96968698501587,15
tensor(828),The lyricist dazzled the performer.,-45.026647090911865,15
tensor(829),The performer dazzled the lyricist.,-50.168704986572266,15
tensor(830),The performer was dazzled by the lyricist.,-40.16129684448242,15
tensor(831),The lyricist was dazzled by the performer.,-41.81253433227539,15
tensor(832),The peddler tested the manager.,-51.29953670501709,15
tensor(833),The manager tested the peddler.,-42.171329498291016,15
tensor(834),The manager was tested by the peddler.,-50.29976272583008,15
tensor(835),The peddler was tested by the manager.,-43.25775623321533,15
tensor(836),The traveling salesman challenged the executive.,-19.39805030822754,15
tensor(837),The executive challenged the traveling salesman.,-23.53603744506836,15
tensor(838),The executive was challenged by the traveling salesman.,-22.96762752532959,15
tensor(839),The traveling salesman was challenged by the executive.,-25.084540367126465,15
tensor(840),The musician admired the diva.,-37.55850076675415,15
tensor(841),The diva admired the musician.,-37.69416809082031,15
tensor(842),The diva was admired by the musician.,-35.39922523498535,15
tensor(843),The musician was admired by the diva.,-38.60288333892822,15
tensor(844),The instrumentalist adored the prima donna.,-58.26414203643799,15
tensor(845),The prima donna adored the instrumentalist.,-46.165781021118164,15
tensor(846),The prima donna was adored by the instrumentalist.,-55.18799924850464,15
tensor(847),The instrumentalist was adored by the prima donna.,-47.59825277328491,15
tensor(848),The general welcomed the hero.,-28.20183277130127,15
tensor(849),The hero welcomed the general.,-27.740367889404297,15
tensor(850),The hero was welcomed by the general.,-24.7005672454834,15
tensor(851),The general was welcomed by the hero.,-27.513792514801025,15
tensor(852),The commander greeted the champion.,-30.531679153442383,15
tensor(853),The champion greeted the commander.,-34.51163387298584,15
tensor(854),The champion was greeted by the commander.,-29.821544647216797,15
tensor(855),The commander was greeted by the champion.,-28.271769523620605,15
tensor(856),The cobbler disdained the stonecutter.,-80.22137784957886,15
tensor(857),The stonecutter disdained the cobbler.,-83.25067377090454,15
tensor(858),The stonecutter was disdained by the cobbler.,-63.85094213485718,15
tensor(859),The cobbler was disdained by the stonecutter.,-69.04357051849365,15
tensor(860),The shoemaker scorned the mason.,-48.753376960754395,15
tensor(861),The mason scorned the shoemaker.,-51.76108980178833,15
tensor(862),The mason was scorned by the shoemaker.,-45.658684730529785,15
tensor(863),The shoemaker was scorned by the mason.,-47.20136833190918,15
tensor(864),The postman noticed the chaplain.,-43.90186882019043,15
tensor(865),The chaplain noticed the postman.,-43.378305435180664,15
tensor(866),The chaplain was noticed by the postman.,-40.55410623550415,15
tensor(867),The postman was noticed by the chaplain.,-39.84588813781738,15
tensor(868),The mailman saw the minister.,-32.2909049987793,15
tensor(869),The minister saw the mailman.,-31.762516021728516,15
tensor(870),The minister was seen by the mailman.,-36.56581115722656,15
tensor(871),The mailman was seen by the minister.,-37.16447639465332,15
tensor(872),The composer begrudged the playwright.,-66.07446384429932,15
tensor(873),The playwright begrudged the composer.,-65.68719482421875,15
tensor(874),The playwright was begrudged by the composer.,-65.42831611633301,15
tensor(875),The composer was begrudged by the playwright.,-64.5274486541748,15
tensor(876),The songwriter envied the dramatist.,-59.35511589050293,15
tensor(877),The dramatist envied the songwriter.,-55.943952560424805,15
tensor(878),The dramatist was envied by the songwriter.,-57.23000383377075,15
tensor(879),The songwriter was envied by the dramatist.,-56.859928131103516,15
tensor(880),The missionary baffled the oracle.,-48.10698413848877,15
tensor(881),The oracle baffled the missionary.,-43.622687339782715,15
tensor(882),The oracle was baffled by the missionary.,-44.52402591705322,15
tensor(883),The missionary was baffled by the oracle.,-36.347973346710205,15
tensor(884),The evangelist mystified the soothsayer.,-59.205310344696045,15
tensor(885),The soothsayer mystified the evangelist.,-58.97484588623047,15
tensor(886),The soothsayer was mystified by the evangelist.,-62.5796799659729,15
tensor(887),The evangelist was mystified by the soothsayer.,-57.07696723937988,15
tensor(888),The trespasser choked the fighter.,-44.44174289703369,15
tensor(889),The fighter choked the trespasser.,-44.08513832092285,15
tensor(890),The fighter was choked by the trespasser.,-40.320926666259766,15
tensor(891),The trespasser was choked by the fighter.,-40.534613609313965,15
tensor(892),The broker introduced the donor.,-27.687108039855957,15
tensor(893),The donor introduced the broker.,-27.26432228088379,15
tensor(894),The donor was introduced by the broker.,-31.806105613708496,15
tensor(895),The broker was introduced by the donor.,-33.0465292930603,15
tensor(896),The dealer presented the sponsor.,-35.65095615386963,15
tensor(897),The sponsor presented the dealer.,-33.706725120544434,15
tensor(898),The sponsor was presented by the dealer.,-28.47659206390381,15
tensor(899),The dealer was presented by the sponsor.,-32.91706848144531,15
tensor(900),The shrink commended the dean.,-47.05040645599365,15
tensor(901),The dean commended the shrink.,-37.93945789337158,15
tensor(902),The dean was commended by the shrink.,-48.746294021606445,15
tensor(903),The shrink was commended by the dean.,-39.608283042907715,15
tensor(904),The psychiatrist applauded the provost.,-45.147987365722656,15
