sentence id,sentence,PLL score,nr. of tokens
tensor(460),The detective found the assailant.,-32.25474548339844,5
tensor(461),The assailant found the detective.,-35.68392562866211,5
tensor(462),The assailant was found by the detective.,-34.645660400390625,7
tensor(463),The detective was found by the assailant.,-36.54851531982422,7
tensor(464),The sleuth located the attacker.,-36.47877883911133,6
tensor(465),The attacker located the sleuth.,-40.420101165771484,6
tensor(466),The attacker was located by the sleuth.,-38.74775695800781,8
tensor(467),The sleuth was located by the attacker.,-42.56998062133789,8
tensor(468),The artisan trained the apprentice.,-35.49413299560547,5
tensor(469),The apprentice trained the artisan.,-35.08949279785156,5
tensor(470),The apprentice was trained by the artisan.,-35.664127349853516,7
tensor(471),The artisan was trained by the apprentice.,-40.456058502197266,7
tensor(472),The craftsman taught the trainee.,-39.9352912902832,7
tensor(473),The trainee taught the craftsman.,-37.7188835144043,7
tensor(474),The trainee was taught by the craftsman.,-39.548866271972656,9
tensor(475),The craftsman was taught by the trainee.,-41.510738372802734,9
tensor(476),The biker defied the trainer.,-40.57671356201172,6
tensor(477),The trainer defied the biker.,-42.3558464050293,6
tensor(478),The trainer was defied by the biker.,-43.128902435302734,8
tensor(479),The biker was defied by the trainer.,-45.76383590698242,8
tensor(480),The cyclist disobeyed the coach.,-36.609153747558594,6
tensor(481),The coach disobeyed the cyclist.,-39.3267936706543,6
tensor(482),The coach was disobeyed by the cyclist.,-41.89558792114258,8
tensor(483),The cyclist was disobeyed by the coach.,-41.79084777832031,8
tensor(484),The speaker engrossed the audience.,-30.706226348876953,7
tensor(485),The audience engrossed the speaker.,-31.989234924316406,7
tensor(486),The audience was engrossed by the speaker.,-29.708824157714844,9
tensor(487),The speaker was engrossed by the audience.,-35.152992248535156,9
tensor(488),The genius shocked the cousin.,-41.38629150390625,5
tensor(489),The cousin shocked the genius.,-41.86130905151367,5
tensor(490),The cousin was shocked by the genius.,-39.75346374511719,7
tensor(491),The genius was shocked by the cousin.,-44.37356948852539,7
tensor(492),The prodigy surprised the relative.,-46.17193603515625,6
tensor(493),The relative surprised the prodigy.,-40.45578384399414,6
tensor(494),The relative was surprised by the prodigy.,-42.562294006347656,8
tensor(495),The prodigy was surprised by the relative.,-45.11444854736328,8
tensor(496),The smuggler bribed the bureaucrat.,-37.504459381103516,8
tensor(497),The bureaucrat bribed the smuggler.,-38.87071228027344,8
tensor(498),The bureaucrat was bribed by the smuggler.,-40.73883819580078,10
tensor(499),The smuggler was bribed by the bureaucrat.,-42.16188049316406,10
tensor(500),The amateur irked the maestro.,-44.13624954223633,7
tensor(501),The maestro irked the amateur.,-43.456092834472656,7
tensor(502),The maestro was irked by the amateur.,-42.7142219543457,9
tensor(503),The amateur was irked by the maestro.,-47.365970611572266,9
tensor(504),The novice irritated the virtuoso.,-40.74131774902344,7
tensor(505),The virtuoso irritated the novice.,-42.20315933227539,7
tensor(506),The virtuoso was irritated by the novice.,-45.005516052246094,9
tensor(507),The novice was irritated by the virtuoso.,-42.28128433227539,9
tensor(508),The lawyer questioned the witness.,-28.938438415527344,5
tensor(509),The witness questioned the lawyer.,-27.980804443359375,5
tensor(510),The witness was questioned by the lawyer.,-30.60753631591797,7
tensor(511),The lawyer was questioned by the witness.,-33.02867126464844,7
tensor(512),The attorney interrogated the bystander.,-37.28594970703125,6
tensor(513),The bystander interrogated the attorney.,-40.69554138183594,6
tensor(514),The bystander was interrogated by the attorney.,-41.20787048339844,8
tensor(515),The attorney was interrogated by the bystander.,-42.82605743408203,8
tensor(516),The singer disappointed the enthusiast.,-41.990745544433594,5
tensor(517),The enthusiast disappointed the singer.,-39.43431091308594,5
tensor(518),The enthusiast was disappointed by the singer.,-40.61660385131836,7
tensor(519),The singer was disappointed by the enthusiast.,-42.96574783325195,7
tensor(520),The vocalist disillusioned the connoisseur.,-48.529598236083984,10
tensor(521),The connoisseur disillusioned the vocalist.,-50.75628662109375,10
tensor(522),The connoisseur was disillusioned by the vocalist.,-51.28148651123047,12
tensor(523),The vocalist was disillusioned by the connoisseur.,-48.86160659790039,12
tensor(524),The chauffeur drove the diplomat.,-37.348167419433594,7
tensor(525),The diplomat drove the chauffeur.,-35.57587814331055,7
tensor(526),The diplomat was driven by the chauffeur.,-42.164512634277344,9
tensor(527),The chauffeur was driven by the diplomat.,-40.20068359375,9
tensor(528),The driver transported the ambassador.,-35.05799102783203,5
tensor(529),The ambassador transported the driver.,-38.584373474121094,5
tensor(530),The ambassador was transported by the driver.,-40.478431701660156,7
tensor(531),The driver was transported by the ambassador.,-41.45890426635742,7
tensor(532),The guard apprehended the prisoner.,-29.86339569091797,5
tensor(533),The prisoner apprehended the guard.,-33.98560333251953,5
tensor(534),The prisoner was apprehended by the guard.,-33.52710723876953,7
tensor(535),The guard was apprehended by the prisoner.,-35.57372283935547,7
tensor(536),The warden caught the inmate.,-33.39194869995117,6
tensor(537),The inmate caught the warden.,-34.91740417480469,6
tensor(538),The inmate was caught by the warden.,-35.78130340576172,8
tensor(539),The warden was caught by the inmate.,-37.67493438720703,8
tensor(540),The tailor costumed the dancer.,-42.028316497802734,6
tensor(541),The dancer costumed the tailor.,-44.92755126953125,6
tensor(542),The dancer was costumed by the tailor.,-45.02716064453125,8
tensor(543),The tailor was costumed by the dancer.,-45.036800384521484,8
tensor(544),The dressmaker attired the ballerina.,-45.332275390625,9
tensor(545),The ballerina attired the dressmaker.,-46.084869384765625,9
tensor(546),The ballerina was attired by the dressmaker.,-49.77886199951172,11
tensor(547),The dressmaker was attired by the ballerina.,-50.26675796508789,11
tensor(548),The principal scolded the child.,-33.96609878540039,6
tensor(549),The child scolded the principal.,-29.279083251953125,6
tensor(550),The child was scolded by the principal.,-29.7083740234375,8
tensor(551),The principal was scolded by the child.,-35.18732452392578,8
tensor(552),The headmaster reprimanded the kid.,-28.869083404541016,7
tensor(553),The kid reprimanded the headmaster.,-36.89717102050781,7
tensor(554),The kid was reprimanded by the headmaster.,-33.865787506103516,9
tensor(555),The headmaster was reprimanded by the kid.,-37.15476989746094,9
tensor(556),The lord named the heir.,-31.416046142578125,5
tensor(557),The heir named the lord.,-35.9508056640625,5
tensor(558),The heir was named by the lord.,-38.090553283691406,7
tensor(559),The lord was named by the heir.,-39.885498046875,7
tensor(560),The baron chose the successor.,-35.57874298095703,6
tensor(561),The successor chose the baron.,-39.425289154052734,6
tensor(562),The successor was chosen by the baron.,-36.98847579956055,8
tensor(563),The baron was chosen by the successor.,-39.79127502441406,8
tensor(564),The cop restrained the rioter.,-35.779579162597656,6
tensor(565),The rioter restrained the cop.,-34.959007263183594,6
tensor(566),The rioter was restrained by the cop.,-37.3106689453125,8
tensor(567),The cop was restrained by the rioter.,-40.93825912475586,8
tensor(568),The policeman subdued the rabble-rouser.,-37.73804473876953,9
tensor(569),The rabble-rouser subdued the policeman.,-42.67103576660156,9
tensor(570),The rabble-rouser was subdued by the policeman.,-41.47034454345703,11
tensor(571),The policeman was subdued by the rabble-rouser.,-41.521690368652344,11
tensor(572),The dad coddled the baby.,-33.80912399291992,7
tensor(573),The baby coddled the dad.,-36.990013122558594,7
tensor(574),The baby was coddled by the dad.,-34.471309661865234,9
tensor(575),The dad was coddled by the baby.,-40.34310531616211,9
tensor(576),The father pampered the infant.,-33.34474563598633,7
tensor(577),The infant pampered the father.,-33.82117462158203,7
tensor(578),The infant was pampered by the father.,-34.14163589477539,9
tensor(579),The father was pampered by the infant.,-39.15337371826172,9
tensor(580),The king exiled the rebel.,-34.77973937988281,5
tensor(581),The rebel exiled the king.,-37.078556060791016,5
tensor(582),The rebel was exiled by the king.,-39.85737609863281,7
tensor(583),The king was exiled by the rebel.,-39.772789001464844,7
tensor(584),The monarch banished the insurgent.,-38.72270202636719,5
tensor(585),The insurgent banished the monarch.,-40.70620346069336,5
tensor(586),The insurgent was banished by the monarch.,-42.91127014160156,7
tensor(587),The monarch was banished by the insurgent.,-43.724037170410156,7
tensor(588),The thief robbed the manufacturer.,-33.90971374511719,5
tensor(589),The manufacturer robbed the thief.,-35.52311325073242,5
tensor(590),The manufacturer was robbed by the thief.,-33.580745697021484,7
tensor(591),The thief was robbed by the manufacturer.,-38.97444152832031,7
tensor(592),The robber burgled the industrialist.,-46.85692596435547,7
tensor(593),The industrialist burgled the robber.,-49.947269439697266,7
tensor(594),The industrialist was burgled by the robber.,-46.09476852416992,9
tensor(595),The robber was burgled by the industrialist.,-49.77119445800781,9
tensor(596),The pessimist discouraged the contestant.,-43.249202728271484,6
tensor(597),The contestant discouraged the pessimist.,-43.507347106933594,6
tensor(598),The contestant was discouraged by the pessimist.,-44.90713119506836,8
tensor(599),The pessimist was discouraged by the contestant.,-48.389869689941406,8
tensor(600),The cynic dissuaded the participant.,-42.914817810058594,7
tensor(601),The participant dissuaded the cynic.,-42.36106872558594,7
tensor(602),The participant was dissuaded by the cynic.,-45.34552764892578,9
tensor(603),The cynic was dissuaded by the participant.,-49.73652267456055,9
tensor(604),The loudmouth tormented the loner.,-45.739986419677734,8
tensor(605),The loner tormented the loudmouth.,-42.90315628051758,8
tensor(606),The loner was tormented by the loudmouth.,-47.40486145019531,10
tensor(607),The loudmouth was tormented by the loner.,-48.650718688964844,10
tensor(608),The windbag taunted the recluse.,-42.64873123168945,8
tensor(609),The recluse taunted the windbag.,-44.94418716430664,8
tensor(610),The recluse was taunted by the windbag.,-50.21759033203125,10
tensor(611),The windbag was taunted by the recluse.,-50.48865509033203,10
tensor(612),The imitator fooled the investigator.,-40.21317672729492,7
tensor(613),The investigator fooled the imitator.,-42.44744873046875,7
tensor(614),The investigator was fooled by the imitator.,-41.22077560424805,9
tensor(615),The imitator was fooled by the investigator.,-43.18547821044922,9
tensor(616),The impersonator conned the inspector.,-41.67668914794922,7
tensor(617),The inspector conned the impersonator.,-43.41550064086914,7
tensor(618),The inspector was conned by the impersonator.,-43.5840950012207,9
tensor(619),The impersonator was conned by the inspector.,-45.996673583984375,9
tensor(620),The boss fired the worker.,-28.06574249267578,5
tensor(621),The worker fired the boss.,-29.68133544921875,5
tensor(622),The worker was fired by the boss.,-30.098983764648438,7
tensor(623),The boss was fired by the worker.,-34.48326873779297,7
tensor(624),The pyromaniac unnerved the shopkeeper.,-42.81333541870117,10
tensor(625),The shopkeeper unnerved the pyromaniac.,-43.957481384277344,10
tensor(626),The shopkeeper was unnerved by the pyromaniac.,-44.54701232910156,12
tensor(627),The pyromaniac was unnerved by the shopkeeper.,-45.811676025390625,12
tensor(628),The arsonist alarmed the vendor.,-42.739402770996094,6
tensor(629),The vendor alarmed the arsonist.,-44.186317443847656,6
tensor(630),The vendor was alarmed by the arsonist.,-41.847625732421875,8
tensor(631),The arsonist was alarmed by the vendor.,-47.66410827636719,8
tensor(632),The professional supported the beginner.,-38.00980758666992,5
tensor(633),The beginner supported the professional.,-36.604888916015625,5
tensor(634),The beginner was supported by the professional.,-37.527137756347656,7
tensor(635),The professional was supported by the beginner.,-44.83075714111328,7
tensor(636),The master encouraged the rookie.,-34.20173645019531,5
tensor(637),The rookie encouraged the master.,-37.51797103881836,5
tensor(638),The rookie was encouraged by the master.,-37.985355377197266,7
tensor(639),The master was encouraged by the rookie.,-37.85563278198242,7
tensor(640),The magician hypnotized the crowd.,-31.31138038635254,6
tensor(641),The crowd hypnotized the magician.,-35.081050872802734,6
tensor(642),The crowd was hypnotized by the magician.,-32.67863845825195,8
tensor(643),The magician was hypnotized by the crowd.,-34.15167999267578,8
tensor(644),The businessman employed the expert.,-36.76781463623047,5
tensor(645),The expert employed the businessman.,-39.658935546875,5
tensor(646),The expert was employed by the businessman.,-36.21974563598633,7
tensor(647),The businessman was employed by the expert.,-40.80354309082031,7
tensor(648),The entrepreneur hired the specialist.,-35.326683044433594,5
tensor(649),The specialist hired the entrepreneur.,-36.87346649169922,5
tensor(650),The specialist was hired by the entrepreneur.,-37.3262825012207,7
tensor(651),The entrepreneur was hired by the specialist.,-41.63759231567383,7
tensor(652),The terrorist petrified the first lady.,-39.0400276184082,7
tensor(653),The first lady petrified the terrorist.,-39.26791763305664,7
tensor(654),The first lady was petrified by the terrorist.,-40.26150894165039,9
tensor(655),The terrorist was petrified by the first lady.,-45.95263671875,9
tensor(656),The hijacker terrified the president's wife.,-42.4716911315918,8
tensor(657),The president's wife terrified the hijacker.,-47.54349136352539,8
tensor(658),The president's wife was terrified by the hijacker.,-45.47726058959961,10
tensor(659),The hijacker was terrified by the president's wife.,-47.67852783203125,10
tensor(660),The judge praised the gold medalist.,-35.32342529296875,7
tensor(661),The gold medalist praised the judge.,-35.378204345703125,7
tensor(662),The gold medalist was praised by the judge.,-36.028076171875,9
tensor(663),The judge was praised by the gold medalist.,-39.10466003417969,9
tensor(664),The panelist congratulated the winner.,-33.71296310424805,6
tensor(665),The winner congratulated the panelist.,-36.64103698730469,6
tensor(666),The winner was congratulated by the panelist.,-38.934165954589844,8
tensor(667),The panelist was congratulated by the winner.,-37.851593017578125,8
tensor(668),The liar emulated the victor.,-39.98836898803711,7
tensor(669),The victor emulated the liar.,-41.383880615234375,7
tensor(670),The victor was emulated by the liar.,-45.034210205078125,9
tensor(671),The liar was emulated by the victor.,-42.07585144042969,9
tensor(672),The deceiver imitated the conqueror.,-40.85298538208008,8
tensor(673),The conqueror imitated the deceiver.,-38.89482879638672,8
tensor(674),The conqueror was imitated by the deceiver.,-40.51731491088867,10
tensor(675),The deceiver was imitated by the conqueror.,-41.88639831542969,10
tensor(676),The environmentalist cautioned the tobacconist.,-50.194496154785156,9
tensor(677),The tobacconist cautioned the environmentalist.,-48.931182861328125,9
tensor(678),The tobacconist was cautioned by the environmentalist.,-51.54380798339844,11
tensor(679),The environmentalist was cautioned by the tobacconist.,-47.19904708862305,11
tensor(680),The alcoholic hassled the guest.,-41.58635711669922,7
tensor(681),The guest hassled the alcoholic.,-42.72445297241211,7
tensor(682),The guest was hassled by the alcoholic.,-45.740543365478516,9
tensor(683),The alcoholic was hassled by the guest.,-45.234100341796875,9
tensor(684),The drunk bothered the visitor.,-38.19977569580078,5
tensor(685),The visitor bothered the drunk.,-37.843833923339844,5
tensor(686),The visitor was bothered by the drunk.,-40.32596969604492,7
tensor(687),The drunk was bothered by the visitor.,-41.62653732299805,7
tensor(688),The commentator vexed the athlete.,-41.08781051635742,6
tensor(689),The athlete vexed the commentator.,-41.4036865234375,6
tensor(690),The athlete was vexed by the commentator.,-44.45443344116211,8
tensor(691),The commentator was vexed by the athlete.,-44.49284744262695,8
tensor(692),The sportscaster peeved the jock.,-46.1817512512207,9
tensor(693),The jock peeved the sportscaster.,-47.4583740234375,9
tensor(694),The jock was peeved by the sportscaster.,-47.30332946777344,11
tensor(695),The sportscaster was peeved by the jock.,-49.96660614013672,11
tensor(696),The preacher hugged the churchgoer.,-37.79222106933594,7
tensor(697),The churchgoer hugged the preacher.,-36.95844268798828,7
tensor(698),The churchgoer was hugged by the preacher.,-42.093994140625,9
tensor(699),The preacher was hugged by the churchgoer.,-42.378021240234375,9
tensor(700),The pastor embraced the parishioner.,-37.18454360961914,7
tensor(701),The parishioner embraced the pastor.,-34.92985916137695,7
tensor(702),The parishioner was embraced by the pastor.,-38.67744064331055,9
tensor(703),The pastor was embraced by the parishioner.,-41.25063705444336,9
tensor(704),The maniac mocked the clown.,-37.371063232421875,5
tensor(705),The clown mocked the maniac.,-37.26534652709961,5
tensor(706),The clown was mocked by the maniac.,-41.32279968261719,7
tensor(707),The maniac was mocked by the clown.,-41.67839813232422,7
tensor(708),The lunatic ridiculed the jester.,-44.592247009277344,7
tensor(709),The jester ridiculed the lunatic.,-38.169620513916016,7
tensor(710),The jester was ridiculed by the lunatic.,-41.888973236083984,9
tensor(711),The lunatic was ridiculed by the jester.,-44.39375686645508,9
tensor(712),The archivist contacted the inventor.,-34.076255798339844,6
tensor(713),The inventor contacted the archivist.,-35.348609924316406,6
tensor(714),The inventor was contacted by the archivist.,-35.495994567871094,8
tensor(715),The archivist was contacted by the inventor.,-37.12295913696289,8
tensor(716),The historian approached the innovator.,-38.94664764404297,6
tensor(717),The innovator approached the historian.,-38.23764419555664,6
tensor(718),The innovator was approached by the historian.,-41.49762725830078,8
tensor(719),The historian was approached by the innovator.,-39.63338088989258,8
tensor(720),The janitor called the landscaper.,-36.12220764160156,7
tensor(721),The landscaper called the janitor.,-38.2717399597168,7
tensor(722),The landscaper was called by the janitor.,-42.094154357910156,9
tensor(723),The janitor was called by the landscaper.,-39.77711486816406,9
tensor(724),The custodian phoned the gardener.,-38.16276168823242,8
tensor(725),The gardener phoned the custodian.,-38.22306442260742,8
tensor(726),The gardener was phoned by the custodian.,-41.800743103027344,10
tensor(727),The custodian was phoned by the gardener.,-42.51891326904297,10
tensor(728),The drummer annoyed the weatherman.,-38.92677307128906,6
tensor(729),The weatherman annoyed the drummer.,-38.46283721923828,6
tensor(730),The weatherman was annoyed by the drummer.,-39.617740631103516,8
tensor(731),The drummer was annoyed by the weatherman.,-44.55990982055664,8
tensor(732),The percussionist displeased the meteorologist.,-45.58656311035156,8
tensor(733),The meteorologist displeased the percussionist.,-43.54726791381836,8
tensor(734),The meteorologist was displeased by the percussionist.,-48.14339065551758,10
tensor(735),The percussionist was displeased by the meteorologist.,-51.85515594482422,10
tensor(736),The go-between belittled the defendant.,-46.05160903930664,9
tensor(737),The defendant belittled the go-between.,-42.106449127197266,9
tensor(738),The defendant was belittled by the go-between.,-42.751243591308594,11
tensor(739),The go-between was belittled by the defendant.,-45.35684585571289,11
tensor(740),The intermediary deprecated the felon.,-48.848548889160156,5
tensor(741),The felon deprecated the intermediary.,-46.0137939453125,5
tensor(742),The felon was deprecated by the intermediary.,-49.178749084472656,7
tensor(743),The intermediary was deprecated by the felon.,-54.96907043457031,7
tensor(744),The valet entertained the envoy.,-41.06281280517578,6
tensor(745),The envoy entertained the valet.,-43.715904235839844,6
tensor(746),The envoy was entertained by the valet.,-43.375308990478516,8
tensor(747),The valet was entertained by the envoy.,-42.52681350708008,8
tensor(748),The manservant amused the emissary.,-43.051597595214844,9
tensor(749),The emissary amused the manservant.,-44.42323684692383,9
tensor(750),The emissary was amused by the manservant.,-45.875999450683594,11
tensor(751),The manservant was amused by the emissary.,-45.60975646972656,11
tensor(752),The acrobat pushed the stranger.,-42.09459686279297,6
tensor(753),The stranger pushed the acrobat.,-38.16239547729492,6
tensor(754),The stranger was pushed by the acrobat.,-42.074867248535156,8
tensor(755),The acrobat was pushed by the stranger.,-43.19232177734375,8
tensor(756),The gymnast shoved the outsider.,-44.86904525756836,6
tensor(757),The outsider shoved the gymnast.,-44.42611312866211,6
tensor(758),The outsider was shoved by the gymnast.,-45.28071212768555,8
tensor(759),The gymnast was shoved by the outsider.,-45.9197883605957,8
tensor(760),The benefactor calmed the architect.,-46.314632415771484,6
tensor(761),The architect calmed the benefactor.,-45.5295295715332,6
tensor(762),The architect was calmed by the benefactor.,-43.8703498840332,8
tensor(763),The benefactor was calmed by the architect.,-46.49471664428711,8
tensor(764),The patron soothed the draftsman.,-41.21034240722656,8
tensor(765),The draftsman soothed the patron.,-42.52790069580078,8
tensor(766),The draftsman was soothed by the patron.,-46.80224609375,10
tensor(767),The patron was soothed by the draftsman.,-47.509979248046875,10
tensor(768),The therapist lauded the hairdresser.,-40.615478515625,8
tensor(769),The hairdresser lauded the therapist.,-41.471351623535156,8
tensor(770),The hairdresser was lauded by the therapist.,-43.646907806396484,10
tensor(771),The therapist was lauded by the hairdresser.,-44.63255310058594,10
tensor(772),The psychologist extolled the hairstylist.,-45.3796272277832,9
tensor(773),The hairstylist extolled the psychologist.,-46.22146224975586,9
tensor(774),The hairstylist was extolled by the psychologist.,-48.03408432006836,11
tensor(775),The psychologist was extolled by the hairstylist.,-48.58869171142578,11
tensor(776),The nobleman married the baroness.,-36.62276077270508,8
tensor(777),The baroness married the nobleman.,-34.026275634765625,8
tensor(778),The baroness was married by the nobleman.,-42.814598083496094,10
tensor(779),The nobleman was married by the baroness.,-43.46733856201172,10
tensor(780),The aristocrat wed the countess.,-40.05727767944336,7
tensor(781),The countess wed the aristocrat.,-41.49531555175781,7
tensor(782),The countess was wed by the aristocrat.,-49.3465461730957,9
tensor(783),The aristocrat was wed by the countess.,-44.233665466308594,9
tensor(784),The actuary assuaged the creditor.,-44.09540557861328,8
tensor(785),The creditor assuaged the actuary.,-47.00490951538086,8
tensor(786),The creditor was assuaged by the actuary.,-47.75056076049805,10
tensor(787),The actuary was assuaged by the creditor.,-45.73393630981445,10
tensor(788),The analyst relieved the investor.,-36.496315002441406,5
tensor(789),The investor relieved the analyst.,-36.24040985107422,5
tensor(790),The investor was relieved by the analyst.,-43.700321197509766,7
tensor(791),The analyst was relieved by the investor.,-41.39154052734375,7
tensor(792),The sailor frightened the psychic.,-40.79585266113281,5
tensor(793),The psychic frightened the sailor.,-36.454002380371094,5
tensor(794),The psychic was frightened by the sailor.,-41.498573303222656,7
tensor(795),The sailor was frightened by the psychic.,-44.38406753540039,7
tensor(796),The mariner scared the fortune-teller.,-42.3341064453125,9
tensor(797),The fortune-teller scared the mariner.,-41.89055252075195,9
tensor(798),The fortune-teller was scared by the mariner.,-47.21366500854492,11
tensor(799),The mariner was scared by the fortune-teller.,-47.11713790893555,11
tensor(800),The assistant flattered the auditor.,-39.32505416870117,6
tensor(801),The auditor flattered the assistant.,-40.71956253051758,6
tensor(802),The auditor was flattered by the assistant.,-42.97227478027344,8
tensor(803),The assistant was flattered by the auditor.,-44.329429626464844,8
tensor(804),The helper complimented the appraiser.,-45.38658142089844,7
tensor(805),The appraiser complimented the helper.,-45.91736602783203,7
tensor(806),The appraiser was complimented by the helper.,-46.172630310058594,9
tensor(807),The helper was complimented by the appraiser.,-44.10620880126953,9
tensor(808),The immigrant believed the trooper.,-41.30974578857422,5
tensor(809),The trooper believed the immigrant.,-38.822410583496094,5
tensor(810),The trooper was believed by the immigrant.,-49.342529296875,7
tensor(811),The immigrant was believed by the trooper.,-46.99640655517578,7
tensor(812),The foreigner trusted the patrolman.,-39.674713134765625,6
tensor(813),The patrolman trusted the foreigner.,-41.33830261230469,6
tensor(814),The patrolman was trusted by the foreigner.,-45.0150260925293,8
tensor(815),The foreigner was trusted by the patrolman.,-43.54821014404297,8
tensor(816),The mapmaker affronted the farmer.,-43.41670227050781,8
tensor(817),The farmer affronted the mapmaker.,-44.89733123779297,8
tensor(818),The farmer was affronted by the mapmaker.,-46.246917724609375,10
tensor(819),The mapmaker was affronted by the farmer.,-45.20102310180664,10
tensor(820),The cartographer insulted the rancher.,-42.69630432128906,7
tensor(821),The rancher insulted the cartographer.,-43.771507263183594,7
tensor(822),The rancher was insulted by the cartographer.,-47.62180709838867,9
tensor(823),The cartographer was insulted by the rancher.,-42.48158645629883,9
tensor(824),The poet awed the entertainer.,-41.87713623046875,7
tensor(825),The entertainer awed the poet.,-44.55504608154297,7
tensor(826),The entertainer was awed by the poet.,-41.44851303100586,9
tensor(827),The poet was awed by the entertainer.,-40.79985809326172,9
tensor(828),The lyricist dazzled the performer.,-44.17466354370117,7
tensor(829),The performer dazzled the lyricist.,-43.46417999267578,7
tensor(830),The performer was dazzled by the lyricist.,-42.273048400878906,9
tensor(831),The lyricist was dazzled by the performer.,-42.02485656738281,9
tensor(832),The peddler tested the manager.,-42.027626037597656,6
tensor(833),The manager tested the peddler.,-40.96990966796875,6
tensor(834),The manager was tested by the peddler.,-42.60562515258789,8
tensor(835),The peddler was tested by the manager.,-43.68791961669922,8
tensor(836),The traveling salesman challenged the executive.,-37.381866455078125,6
tensor(837),The executive challenged the traveling salesman.,-40.16424560546875,6
tensor(838),The executive was challenged by the traveling salesman.,-42.45900344848633,8
tensor(839),The traveling salesman was challenged by the executive.,-39.64278793334961,8
tensor(840),The musician admired the diva.,-39.49943542480469,6
tensor(841),The diva admired the musician.,-36.45817184448242,6
tensor(842),The diva was admired by the musician.,-41.292991638183594,8
tensor(843),The musician was admired by the diva.,-44.03744125366211,8
tensor(844),The instrumentalist adored the prima donna.,-48.20409393310547,10
tensor(845),The prima donna adored the instrumentalist.,-46.6337890625,10
tensor(846),The prima donna was adored by the instrumentalist.,-48.32680892944336,12
tensor(847),The instrumentalist was adored by the prima donna.,-51.46826934814453,12
tensor(848),The general welcomed the hero.,-36.48994064331055,5
tensor(849),The hero welcomed the general.,-33.23822784423828,5
tensor(850),The hero was welcomed by the general.,-34.063629150390625,7
tensor(851),The general was welcomed by the hero.,-36.78754806518555,7
tensor(852),The commander greeted the champion.,-35.34168243408203,5
tensor(853),The champion greeted the commander.,-36.783103942871094,5
tensor(854),The champion was greeted by the commander.,-37.358489990234375,7
tensor(855),The commander was greeted by the champion.,-37.51407241821289,7
tensor(856),The cobbler disdained the stonecutter.,-48.31577682495117,11
tensor(857),The stonecutter disdained the cobbler.,-44.581600189208984,11
tensor(858),The stonecutter was disdained by the cobbler.,-45.13925552368164,13
tensor(859),The cobbler was disdained by the stonecutter.,-48.18002700805664,13
tensor(860),The shoemaker scorned the mason.,-44.360355377197266,8
tensor(861),The mason scorned the shoemaker.,-40.291011810302734,8
tensor(862),The mason was scorned by the shoemaker.,-42.283512115478516,10
tensor(863),The shoemaker was scorned by the mason.,-45.47135543823242,10
tensor(864),The postman noticed the chaplain.,-40.75609588623047,7
tensor(865),The chaplain noticed the postman.,-39.74687576293945,7
tensor(866),The chaplain was noticed by the postman.,-39.6927375793457,9
tensor(867),The postman was noticed by the chaplain.,-40.856353759765625,9
tensor(868),The mailman saw the minister.,-35.54631042480469,6
tensor(869),The minister saw the mailman.,-36.87073516845703,6
tensor(870),The minister was seen by the mailman.,-43.36457443237305,8
tensor(871),The mailman was seen by the minister.,-38.66514587402344,8
tensor(872),The composer begrudged the playwright.,-42.35295104980469,9
tensor(873),The playwright begrudged the composer.,-41.98500061035156,9
tensor(874),The playwright was begrudged by the composer.,-46.50848388671875,11
tensor(875),The composer was begrudged by the playwright.,-45.8683967590332,11
tensor(876),The songwriter envied the dramatist.,-48.485374450683594,9
tensor(877),The dramatist envied the songwriter.,-46.03624725341797,9
tensor(878),The dramatist was envied by the songwriter.,-48.575077056884766,11
tensor(879),The songwriter was envied by the dramatist.,-49.735130310058594,11
tensor(880),The missionary baffled the oracle.,-40.408485412597656,6
tensor(881),The oracle baffled the missionary.,-40.81443786621094,6
tensor(882),The oracle was baffled by the missionary.,-42.65442657470703,8
tensor(883),The missionary was baffled by the oracle.,-39.74169158935547,8
tensor(884),The evangelist mystified the soothsayer.,-42.297607421875,9
tensor(885),The soothsayer mystified the evangelist.,-44.70850372314453,9
tensor(886),The soothsayer was mystified by the evangelist.,-46.506832122802734,11
tensor(887),The evangelist was mystified by the soothsayer.,-42.559383392333984,11
tensor(888),The trespasser choked the fighter.,-41.48152160644531,6
tensor(889),The fighter choked the trespasser.,-39.79210662841797,6
tensor(890),The fighter was choked by the trespasser.,-42.604942321777344,8
tensor(891),The trespasser was choked by the fighter.,-43.293701171875,8
tensor(892),The broker introduced the donor.,-35.27386474609375,5
tensor(893),The donor introduced the broker.,-36.76715850830078,5
tensor(894),The donor was introduced by the broker.,-37.169456481933594,7
tensor(895),The broker was introduced by the donor.,-38.98967361450195,7
tensor(896),The dealer presented the sponsor.,-38.0871467590332,5
tensor(897),The sponsor presented the dealer.,-36.97124099731445,5
tensor(898),The sponsor was presented by the dealer.,-38.38096618652344,7
tensor(899),The dealer was presented by the sponsor.,-38.75614547729492,7
tensor(900),The shrink commended the dean.,-46.24720764160156,6
tensor(901),The dean commended the shrink.,-41.31632614135742,6
tensor(902),The dean was commended by the shrink.,-46.03865432739258,8
tensor(903),The shrink was commended by the dean.,-42.10110092163086,8
tensor(904),The psychiatrist applauded the provost.,-41.86465072631836,6
tensor(905),The provost applauded the psychiatrist.,-45.71142578125,6
tensor(906),The provost was applauded by the psychiatrist.,-46.41487503051758,8
